move,waitedResult,optionChosen,movementTime
1,2,0,2.856003
2,0,1,7.994301
3,1,2,2.759300
4,2,2,1.790001
5,0,1,1.973801
6,1,1,2.492500
7,2,0,2.457497
8,0,2,1.471298
9,1,1,1.254601
10,2,0,1.857506
11,0,0,1.437393
12,1,2,1.354401
13,2,1,1.589508
14,0,0,1.237595
15,1,1,1.655014
16,2,2,0.921387
17,0,0,0.970688
18,1,2,1.120804
19,2,1,1.070496
20,0,0,0.568008
21,1,1,1.203201
22,2,2,1.487900
23,0,0,1.304413
24,1,1,0.887009
25,2,2,0.685303
26,0,0,0.903000
27,1,1,0.869797
28,2,2,0.501297
29,0,0,0.719299
30,1,1,0.752701
31,2,2,0.301407
32,0,0,0.886505
33,1,1,0.552002
34,2,2,0.451309
35,0,0,0.770706
36,1,1,0.484604
37,2,2,0.485413
38,0,0,0.736206
39,1,1,0.418396
40,2,2,0.317490
41,0,0,0.870087
42,1,1,0.384705
43,2,2,0.384689
44,0,0,0.719086
45,1,1,0.350296
46,2,2,0.451202
47,0,0,0.852799
48,1,1,0.384308
49,2,2,0.250397
50,1,0,0.535004
51,1,1,1.721497
52,2,2,0.635498
53,0,0,0.684998
54,1,1,0.619202
55,2,2,0.534897
56,1,0,1.103897
57,1,2,2.341797
58,2,0,1.221100
59,0,1,1.086899
60,1,2,0.919190
61,2,1,2.541595
62,1,0,0.133591
63,1,1,1.053894
64,2,2,0.885895
65,0,0,0.904007
66,1,1,0.668396
67,2,2,0.618012
68,0,0,1.069824
69,1,1,0.618103
70,2,2,0.669403
71,0,1,0.836914
72,1,1,1.137512
73,2,2,0.651489
74,1,0,0.818817
75,1,1,2.273804
76,2,2,0.485413
77,0,1,1.322083
78,1,0,0.534729
79,2,1,1.370728
80,1,1,1.053802
81,1,0,0.635407
82,2,1,1.020599
83,0,1,0.768982
84,1,0,0.600891
85,2,1,1.070496
86,0,0,1.321411
87,1,1,0.619293
88,2,2,0.602387
89,0,1,1.421417
90,1,1,0.702210
91,2,2,0.919190
92,1,1,1.086792
93,1,0,0.635284
94,2,1,1.153900
95,1,1,0.719299
96,1,0,0.635010
97,2,2,1.454102
98,1,1,0.903198
99,1,0,0.635284
100,2,0,1.689301
101,0,2,0.735107
102,1,1,0.802002
103,2,0,0.803009
104,1,1,1.121002
105,1,2,0.669098
106,2,1,0.819000
107,0,0,0.819092
108,1,1,0.685211
109,2,2,0.668793
110,1,1,0.684998
111,1,0,0.753296
112,2,1,1.070709
113,0,2,0.418579
114,1,1,1.002808
115,2,0,0.802185
116,1,1,1.202393
117,1,2,0.568207
118,2,1,0.786102
119,0,1,0.568390
120,1,1,0.635193
121,2,0,0.735077
122,1,1,1.136810
123,1,0,0.686005
124,2,1,1.019806
125,0,1,0.701996
126,1,1,0.886322
127,2,0,0.751984
128,1,1,1.404602
129,1,0,0.685028
130,2,1,0.836212
131,0,1,0.770020
132,1,0,0.802795
133,2,1,0.719299
134,0,1,0.752106
135,1,2,0.585297
136,2,1,1.037109
137,1,0,0.568604
138,1,1,0.702087
139,2,2,0.870026
140,0,1,0.803070
141,1,0,0.803101
142,2,2,0.803284
143,0,0,1.589294
144,1,1,0.685394
145,2,2,0.601807
146,0,1,1.170898
147,1,1,0.752411
148,2,2,0.652222
149,0,1,0.936798
150,1,1,1.170197
151,2,2,0.485291
152,0,0,1.270294
153,1,1,0.619019
154,2,2,0.568604
155,0,1,1.154480
156,1,1,1.019318
157,2,2,0.301788
158,1,0,0.986694
159,1,0,1.120911
160,2,2,0.885681
161,1,1,0.617981
162,1,0,1.071106
163,2,0,0.786102
164,0,1,0.970581
165,1,2,0.652008
166,2,1,0.870209
167,0,0,1.036072
168,1,1,0.751801
169,2,2,0.803314
170,1,0,1.204102
171,1,0,1.003784
172,2,2,1.020691
173,0,1,1.672302
174,1,1,1.588379
175,2,1,0.652100
176,0,1,0.568481
177,1,1,0.535278
178,2,1,0.601807
179,0,1,0.686279
180,1,1,0.619324
181,2,2,0.668213
182,1,0,1.320557
183,1,1,0.936585
184,2,2,1.004028
185,0,0,1.321655
186,1,1,0.601929
187,2,1,0.552002
188,1,2,0.435181
189,1,1,1.104065
190,2,0,0.685425
191,0,2,0.719055
192,1,0,1.070007
193,2,1,0.669434
194,0,1,0.668335
195,1,2,0.751831
196,2,1,0.836975
197,0,0,1.153503
198,1,1,0.551880
199,2,2,0.651306
200,0,0,2.508484
201,1,1,0.534180
202,2,2,0.468445
203,1,1,1.136902
204,1,0,0.535095
205,2,1,1.003662
206,0,1,0.634888
207,1,1,0.501282
208,2,2,0.685364
209,0,0,1.036621
210,1,1,0.635315
211,2,2,0.534973
212,0,0,0.952820
213,1,1,0.501221
214,2,2,0.434204
215,0,0,1.003113
216,1,1,0.635498
217,2,2,0.384277
218,1,0,0.585510
219,1,1,0.602295
220,2,2,0.367310
