move,waitedResult,optionChosen,movementTime
1,2,0,1.726410
2,0,1,1.932808
3,1,1,1.066742
4,2,2,1.249550
5,0,0,0.783424
6,1,1,0.399750
7,2,2,0.433090
8,0,0,0.383087
9,1,1,0.333153
10,2,2,0.332718
11,0,0,0.133293
12,1,1,0.016327
13,2,2,0.433304
14,0,0,0.299866
15,1,1,0.016647
16,2,2,0.199554
17,1,0,0.649658
18,1,0,1.999542
19,2,1,0.433258
20,0,2,0.666336
21,1,2,1.616287
22,2,0,0.983032
23,0,0,0.800201
24,1,2,0.433090
25,2,1,0.266449
26,0,2,0.499832
27,1,2,0.799744
28,2,1,0.499817
29,0,1,0.616562
30,1,1,0.682953
31,2,2,1.299698
32,0,0,0.299789
33,1,1,0.366516
34,2,2,0.366547
35,0,0,0.216599
36,1,1,0.233048
37,2,2,0.332947
38,1,0,0.216629
39,1,1,1.099762
40,2,0,0.899887
41,0,0,0.466415
42,1,2,0.233246
43,2,1,0.283386
44,1,1,0.466415
45,1,2,0.383102
46,2,1,0.233261
47,0,1,0.383270
48,1,1,0.066772
49,2,2,1.083099
50,0,0,0.183289
51,1,1,0.766480
52,2,2,0.399780
53,0,0,0.116531
54,1,1,0.049927
55,2,2,0.383072
56,1,0,0.233231
57,1,0,0.799820
58,2,1,0.533066
59,0,1,0.533249
60,1,2,0.533127
61,2,2,0.683075
62,1,0,0.233154
63,1,0,1.549652
64,2,0,0.199890
65,1,1,2.499496
66,1,0,0.616455
67,2,1,0.433106
68,0,0,3.482590
69,1,2,1.582901
70,2,1,0.666367
71,1,1,1.716095
72,1,2,3.415741
73,2,2,3.182648
74,0,0,0.933044
75,1,1,0.499817
76,2,1,0.449799
77,0,1,0.200012
78,1,1,0.249847
79,2,1,0.483307
80,1,2,2.049438
81,1,1,1.316284
82,2,0,0.534241
83,0,1,1.166351
84,1,2,2.082703
85,2,1,1.799347
86,0,1,0.766388
87,1,2,0.949768
88,2,2,1.566193
89,0,0,2.349579
90,1,1,1.549744
91,2,0,2.082642
92,0,0,1.532806
93,1,2,1.832947
94,2,2,1.549500
95,1,1,0.566528
96,1,2,0.933014
97,2,1,0.499756
98,0,1,2.965973
99,1,1,0.633209
100,2,2,0.949524
101,1,0,2.766083
102,1,1,1.149841
103,2,1,0.466339
104,0,2,1.333130
105,1,2,2.332672
106,2,2,0.549652
107,0,0,1.166504
108,1,1,0.799591
109,2,1,1.599762
110,0,0,1.372223
111,1,1,0.532318
112,2,2,0.566467
113,0,2,0.949738
114,1,0,2.682770
115,2,1,0.233215
116,1,2,0.716309
117,1,1,0.499817
118,2,0,0.533142
119,1,2,0.966522
120,1,1,1.632965
121,2,1,0.483185
122,0,0,2.049561
123,1,1,1.832764
124,2,2,1.966339
125,0,1,0.716522
126,1,1,0.532990
127,2,2,0.966278
128,1,0,0.533081
129,1,1,0.649811
130,2,0,1.499634
131,1,0,1.016174
132,1,0,0.599823
133,2,1,1.133057
134,0,0,2.332733
135,1,2,0.616364
136,2,1,0.433106
137,0,1,0.213745
138,1,2,0.583130
139,2,2,0.666504
140,0,1,0.716370
141,1,1,0.582916
142,2,2,0.266632
143,0,0,0.849915
144,1,1,0.399719
145,2,2,0.120850
146,0,0,0.399841
147,1,1,0.216522
148,2,2,0.166473
149,0,0,0.699799
150,1,1,0.066467
151,2,2,0.499908
152,0,0,0.499970
153,1,1,0.231995
154,2,2,0.099915
155,1,0,0.200043
156,1,1,1.799500
157,2,1,1.516449
158,1,0,1.749481
159,1,1,5.082214
160,2,0,2.532837
161,0,1,4.882263
162,1,1,1.099854
163,2,1,0.250183
164,0,1,3.249268
165,1,2,1.799530
166,2,1,0.537506
167,0,1,1.616364
168,1,1,0.216461
169,2,2,0.499786
170,0,0,1.882172
171,1,1,0.097534
172,2,1,0.283203
173,0,0,1.033142
174,1,1,0.133301
175,2,2,0.099731
176,0,1,0.440674
177,1,1,0.149109
178,2,2,0.447693
179,0,0,0.099976
180,1,1,0.050110
181,2,2,0.183289
182,0,0,0.199707
183,1,1,0.049927
184,2,2,0.083313
185,1,0,0.168396
186,1,2,3.599121
187,2,0,1.016541
188,0,0,2.032898
189,1,1,0.216675
190,2,1,0.183106
191,0,0,0.466370
192,1,1,0.316406
193,2,2,0.249939
194,0,0,0.099792
195,1,1,0.116577
196,2,2,0.100037
197,0,0,0.402527
198,1,1,0.049805
199,2,2,0.050049
200,1,0,0.149841
201,1,2,2.249573
202,2,2,0.333252
203,1,0,0.694031
204,1,0,2.599548
205,2,0,1.799622
206,0,1,1.132690
207,1,1,3.915771
208,2,1,0.866516
209,0,0,3.382813
210,1,1,0.350098
211,2,1,0.899475
212,0,1,2.982544
213,1,1,0.232910
214,2,2,0.849793
215,0,0,1.099792
216,1,1,0.332214
217,2,2,0.083191
218,0,0,0.250061
219,1,1,0.666565
220,2,2,0.449890
221,1,1,0.583191
222,1,0,0.267456
223,2,2,1.482849
224,0,1,0.983154
225,1,1,0.133301
226,2,1,0.633179
227,0,1,0.449890
228,1,1,0.866333
229,2,2,0.443787
230,1,0,0.096069
231,1,1,5.098694
232,2,2,0.882935
233,0,0,0.216553
234,1,1,0.233276
235,2,2,0.441467
236,0,1,0.283203
237,1,1,0.425720
238,2,2,0.732910
239,0,0,0.949463
240,1,1,0.259277
241,2,2,0.501709
242,0,0,0.183289
243,1,1,0.216797
244,2,2,0.183044
245,0,1,0.848694
246,1,1,1.961548
247,2,2,0.483276
248,1,0,0.349854
249,1,1,0.632996
250,2,2,0.816467
251,0,0,0.166687
252,1,1,0.337647
253,2,2,0.302002
254,0,0,0.181641
255,1,1,0.316650
256,2,2,0.101196
257,1,1,0.149963
258,1,2,0.800293
259,2,2,1.566589
260,1,0,0.968872
261,1,1,0.488648
262,2,2,0.200928
263,1,0,0.253296
264,1,1,0.369507
265,2,2,0.900757
266,0,1,0.167664
267,1,1,0.035156
268,2,2,0.514648
269,0,0,0.685181
270,1,1,0.654602
271,2,2,0.490723
272,0,0,0.281921
273,1,1,0.359070
274,2,2,0.221558
275,0,1,0.368774
276,1,1,1.515076
277,2,2,0.070129
278,0,0,0.879761
279,1,1,0.969421
280,2,2,0.122620
281,1,0,0.869446
282,1,1,1.725952
283,2,2,0.505371
284,0,0,0.544922
285,1,1,0.562500
286,2,2,0.368103
287,0,1,0.328125
288,1,1,0.463013
289,2,2,0.302734
290,0,0,0.248657
291,1,1,0.443298
292,2,2,0.461609
293,0,0,0.196594
294,1,1,0.373596
295,2,2,0.326721
296,0,1,0.198242
297,1,1,0.450623
298,2,2,0.340576
299,1,1,0.180786
300,1,1,0.710510
301,2,2,0.379639
302,1,0,0.218201
303,1,1,1.071228
304,2,2,0.128479
305,0,0,0.201477
306,1,1,0.473877
307,2,2,0.311340
