move,waitedResult,optionChosen,movementTime
1,2,0,2.575012
2,0,0,3.777893
3,1,1,3.193878
4,2,2,1.253204
5,1,0,0.669190
6,1,0,0.836304
7,2,0,0.820282
8,0,0,1.321381
9,1,0,2.777191
10,2,2,1.138702
11,0,1,1.253387
12,1,1,1.070099
13,2,2,1.672699
14,1,1,1.153015
15,1,0,0.552490
16,2,1,0.535126
17,0,0,0.918488
18,1,1,0.837189
19,2,2,1.035400
20,0,1,1.722717
21,1,1,0.284058
22,2,0,0.769287
23,0,1,0.736145
24,1,1,0.651184
25,2,1,2.090576
26,0,1,0.184021
27,1,1,0.250000
28,2,2,0.918030
29,1,0,2.259216
30,1,0,0.484192
31,2,0,0.587097
32,0,0,1.085938
33,1,1,0.450012
34,2,1,1.437927
35,0,1,0.299927
36,1,1,0.251770
37,2,2,0.601013
38,0,0,1.287903
39,1,1,0.501709
40,2,2,0.737488
41,0,0,0.701721
42,1,1,0.301148
43,2,2,0.468994
44,0,0,0.736389
45,1,1,0.285400
46,2,2,0.433899
47,1,1,0.434204
48,1,0,0.348999
49,2,0,0.618408
50,1,0,0.701782
51,1,0,0.600891
52,2,0,0.602051
53,0,0,0.769592
54,1,1,2.357178
55,2,2,0.603027
56,0,1,0.568115
57,1,0,0.318237
58,2,0,0.551086
59,0,1,0.484924
60,1,1,0.685486
61,2,2,1.589783
62,0,0,0.718384
63,1,1,0.652405
64,2,2,1.471497
65,0,1,1.690125
66,1,1,0.284424
67,2,2,0.852600
68,0,0,1.051819
69,1,1,0.315857
70,2,2,0.351807
71,0,1,0.385376
72,1,1,0.318420
73,2,2,0.234192
74,0,0,0.652710
75,1,1,0.333130
76,2,2,0.350037
77,1,1,0.501465
78,1,0,0.134033
79,2,1,0.550598
80,0,0,0.668091
81,1,1,0.634888
82,2,2,0.250427
83,1,1,0.970886
84,1,0,0.268494
85,2,0,0.584168
86,1,0,0.452210
87,1,0,0.385376
88,2,0,0.417114
89,0,1,0.484619
90,1,2,1.101563
91,2,1,0.418335
92,0,0,0.500671
93,1,1,1.103455
94,2,2,0.317566
95,0,1,0.401123
96,1,1,0.151367
97,2,2,0.753296
98,0,0,0.970276
99,1,1,1.270874
100,2,2,0.182617
101,0,1,0.433838
102,1,1,0.184570
103,2,2,0.854004
104,0,0,0.485413
105,1,1,0.385193
106,2,2,0.502075
107,0,1,0.484924
108,1,0,0.669128
109,2,1,0.401978
110,0,1,1.036072
111,1,1,1.072021
112,2,2,0.651489
113,0,0,0.586182
114,1,1,0.335632
115,2,2,0.334961
116,1,0,0.919678
117,1,0,0.502014
118,2,0,0.585877
119,0,1,1.404480
120,1,1,0.233582
121,2,2,0.233887
122,0,0,0.434876
123,1,1,0.333740
124,2,2,0.484985
125,0,1,0.670166
126,1,0,0.299805
127,2,1,0.685730
128,0,1,0.936279
129,1,1,1.053406
130,2,2,0.301880
131,0,0,0.467712
132,1,1,0.468445
133,2,2,0.117432
134,0,0,0.451599
135,1,1,0.351318
136,2,2,0.468201
137,0,1,1.353149
138,1,1,1.320618
139,2,2,0.234131
140,1,0,0.535706
141,1,0,0.736084
142,2,0,1.319336
143,0,0,3.077576
144,1,2,1.520569
145,2,2,0.770081
146,1,1,2.189514
147,1,0,1.220093
148,2,0,0.887878
149,1,0,0.652466
150,1,1,0.534729
151,2,2,1.404175
152,1,0,0.618469
153,1,0,0.735107
154,2,1,0.450378
155,0,0,1.338074
156,1,2,0.668823
157,2,1,0.384277
158,0,0,0.785095
159,1,2,0.451233
160,2,1,0.670105
161,0,0,1.621704
162,1,2,0.769775
163,2,1,0.935791
164,1,0,0.116028
165,1,1,0.484619
166,2,2,0.485901
167,0,0,0.718018
168,1,1,1.673279
169,2,2,0.082947
170,0,0,0.953857
171,1,1,0.685486
172,2,2,0.315735
173,0,1,1.304688
174,1,1,0.518066
175,2,1,0.333862
176,0,1,0.149780
177,1,1,1.138245
178,2,2,0.368286
179,0,0,0.401184
180,1,1,0.936401
181,2,2,0.183411
182,0,1,0.653198
183,1,1,0.769409
184,2,2,0.284790
185,0,0,0.335022
186,1,1,0.433777
187,2,2,0.769226
188,1,0,0.569702
189,1,0,0.483826
190,2,1,0.770569
191,0,0,0.701294
192,1,2,0.367310
193,2,1,0.770264
194,0,0,0.919800
195,1,1,0.935486
196,2,2,0.184692
197,1,0,0.366028
198,1,1,0.702087
199,2,1,0.651428
200,0,0,0.633484
201,1,2,0.284790
202,2,1,0.585510
203,1,0,0.283997
204,1,0,1.203491
205,2,1,0.904053
206,0,0,0.451965
207,1,2,0.351502
208,2,1,0.602112
209,0,2,0.218445
210,1,1,1.620850
211,2,2,0.333008
212,1,0,0.283875
213,1,1,0.335388
214,2,1,0.584229
215,0,0,0.653198
216,1,1,1.439758
217,2,2,0.200684
218,0,1,0.568726
219,1,1,0.350647
220,2,2,0.250610
221,0,0,1.402832
222,1,1,1.053467
223,2,2,0.148987
224,0,1,2.357178
225,1,1,0.284302
226,2,2,0.768555
227,0,0,1.155396
228,1,1,0.768616
229,2,2,0.150818
230,0,1,0.501892
231,1,1,1.070679
232,2,2,0.284912
233,0,0,0.518494
234,1,1,0.501404
235,2,2,0.684998
236,0,1,2.927002
237,1,1,0.235107
238,2,2,0.215881
239,0,0,0.635986
240,1,1,0.701904
241,2,2,0.216797
242,1,1,0.418884
243,1,0,1.303467
244,2,1,0.568604
245,0,1,0.383972
246,1,1,0.301209
247,2,1,0.585754
248,1,0,0.803101
249,1,1,0.467896
250,2,1,0.469116
251,1,0,0.786072
252,1,1,0.417175
253,2,2,1.053284
254,0,0,0.416931
255,1,1,0.501587
256,2,2,0.619019
257,1,0,0.333740
258,1,0,1.070068
259,2,1,0.601807
260,0,0,0.601318
261,1,2,0.602783
262,2,1,0.468506
263,0,0,0.300537
264,1,2,2.375488
265,2,2,0.869263
266,1,0,0.217285
267,1,0,0.469605
268,2,1,0.317749
269,1,2,0.134644
270,1,1,0.650513
271,2,2,0.802856
272,1,0,0.485107
273,1,1,0.336182
274,2,1,0.717651
275,0,1,0.467529
276,1,2,1.371826
277,2,1,0.484009
278,0,0,0.117188
279,1,1,1.222412
280,2,2,0.050537
281,0,0,0.634399
282,1,1,1.205078
283,2,2,0.068359
284,0,1,1.069702
285,1,1,0.048950
286,2,2,0.099976
287,0,0,0.468018
288,1,1,0.234009
289,2,2,0.919190
290,0,1,0.317383
291,1,1,0.166748
292,2,2,0.216919
293,0,0,0.016724
294,1,1,0.167114
295,2,2,1.069092
296,0,1,0.886475
297,1,1,0.919190
298,2,2,0.383911
299,0,0,0.268066
300,1,1,0.149902
301,2,2,0.703735
302,0,2,0.585327
303,1,1,0.819824
304,2,2,0.249756
305,0,0,0.719482
306,1,1,0.283814
307,2,1,0.535034
308,0,1,1.003296
309,1,1,0.065430
310,2,2,0.083984
311,1,0,0.751343
312,1,0,0.651367
313,2,1,0.333740
314,1,1,1.070435
315,1,2,0.434448
316,2,1,0.334473
317,0,0,0.099854
318,1,2,0.669067
319,2,1,0.401856
320,0,0,0.049683
321,1,1,0.266357
322,2,2,0.668823
323,0,1,0.517456
324,1,1,0.551758
325,2,2,0.083618
326,0,1,0.366943
327,1,1,1.153442
328,2,2,0.233032
329,0,0,0.736816
330,1,1,0.149658
331,2,2,0.602661
332,0,0,1.103882
333,1,1,0.082031
334,2,2,0.635742
335,0,1,2.943115
336,1,1,0.065430
337,2,2,0.116089
338,0,0,0.852051
339,1,1,0.199951
340,2,2,0.014526
341,0,0,1.154053
342,1,1,0.032471
343,2,2,1.137817
