move,waitedResult,optionChosen,movementTime
388,0,1,0.860107
389,1,1,0.279419
390,2,1,0.814209
391,0,1,0.265991
392,1,1,0.130615
393,2,1,1.865234
394,1,1,0.347290
395,1,2,0.705689
396,2,2,0.490723
397,1,0,1.761108
398,1,1,0.902466
399,2,0,0.611084
400,0,0,0.689819
401,1,2,3.043335
402,2,1,1.224365
403,0,1,1.324585
404,1,1,1.243042
405,2,1,0.917481
406,0,1,0.114502
407,1,1,1.450073
408,2,2,0.779419
409,1,0,2.678101
410,1,0,0.558106
411,2,0,0.448120
412,0,0,0.997070
413,1,2,1.861572
414,2,2,0.499878
415,0,0,0.849976
416,1,2,0.556030
417,2,0,1.260620
418,0,0,0.595581
419,1,1,1.119629
420,2,2,0.359009
421,0,0,1.384888
422,1,2,0.945679
423,2,2,0.352417
424,0,1,0.586792
425,1,1,0.118042
426,2,0,1.498047
427,0,0,0.462280
428,1,2,0.466065
429,2,2,0.170898
430,0,1,0.373535
431,1,1,0.210327
432,2,0,1.056030
433,0,0,0.523804
434,1,1,0.589844
435,2,1,0.691650
436,1,1,1.011841
437,1,0,1.118408
438,2,0,0.337647
439,0,0,0.557373
440,1,1,0.782593
441,2,1,0.562744
442,1,1,1.229126
443,1,2,1.006104
444,2,2,0.251953
445,1,1,2.255981
446,1,1,1.393066
447,2,0,1.197021
448,0,0,0.940796
449,1,1,1.157837
450,2,1,1.245361
451,0,1,0.369629
452,1,1,1.508667
453,2,2,0.919922
454,0,1,2.933960
455,1,1,0.596680
456,2,2,1.654907
457,1,0,0.475586
458,1,0,0.320923
459,2,0,0.268189
460,1,0,0.380005
461,1,0,0.216553
462,2,0,0.179077
463,0,0,0.251099
464,1,1,1.413696
465,2,1,0.800171
466,0,1,0.129517
467,1,1,1.412720
468,2,2,3.552246
469,0,1,3.446289
470,1,1,0.351440
471,2,2,0.907837
472,0,0,0.602417
473,1,1,1.507935
474,2,1,2.606934
475,0,1,0.670410
476,1,1,0.447754
477,2,2,1.557007
478,0,0,0.781860
479,1,1,1.959961
480,2,1,1.540039
481,0,1,0.698120
482,1,1,0.248657
483,2,2,0.832764
484,0,0,0.907349
485,1,1,0.727417
486,2,2,0.905151
487,1,0,0.798950
488,1,0,0.286133
489,2,1,0.293213
490,1,0,0.579956
491,1,0,0.935669
492,2,0,0.706055
493,0,0,0.690796
494,1,1,0.569946
495,2,1,0.589111
496,1,1,0.227417
497,1,2,1.319580
498,2,0,2.424438
499,1,0,1.227173
500,1,0,0.591187
501,2,1,1.212891
502,1,1,0.930420
503,1,0,1.823242
504,2,0,1.635498
505,1,2,0.778442
506,1,0,0.559815
507,2,2,0.338013
508,0,0,0.561035
509,1,1,1.003784
510,2,1,0.672730
511,0,1,0.450806
512,1,1,0.118286
513,2,1,1.146973
514,0,1,2.790527
515,1,1,0.174072
516,2,2,1.164795
517,0,0,1.465210
518,1,1,1.182983
519,2,2,2.083496
520,0,0,0.814819
521,1,1,0.707398
522,2,2,0.933106
523,0,0,0.698120
524,1,1,0.571777
525,2,2,0.688843
526,0,0,0.597290
527,1,1,0.750244
528,2,2,0.425049
529,0,0,0.328980
530,1,1,0.535278
531,2,2,0.486206
532,0,1,0.477539
533,1,1,1.253540
534,2,2,0.947754
535,1,0,0.820923
536,1,0,2.555664
537,2,0,2.657349
538,0,0,1.738403
539,1,2,1.368164
540,2,1,0.911987
541,0,0,1.809692
542,1,1,0.785889
543,2,2,0.440308
544,1,0,0.395386
545,1,0,1.020630
546,2,0,0.717407
547,0,1,1.486816
548,1,1,3.416870
549,2,1,1.398071
550,0,1,0.931763
551,1,1,1.407959
552,2,1,1.082153
553,0,1,2.059082
554,1,1,0.568481
555,2,2,1.093506
556,0,0,0.719849
557,1,1,0.618408
558,2,2,0.759766
559,1,0,0.580078
560,1,0,1.638428
561,2,0,2.281738
562,0,0,1.560791
563,1,2,2.113037
564,2,2,1.445801
565,0,0,1.916992
566,1,1,0.685059
567,2,1,0.687012
568,0,1,0.160400
569,1,1,0.168701
570,2,1,0.844482
571,0,1,0.056885
572,1,1,0.128418
573,2,2,0.687988
574,0,1,1.172607
575,1,1,0.256592
576,2,1,1.386963
577,0,1,0.352539
578,1,1,0.125732
579,2,2,0.824219
580,0,0,0.673828
581,1,1,0.708740
582,2,2,0.482422
583,0,0,0.519531
584,1,1,0.479981
585,2,2,0.331787
586,1,0,0.801514
587,1,1,1.002686
588,2,0,1.043213
589,0,1,3.377930
590,1,1,0.486328
591,2,2,0.724609
592,0,0,1.514160
593,1,1,1.431641
594,2,2,0.919434
595,0,1,0.930664
596,1,1,1.792236
597,2,1,0.974365
598,0,0,2.247070
599,1,1,3.077393
600,2,2,1.486328
601,0,1,1.991943
602,1,1,0.579590
603,2,2,0.822266
604,0,0,2.446533
605,1,1,1.005859
606,2,2,0.781250
607,0,1,0.778809
608,1,1,1.493164
609,2,2,1.312012
610,0,1,0.764404
611,1,1,0.635010
612,2,2,0.960693
613,0,0,0.667481
614,1,1,1.671143
615,2,2,0.684815
616,0,1,0.714600
617,1,1,1.642334
618,2,2,1.044189
619,0,0,2.118652
620,1,1,0.939941
621,2,2,0.680176
622,0,0,0.800781
623,1,1,0.785400
624,2,2,0.319580
625,0,0,1.022949
626,1,1,0.915039
