move,waitedResult,optionChosen,movementTime
239,1,0,0.718140
240,1,0,0.484619
241,2,0,0.318726
242,0,0,0.383728
243,1,1,1.570374
244,2,2,0.467590
245,0,0,0.483887
246,1,1,0.350830
247,2,1,0.267212
248,0,1,0.033264
249,1,1,0.284363
250,2,0,0.433960
251,0,0,0.367493
252,1,2,0.651123
253,2,2,0.684570
254,1,1,0.467957
255,1,1,0.751404
256,2,2,0.601502
257,1,0,0.415222
258,1,0,0.601502
259,2,0,0.333801
260,1,2,37.614500
261,1,1,0.133240
262,2,0,0.834412
263,0,0,0.519531
264,1,1,0.484680
265,2,1,1.018616
266,0,0,1.369446
267,1,1,0.868652
268,2,1,0.735107
269,0,0,0.618103
270,1,2,0.918579
271,2,2,0.768433
272,0,0,0.751587
273,1,1,0.417297
274,2,1,0.484192
275,0,1,0.618286
276,1,1,0.099609
277,2,2,0.518066
278,0,0,0.267212
279,1,1,0.434021
280,2,0,1.720703
281,0,1,0.868408
282,1,2,0.317322
283,2,2,0.283691
284,1,1,0.350769
285,1,0,0.284119
286,2,2,0.501587
287,0,1,0.383789
288,1,2,0.334351
289,2,2,0.319153
290,1,0,0.401062
291,1,1,0.183716
292,2,1,0.700928
293,0,0,0.116943
294,1,1,0.734985
295,2,2,0.584534
296,0,0,0.634399
297,1,1,0.384399
298,2,1,0.801880
299,0,0,2.021423
300,1,2,0.884583
301,2,1,0.918579
302,0,2,0.150147
303,1,2,0.383972
304,2,2,0.067932
305,0,0,0.334045
306,1,1,0.450989
307,2,2,0.049683
308,0,0,0.183167
309,1,1,0.033020
310,2,2,0.133789
311,0,1,0.150513
312,1,1,0.518677
313,2,0,0.517395
314,0,2,0.417725
315,1,2,0.501343
316,2,1,0.384705
317,1,1,0.083984
318,1,2,1.119019
319,2,1,0.417908
320,0,2,0.472900
321,1,0,0.500671
322,2,0,0.868225
323,0,0,0.284302
324,1,1,0.250488
325,2,2,1.268982
326,1,0,0.835571
327,1,1,0.267395
328,2,2,0.534302
329,1,0,1.586792
330,1,2,0.634155
331,2,1,0.267456
332,0,0,0.116516
333,1,2,1.001892
334,2,2,0.718445
335,0,0,0.633911
336,1,2,1.502991
337,2,2,0.517944
338,0,0,1.269897
339,1,2,1.069214
340,2,2,0.333801
341,0,0,0.534729
342,1,2,1.369263
343,2,2,0.534485
344,0,0,0.500732
345,1,1,0.317444
346,2,2,0.417358
347,0,0,0.434265
348,1,1,0.400391
349,2,1,0.701294
350,0,0,0.533936
351,1,2,0.417481
352,2,2,0.217529
353,0,0,0.284058
354,1,1,0.601440
355,2,2,0.217163
356,1,0,0.565430
357,1,0,0.518311
358,2,0,0.301148
359,0,0,0.551148
360,1,1,2.354858
361,2,2,0.300781
362,0,0,1.186157
363,1,1,0.450684
364,2,2,0.684692
365,0,0,0.351685
366,1,1,0.333862
367,2,1,0.367310
368,0,0,0.267212
369,1,1,0.250610
370,2,1,0.233276
371,0,0,0.485352
372,1,1,0.350342
373,2,2,1.486206
374,1,0,1.068970
375,1,0,1.854126
376,2,2,2.187744
377,0,0,0.433838
378,1,1,0.484253
379,2,2,0.500732
380,0,0,0.267212
381,1,1,0.183350
382,2,1,0.250610
383,0,0,0.183960
384,1,1,0.300903
385,2,1,0.401489
386,0,0,0.468018
387,1,1,0.267700
388,2,1,0.401489
389,1,0,0.417725
390,1,0,1.235474
391,2,0,0.951782
392,0,0,0.267456
393,1,2,1.186035
394,2,2,0.601074
395,1,0,0.868042
396,1,2,0.968628
397,2,2,0.901856
398,1,1,0.300659
399,1,1,0.884888
400,2,2,1.168945
401,0,0,0.517822
402,1,1,0.334473
403,2,2,0.701172
404,0,0,0.451416
405,1,1,0.333740
406,2,2,0.317261
407,0,0,0.133545
408,1,1,1.720093
409,2,1,0.418213
410,1,0,0.083374
411,1,1,0.434570
412,2,0,0.250366
413,0,0,0.183106
414,1,1,1.536621
415,2,2,0.233521
416,1,0,0.450928
417,1,1,0.417236
418,2,0,0.300293
419,0,1,0.550903
420,1,2,0.734497
421,2,2,0.233521
422,0,0,0.283814
423,1,1,0.233521
424,2,1,0.351074
425,0,0,0.133789
426,1,2,0.400879
427,2,2,1.569946
428,0,0,0.434692
429,1,1,0.200073
430,2,2,0.150269
431,1,0,0.601196
432,1,1,0.217163
433,2,0,0.484497
434,0,2,0.183228
435,1,2,0.317017
436,2,2,0.149902
437,1,0,0.200073
438,1,0,0.384522
439,2,0,0.100708
440,0,1,0.234619
441,1,2,0.467285
442,2,2,0.534180
443,0,0,0.500855
444,1,1,0.317017
445,2,1,0.668335
446,1,2,0.818359
447,1,1,0.317139
448,2,2,0.501465
449,1,1,0.802002
450,1,1,0.784790
451,2,2,0.901123
452,0,0,0.367432
453,1,1,0.317261
454,2,2,0.200928
455,1,0,0.267212
456,1,0,0.584473
457,2,2,0.367310
458,1,1,0.183350
459,1,1,0.417358
460,2,1,0.551148
461,0,1,0.968994
462,1,1,0.117310
463,2,2,0.183594
464,0,0,0.267334
465,1,1,0.266724
466,2,2,0.200317
467,0,0,0.270630
468,1,1,0.266968
469,2,2,0.184082
470,1,1,0.183594
471,1,1,0.167114
472,2,2,0.634277
473,0,0,0.317505
474,1,1,2.605713
475,2,2,0.401123
476,0,0,0.233765
477,1,1,0.250855
478,2,2,0.334595
479,0,1,1.235962
480,1,1,0.183716
481,2,2,2.220947
482,0,0,0.232910
483,1,1,0.216919
484,2,1,0.200440
485,1,2,0.851196
486,1,2,0.484619
487,2,2,0.216675
488,0,1,0.684326
489,1,2,0.417358
490,2,1,0.267334
491,0,2,0.617798
492,1,2,0.217285
493,2,2,0.150024
494,0,1,0.484497
495,1,2,0.534668
496,2,2,0.183960
497,0,1,0.349854
498,1,2,0.117310
499,2,2,0.200928
500,1,1,0.249878
501,1,2,0.802124
502,2,1,0.567871
503,0,0,0.350464
504,1,1,0.250000
505,2,1,0.218018
506,0,0,1.836670
507,1,1,0.383545
508,2,2,0.250366
509,1,1,0.234009
510,1,1,0.650757
511,2,2,0.217285
512,0,0,0.401123
513,1,1,0.216919
514,2,2,0.083496
515,0,1,0.149902
516,1,1,0.551025
517,2,2,0.099731
518,0,0,0.183838
519,1,1,0.400269
520,2,2,0.167481
521,0,0,0.133789
522,1,1,0.233398
523,2,1,0.383789
524,0,1,1.035156
525,1,1,0.016602
526,2,2,0.200317
527,0,0,0.200440
528,1,1,0.367676
529,2,2,0.033325
530,0,0,0.183594
531,1,1,0.083374
532,2,1,0.216797
533,0,0,0.067017
534,1,2,0.250732
535,2,2,0.434326
536,1,1,0.217041
537,1,0,0.634155
538,2,1,0.217407
539,0,2,0.116699
540,1,2,0.432983
541,2,2,0.267090
542,0,0,0.684326
543,1,1,0.283691
544,2,2,0.216675
545,1,0,0.367065
546,1,1,0.251221
547,2,1,0.266724
548,0,2,0.016846
549,1,0,0.233276
550,2,2,0.751587
551,1,1,0.250122
552,1,2,0.349731
553,2,1,0.200317
554,0,2,0.600708
555,1,0,0.183838
556,2,2,0.200073
557,0,0,0.534424
558,1,1,0.234253
559,2,2,0.016968
560,0,0,0.133179
561,1,1,0.033203
562,2,1,0.066772
563,0,0,0.067139
564,1,1,0.183472
565,2,2,0.283447
566,0,1,0.066772
567,1,1,0.450195
568,2,2,1.268799
569,0,0,6.998291
570,1,1,0.166870
571,2,1,0.200317
572,1,2,0.317261
573,1,2,0.350708
574,2,2,0.450317
575,0,0,0.333130
576,1,1,0.184204
577,2,2,0.050415
578,1,1,0.567871
579,1,1,0.334717
580,2,2,1.085571
581,0,0,0.250855
582,1,1,0.183838
583,2,1,0.251221
584,1,0,0.534302
585,1,0,0.534546
586,2,0,0.134033
587,0,0,0.083496
588,1,1,0.684570
589,2,2,0.167114
590,0,1,0.199707
591,1,1,0.400513
592,2,1,0.133179
593,0,1,0.500855
594,1,1,0.201294
595,2,2,1.152954
596,0,0,0.218262
597,1,1,0.450195
598,2,2,0.385254
599,0,0,0.283203
600,1,1,0.083618
601,2,2,0.116577
602,0,1,0.150391
603,1,1,0.334106
604,2,2,1.269043
605,1,0,0.167114
606,1,1,1.069214
607,2,1,0.134033
608,0,0,0.300537
609,1,1,0.199951
610,2,1,0.400513
611,0,0,0.217285
612,1,1,0.184082
613,2,1,0.401123
614,1,0,0.868408
615,1,2,1.018555
616,2,2,0.250977
617,0,0,0.166870
618,1,1,0.200562
619,2,2,0.434570
620,0,0,0.234131
621,1,1,0.100220
622,2,1,0.016846
623,0,0,0.083374
624,1,1,0.317627
625,2,0,0.134155
626,0,1,0.349854
627,1,0,0.133423
628,2,1,0.250366
629,1,2,0.049683
630,1,2,0.233643
631,2,1,0.216797
632,0,2,0.383911
633,1,0,0.183838
634,2,1,0.234009
635,1,2,0.066772
636,1,1,0.116577
637,2,1,0.283691
638,0,2,0.117065
639,1,2,0.367920
640,2,2,0.133423
641,0,0,0.533814
642,1,1,0.183716
643,2,2,0.233887
644,0,1,0.166626
645,1,1,1.152222
646,2,1,0.167236
647,1,0,0.668457
648,1,1,0.166992
649,2,0,0.267456
650,0,2,0.216797
651,1,2,0.250732
652,2,2,0.167114
653,0,1,0.132813
654,1,1,0.099854
655,2,2,0.167358
656,0,0,0.100098
657,1,1,0.200073
658,2,2,0.217407
659,1,0,0.217041
660,1,2,1.235718
661,2,0,4.523804
662,0,0,0.651001
663,1,1,0.166626
664,2,2,0.316650
665,1,0,0.016479
666,1,1,0.383789
667,2,0,0.333862
668,0,1,0.167358
669,1,2,0.953003
670,2,1,0.267578
671,0,0,0.200806
672,1,1,0.050049
673,2,2,0.216919
674,1,0,1.052124
675,1,2,1.152466
676,2,2,0.166626
677,1,0,0.330933
678,1,2,0.801636
679,2,2,0.217651
680,0,0,0.584351
681,1,1,1.219116
682,2,1,0.468750
683,0,0,3.023315
684,1,1,0.284180
685,2,2,0.568115
686,1,0,0.233765
687,1,0,0.434326
688,2,2,0.284058
689,0,0,0.233643
690,1,1,0.200806
691,2,2,0.184082
692,0,0,1.603516
693,1,1,0.199707
694,2,1,1.102295
695,0,0,2.622314
696,1,1,0.200562
697,2,2,0.684937
698,0,1,0.549194
699,1,1,0.852051
700,2,1,0.467163
701,0,0,1.168701
702,1,1,0.217407
703,2,2,0.284180
704,1,0,0.367188
705,1,0,1.052979
706,2,2,0.684937
707,0,1,0.367920
708,1,1,0.634399
709,2,2,0.166626
710,0,1,0.935181
711,1,1,0.050171
712,2,2,0.468140
713,1,0,1.186279
714,1,1,0.250732
715,2,2,1.019165
716,0,0,0.166626
717,1,1,0.266724
718,2,2,0.417481
719,0,0,0.350342
720,1,1,0.183960
721,2,1,1.853760
722,0,1,0.918579
723,1,1,0.217041
724,2,2,1.218994
725,1,1,0.367310
726,1,0,1.235962
727,2,2,1.069092
728,0,0,0.217041
729,1,1,0.217407
730,2,1,0.400757
731,0,0,1.703735
732,1,1,0.199829
733,2,2,0.150513
734,1,0,0.986450
735,1,1,0.317017
736,2,2,1.236084
737,0,0,0.300415
738,1,1,0.317505
739,2,2,0.317261
740,1,0,0.317505
741,1,1,0.216919
742,2,2,0.885376
743,0,0,0.250488
744,1,1,0.266480
745,2,2,0.451172
746,0,0,0.618286
747,1,1,0.233521
748,2,2,0.300903
749,0,1,0.149902
750,1,1,0.016846
751,2,2,0.267822
752,0,1,0.567749
753,1,1,0.016968
754,2,2,0.718750
755,0,0,0.266968
756,1,1,0.233398
757,2,2,0.334351
758,0,1,0.183472
759,1,1,0.016113
760,2,2,0.702148
761,0,1,0.217285
762,1,1,0.934815
763,2,2,0.300903
764,0,1,0.217163
765,1,1,0.484009
766,2,1,0.433960
767,0,1,0.283691
768,1,2,0.551270
769,2,1,0.300903
770,0,1,0.818115
771,1,1,1.168945
772,2,1,0.083618
773,0,1,0.150147
774,1,1,0.517944
775,2,1,0.083130
776,0,1,1.585938
777,1,1,0.284302
778,2,2,0.334229
779,1,1,0.768677
780,1,1,0.049561
781,2,1,0.083496
782,1,0,0.901245
783,1,1,0.216797
784,2,2,1.486694
785,0,1,0.499268
786,1,1,0.234131
787,2,1,0.451294
788,0,2,0.567749
789,1,1,0.133545
790,2,1,1.135010
791,1,2,0.099854
792,1,1,0.116699
793,2,2,0.316895
794,0,1,0.317383
795,1,2,0.517822
796,2,2,0.132568
797,0,0,0.500732
798,1,1,0.100342
799,2,2,0.367188
800,0,1,0.100220
801,1,1,0.400757
802,2,2,0.099976
803,0,1,0.166626
804,1,1,0.501221
805,2,2,0.217041
806,1,1,0.350464
807,1,1,0.033203
808,2,2,0.333496
809,0,0,0.435669
810,1,1,0.267212
811,2,2,0.417358
812,0,1,0.166992
813,1,1,0.367432
814,2,2,1.669800
815,1,1,1.570068
816,1,1,0.200073
817,2,2,0.818237
818,1,0,0.300415
819,1,1,0.952271
820,2,2,0.234009
821,1,1,1.336304
822,1,2,0.867920
823,2,2,0.684326
824,0,0,0.300293
825,1,1,0.384155
826,2,2,0.317505
827,0,0,0.400269
828,1,1,0.250366
829,2,2,0.300903
830,0,1,0.250488
831,1,1,0.016113
832,2,2,0.200195
833,0,1,0.183350
834,1,1,0.083740
835,2,1,0.351196
836,0,1,1.319580
837,1,1,0.150635
838,2,2,0.317627
839,0,1,0.166870
840,1,2,0.066650
841,2,2,0.284180
842,0,1,0.217163
843,1,1,0.667969
844,2,2,0.283691
845,0,1,0.200440
846,1,2,0.451050
847,2,2,0.150391
848,0,1,0.133789
849,1,1,0.551148
850,2,2,0.200317
851,0,0,0.484131
852,1,1,0.183228
853,2,2,0.150147
854,0,0,0.317505
855,1,1,0.234131
856,2,2,0.167358
857,1,1,0.484009
858,1,1,0.233398
859,2,2,0.835205
860,0,0,0.233765
861,1,1,0.250855
862,2,2,0.199463
863,1,1,0.150635
864,1,0,0.183472
865,2,1,0.149780
866,0,1,0.584839
867,1,1,0.584229
868,2,2,0.267090
869,1,0,0.635010
870,1,2,1.252441
871,2,2,0.250244
872,0,1,0.083496
873,1,1,0.317261
874,2,2,0.216919
875,0,0,0.333984
876,1,1,0.267456
877,2,2,0.350708
878,1,1,0.083618
879,1,1,0.166748
880,2,2,0.384277
881,0,1,0.266846
882,1,2,1.018799
883,2,2,0.551025
884,0,0,0.901611
885,1,1,0.200195
886,2,2,0.818115
887,0,0,0.901856
888,1,1,0.183106
889,2,2,0.851563
890,1,1,0.167236
891,1,1,0.167481
892,2,2,0.500977
893,1,0,0.234131
894,1,1,0.517334
895,2,2,0.417481
896,0,1,0.250488
897,1,1,0.333496
898,2,2,0.217285
899,0,0,0.417236
900,1,1,0.183350
901,2,2,0.283936
902,0,0,1.135498
903,1,1,0.200440
904,2,2,0.468018
905,0,1,0.216797
906,1,1,0.216797
907,2,1,0.050049
908,1,1,1.002441
909,1,2,0.667969
910,2,1,0.217529
911,0,0,0.217529
912,1,1,0.384522
913,2,2,0.149902
914,1,1,0.283203
915,1,1,0.083252
916,2,2,0.217041
917,0,0,0.216797
918,1,1,0.233643
919,2,2,0.217041
920,1,0,0.117188
921,1,1,0.450195
922,2,2,0.133301
923,0,0,0.216065
924,1,1,0.149902
925,2,2,0.083252
926,0,1,0.065430
927,1,1,0.384522
928,2,2,0.283447
929,0,0,0.367920
930,1,1,0.083252
931,2,2,0.199951
932,0,1,0.116943
933,1,1,0.567871
934,2,1,0.284424
935,1,1,0.300537
936,1,2,0.100098
937,2,1,0.683594
938,0,0,0.735596
939,1,1,0.150391
940,2,2,0.100098
941,0,1,0.217529
942,1,1,0.383301
943,2,2,0.317383
944,0,0,0.267090
945,1,1,0.199463
946,2,2,0.317627
947,0,1,0.301025
948,1,1,0.450440
949,2,1,0.133545
950,0,0,0.584229
951,1,1,0.199951
952,2,2,0.317139
953,1,1,0.083496
954,1,1,0.150147
955,2,2,1.268799
956,0,0,0.217041
957,1,2,0.183838
958,2,2,0.484375
959,0,1,0.117188
960,1,1,0.066650
961,2,2,0.133301
962,0,0,0.284180
963,1,1,0.083984
964,2,2,0.250977
965,0,1,0.015625
966,1,2,0.885498
967,2,2,0.216797
968,0,1,0.167236
969,1,2,0.268066
970,2,2,0.166992
971,0,1,0.134033
972,1,1,0.517334
973,2,2,0.367920
974,1,0,0.200928
975,1,2,0.618652
976,2,2,0.284180
977,0,0,0.133301
978,1,2,0.401123
979,2,2,0.517090
980,0,1,0.083496
981,1,1,0.401367
982,2,2,0.200195
983,0,1,0.651123
984,1,1,0.500488
985,2,2,1.287109
986,0,0,0.133545
987,1,1,0.200195
988,2,1,0.568115
989,0,0,0.434326
990,1,1,0.166748
991,2,2,0.166504
992,0,0,0.750977
993,1,1,0.199707
994,2,2,0.300293
995,0,1,0.116455
996,1,1,0.384033
997,2,1,0.183350
998,0,0,1.904053
999,1,1,0.200684
1000,2,2,0.216797
