move,waitedResult,optionChosen,movementTime
1,0,2,2.864899
2,1,1,0.720505
3,2,0,0.561707
4,0,0,0.508591
5,1,1,0.571808
6,2,2,0.707794
7,0,1,0.928101
8,1,1,1.589111
9,2,2,0.401306
10,0,0,0.665405
11,1,2,0.509598
12,2,2,1.221191
13,0,0,0.910996
14,1,1,0.731995
15,2,2,0.476807
16,1,0,0.714905
17,1,1,0.653412
18,2,0,0.377808
19,0,2,0.282700
20,1,1,0.413498
21,2,0,0.388901
22,1,0,0.295303
23,1,1,0.534897
24,2,2,0.356094
25,0,0,0.371796
26,1,0,9.264404
27,2,1,0.203796
28,0,1,0.356705
29,1,2,0.377701
30,2,1,0.303589
31,0,2,0.346695
32,1,0,0.187408
33,2,0,0.537399
34,1,0,0.174210
35,1,2,0.522293
36,2,1,0.383301
37,1,0,0.468201
38,1,2,0.440979
39,2,2,0.972809
40,0,0,0.918579
41,1,0,0.300995
42,2,2,0.624207
43,0,0,0.452301
44,1,1,0.461090
45,2,2,0.435700
46,0,1,0.457001
47,1,1,0.598206
48,2,2,0.362305
49,1,0,1.240387
50,1,0,0.570313
51,2,2,0.390503
52,0,0,0.282410
53,1,1,0.327087
54,2,2,0.202576
55,0,0,0.225708
56,1,0,0.740692
57,2,2,0.312286
58,1,1,0.197601
59,1,0,0.343323
60,2,2,46.982300
61,0,1,0.220184
62,1,0,0.212708
63,2,0,1.071625
64,1,0,0.143585
65,1,1,0.199890
66,2,2,0.257721
67,0,2,0.190094
68,1,2,0.663300
69,2,2,0.701202
70,0,1,0.192810
71,1,1,0.356384
72,2,2,0.384491
73,0,0,0.464478
74,1,1,0.224091
75,2,2,0.369995
76,0,0,1.345001
77,1,1,0.348816
78,2,2,0.318390
79,1,0,0.462006
80,1,0,1.593201
81,2,0,0.526886
82,0,2,0.267120
83,1,0,0.335297
84,2,0,0.304291
85,0,0,1.015625
86,1,1,0.217011
87,2,2,0.282196
88,1,0,0.526123
89,1,0,0.878693
90,2,0,0.513611
91,0,0,0.910980
92,1,1,0.433594
93,2,2,0.275299
94,0,1,0.303406
95,1,0,0.798584
96,2,1,0.535400
97,0,2,0.257202
98,1,0,0.373901
99,2,2,0.492615
100,0,0,0.386902
101,1,1,0.232697
102,2,2,0.289002
103,0,0,0.473785
104,1,1,0.387299
105,2,2,0.367218
106,0,0,0.281616
107,1,1,0.425690
108,2,2,0.441284
109,1,0,0.362000
110,1,1,4.630524
111,2,2,0.193604
112,0,0,0.209808
113,1,1,0.409210
114,2,2,0.399506
115,1,2,13.983920
116,1,1,0.430481
117,2,0,0.183685
118,1,0,0.234283
119,1,0,0.254791
120,2,2,0.619782
121,1,0,0.203217
122,1,2,0.266205
123,2,1,0.170624
124,0,0,0.330292
125,1,1,3.891205
126,2,2,0.120209
127,0,0,0.181793
128,1,1,0.298889
129,2,2,0.056091
130,0,0,0.223389
131,1,1,0.351807
132,2,2,0.184387
133,1,0,0.252899
134,1,1,0.992584
135,2,0,0.272644
136,1,0,0.423401
137,1,0,0.400757
138,2,2,1.025818
139,0,0,0.621643
140,1,1,0.246094
141,2,2,0.183289
142,0,0,0.598328
143,1,1,0.244507
144,2,2,0.119385
145,0,0,0.212280
146,1,1,0.133118
147,2,2,0.117737
148,1,1,0.124329
149,1,0,0.052795
150,2,1,0.404724
151,1,0,0.427063
152,1,0,0.490906
153,2,2,0.310608
154,0,0,0.133728
155,1,1,0.055115
156,2,2,0.062378
157,0,1,0.132446
158,1,1,0.073730
159,2,0,0.079834
160,0,0,0.399963
161,1,2,0.156372
162,2,1,0.156250
163,0,0,0.466187
164,1,1,0.185425
165,2,2,0.150696
166,0,0,0.343201
167,1,1,0.060974
168,2,2,0.326172
169,0,1,0.154114
170,1,1,0.294006
171,2,2,0.154236
172,1,0,0.498840
173,1,2,16.973020
174,2,1,0.191284
175,0,0,0.463867
176,1,1,0.057617
177,2,2,0.072327
178,1,1,0.056702
179,1,0,0.457764
180,2,1,0.182007
181,0,2,0.049805
182,1,0,0.146729
183,2,1,0.225403
184,0,1,0.406677
185,1,2,0.164429
186,2,1,0.275024
187,1,0,0.096008
188,1,2,0.368835
189,2,0,5.151489
190,0,1,0.246948
191,1,2,0.404175
192,2,1,0.182373
193,1,2,0.106690
194,1,0,0.031555
195,2,1,0.419495
196,1,2,0.199524
197,1,2,0.602234
198,2,2,0.411804
199,1,0,0.292175
200,1,1,1.108459
201,2,0,0.226502
202,0,0,0.742920
203,1,1,0.354675
204,2,2,0.263855
205,0,0,0.609009
206,1,1,0.303345
207,2,2,0.300659
208,0,0,0.465515
209,1,1,0.158386
210,2,2,0.159058
211,0,0,0.192322
212,1,1,0.121887
213,2,2,0.143799
214,0,0,1.477417
215,1,1,0.234619
216,2,2,0.140442
217,0,0,0.105896
218,1,1,0.067078
219,2,2,0.461609
220,0,0,0.209900
