move,waitedResult,optionChosen,movementTime
1,0,0,12.516970
2,1,2,12.771000
3,2,2,4.576965
4,1,1,6.727966
5,1,0,4.783020
6,2,0,2.600037
7,1,0,5.233032
8,1,2,2.173035
9,2,1,1.953003
10,1,1,1.737000
11,1,1,3.265991
12,2,2,6.507996
13,1,0,1.732971
14,1,1,1.081970
15,2,1,1.298950
16,1,0,1.729004
17,1,1,0.857971
18,2,2,1.081055
19,0,1,1.086975
20,1,1,1.515991
21,2,2,1.075012
22,0,0,1.299988
23,1,1,1.083008
24,2,2,0.867981
25,0,0,2.587036
26,1,1,0.882996
27,2,2,0.868958
28,1,1,1.308044
29,1,0,0.867004
30,2,2,2.186035
31,0,1,0.648010
32,1,1,1.085022
33,2,2,1.083984
34,0,1,0.882996
35,1,1,0.439026
36,2,2,1.312988
37,0,0,0.867981
38,1,1,0.648987
39,2,2,0.880981
40,1,1,0.869019
41,1,0,0.872986
42,2,2,1.752014
43,0,1,0.654968
44,1,1,0.437988
45,2,2,0.662964
46,0,0,1.518005
47,1,1,1.531982
48,2,2,1.314026
49,0,0,2.835022
50,1,1,0.869019
51,2,2,0.878967
52,0,1,3.908020
53,1,1,0.660034
54,2,2,0.876038
55,0,0,0.874023
56,1,1,1.965942
57,2,2,0.877991
58,1,0,1.098999
59,1,0,1.088013
60,2,1,0.656982
61,0,1,0.664002
62,1,2,0.437988
63,2,2,1.515991
64,0,1,0.883972
65,1,1,0.656006
66,2,2,2.420044
67,0,1,1.746948
68,1,1,0.872009
69,2,2,1.098022
70,0,0,3.480957
71,1,1,1.948975
72,2,2,1.741028
73,0,0,1.534973
74,1,1,0.870056
75,2,2,0.884033
76,1,0,0.875977
77,1,1,0.875977
78,2,2,0.885010
79,0,1,1.106018
80,1,1,0.439941
81,2,2,0.875000
82,0,1,1.674988
83,1,1,0.244019
84,2,2,0.942993
85,0,0,0.742004
86,1,1,0.692017
87,2,2,0.719971
88,0,0,0.942993
89,1,1,0.725952
90,2,2,0.718994
91,0,0,0.952026
92,1,1,0.737976
93,2,2,0.491028
94,0,0,0.697998
95,1,1,0.699036
96,2,2,0.460022
97,0,0,0.487000
98,1,1,0.688965
99,2,2,0.664002
100,0,0,0.885010
101,1,1,1.100952
102,2,2,0.438965
103,0,0,0.450989
104,1,1,0.445984
105,2,2,0.655029
106,0,0,0.666992
107,1,1,0.877014
108,2,2,0.653015
109,0,0,0.870972
110,1,1,0.445923
111,2,2,0.658936
112,0,0,0.662109
113,1,1,0.681030
114,2,2,0.443115
115,0,0,0.875000
116,1,1,0.651001
117,2,2,0.444092
118,0,0,0.442017
119,1,1,0.437012
120,2,2,0.445923
121,0,0,0.658081
122,1,1,0.447022
123,2,2,0.433960
124,1,0,0.451050
125,1,2,3.135986
126,2,2,1.541016
127,0,1,0.651978
128,1,1,0.228027
129,2,2,0.655884
130,0,0,0.447998
131,1,2,3.265991
132,2,2,0.657959
133,0,0,1.312012
134,1,1,0.450073
135,2,2,0.443970
136,0,0,0.447022
137,1,1,0.651978
138,2,2,0.227905
139,0,0,0.226074
140,1,1,0.224976
141,2,2,2.405029
142,0,0,1.318970
143,1,1,0.673950
144,2,2,0.224976
145,1,0,0.444092
146,1,0,0.888062
147,2,1,0.448975
148,0,0,0.887940
149,1,2,0.885986
150,2,2,0.666016
151,0,0,1.314941
152,1,1,0.666992
153,2,2,0.447022
154,0,0,1.533081
155,1,1,0.665039
156,2,2,0.438965
157,0,0,0.876953
158,1,1,0.890991
159,2,2,1.091919
160,1,0,0.884888
161,1,2,1.536011
162,2,2,0.450073
163,1,0,0.882080
164,1,1,0.882935
165,2,0,2.405029
166,0,2,0.446045
167,1,1,0.654053
168,2,2,0.882080
169,0,0,0.877930
170,1,1,1.093018
171,2,2,1.098999
172,0,0,0.664063
173,1,1,0.444092
174,2,2,0.443970
175,0,0,0.660034
176,1,2,1.957886
177,2,2,0.673950
178,1,0,1.320068
179,1,0,1.095093
180,2,0,0.443970
181,0,0,0.656982
182,1,2,0.674927
183,2,2,0.880005
184,0,1,0.665039
185,1,2,1.099976
186,2,2,0.881958
187,0,1,0.678955
188,1,1,0.223999
189,2,2,0.658936
190,0,0,0.663940
191,1,1,1.969971
192,2,2,0.670898
193,0,0,1.096924
194,1,1,2.630981
195,2,2,0.440064
196,0,0,0.878052
197,1,2,1.533936
198,2,1,0.653931
199,1,0,0.439941
200,1,0,1.543945
201,2,0,0.443970
202,0,0,1.317017
203,1,2,0.661987
204,2,2,0.682007
205,0,1,0.666992
206,1,0,0.455933
207,2,0,0.658936
208,0,0,0.441040
209,1,1,1.531006
210,2,2,0.660034
211,0,0,0.661987
212,1,1,0.440918
213,2,2,0.505981
214,0,0,0.677979
215,1,1,0.457031
216,2,2,0.467896
217,0,0,0.442993
218,1,1,0.437988
219,2,2,0.447022
220,1,0,0.440918
221,1,0,1.098022
222,2,0,0.229981
223,0,0,0.447022
224,1,1,1.096924
225,2,2,0.445068
226,1,0,0.445923
227,1,1,0.885986
228,2,2,1.103027
229,0,0,0.663940
230,1,1,1.099976
231,2,2,0.665894
232,0,0,0.669922
233,1,1,0.671021
234,2,2,0.224976
235,0,0,0.666992
236,1,1,0.668091
237,2,2,0.443970
238,0,0,0.667969
239,1,1,1.537964
240,2,2,0.444946
241,0,0,0.666992
242,1,1,3.741943
243,2,2,0.881104
244,0,0,0.224976
245,1,1,0.654053
246,2,2,0.447998
247,0,0,0.446899
248,1,1,0.447998
249,2,2,1.980957
250,1,0,0.437012
251,1,2,1.538940
252,2,2,0.670044
253,0,0,0.880005
254,1,1,0.439087
255,2,2,0.450073
256,0,0,0.446045
257,1,1,1.094971
258,2,2,0.662964
259,0,0,0.443970
260,1,1,0.444092
261,2,2,0.882080
262,0,0,0.890015
263,1,1,0.667969
264,2,2,0.450073
265,0,0,0.443970
266,1,1,0.442993
267,2,2,0.442993
268,0,0,0.671997
269,1,1,0.442993
270,2,2,0.662964
271,0,0,0.437012
272,1,1,0.437988
273,2,2,1.084961
274,0,0,0.650024
275,1,1,1.098022
276,2,2,0.442017
277,0,0,0.447998
278,1,1,0.656982
279,2,2,0.440064
280,0,0,0.663086
281,1,1,0.447998
282,2,2,1.301025
283,1,0,0.661011
284,1,2,1.331055
285,2,2,0.659912
286,1,0,0.665894
287,1,1,0.671997
288,2,2,0.878906
289,1,0,0.447022
290,1,1,0.442993
291,2,0,0.653931
292,0,0,1.091919
293,1,2,0.884033
294,2,1,0.436035
295,0,0,0.449951
296,1,2,1.533081
297,2,2,0.648071
298,0,1,0.664063
299,1,1,0.242065
300,2,2,0.884033
301,0,0,0.445923
302,1,1,2.857056
303,2,2,0.224976
304,0,0,0.230957
305,1,1,0.668091
306,2,2,0.453980
307,0,0,1.983032
308,1,1,1.328003
309,2,2,0.447998
310,1,0,3.959961
311,1,1,1.323975
312,2,0,0.880981
313,0,0,0.442993
314,1,2,0.669067
315,2,2,0.887940
316,0,1,0.681030
317,1,2,0.950928
318,2,2,2.197021
319,1,0,1.102905
320,1,1,0.447022
321,2,2,1.765015
322,0,0,0.662964
323,1,1,0.663940
324,2,2,0.667969
325,1,0,0.665039
326,1,0,0.888062
327,2,0,0.447022
328,0,0,0.453003
329,1,2,0.664063
330,2,1,1.113892
331,1,1,0.659058
332,1,0,1.114014
333,2,0,0.889038
334,0,0,0.452026
335,1,1,3.718994
336,2,0,3.064087
337,0,0,1.539917
338,1,2,0.671021
339,2,1,0.237061
340,0,0,0.226074
341,1,1,1.106079
342,2,2,0.221069
343,0,1,1.110962
344,1,1,0.877930
345,2,2,0.666016
346,0,0,0.880981
347,1,1,0.888062
348,2,2,0.225952
349,0,1,1.104980
350,1,0,0.668091
351,2,2,0.666016
352,0,1,0.667114
353,1,2,0.890015
354,2,2,1.538940
355,0,1,1.781006
356,1,1,0.666016
357,2,2,0.886963
358,0,0,0.884033
359,1,1,0.888916
360,2,2,0.455933
361,0,0,1.098999
362,1,1,0.448975
363,2,2,0.228027
364,0,0,0.888062
365,1,1,0.438965
366,2,2,0.224976
367,0,0,0.876953
368,1,1,0.448975
369,2,2,0.449951
370,0,0,0.687988
371,1,1,0.658081
372,2,2,0.890991
373,0,0,0.884033
374,1,1,0.441040
375,2,2,0.226929
376,0,0,0.446045
377,1,1,0.449097
378,2,2,0.223023
379,0,0,0.227051
380,1,1,0.443970
381,2,2,0.233032
382,0,0,0.447022
383,1,1,0.447022
384,2,2,0.448975
385,1,0,1.328003
386,1,1,1.328003
387,2,0,2.443970
388,0,1,1.107056
389,1,1,0.448975
390,2,2,0.444092
391,0,0,0.663940
392,1,1,0.231934
393,2,2,0.451904
394,0,0,0.447998
395,1,1,0.450073
396,2,2,0.443970
397,0,0,0.876953
398,1,1,0.886963
399,2,2,0.447998
400,1,0,0.454102
401,1,1,0.892090
402,2,2,3.104004
403,0,0,0.668945
404,1,1,0.883057
405,2,2,0.885010
406,0,0,1.332031
407,1,1,0.447022
408,2,2,0.885986
409,0,0,1.106934
410,1,1,2.197998
411,2,2,0.227051
412,0,0,1.551025
413,1,1,0.449219
414,2,2,0.228027
415,0,0,0.444824
416,1,1,0.665039
417,2,2,0.446045
418,0,0,0.879883
419,1,1,1.111084
420,2,2,0.447998
421,0,0,0.442871
422,1,1,0.447022
423,2,2,0.230957
424,0,0,0.884033
425,1,1,0.232910
426,2,2,0.228027
427,0,0,0.233154
428,1,1,0.444092
429,2,2,2.218994
430,1,0,0.224121
431,1,1,2.874023
432,2,0,1.123047
433,0,0,1.320068
