move,waitedResult,optionChosen,movementTime
1,0,0,4.875687
2,1,1,1.116592
3,2,0,1.233292
4,0,1,2.950104
5,1,2,0.566788
6,2,0,0.583298
7,1,1,1.066711
8,1,2,0.633194
9,2,0,0.749908
10,1,2,0.533493
11,1,1,2.933304
12,2,2,0.800003
13,0,2,2.016800
14,1,0,0.416702
15,2,1,0.582993
16,0,2,0.566605
17,1,0,0.816895
18,2,1,1.183197
19,0,0,0.549805
20,1,1,1.233200
21,2,2,0.750107
22,0,1,2.083298
23,1,1,1.899704
24,2,2,0.433106
25,0,0,0.733597
26,1,2,1.133194
27,2,2,1.616898
28,0,1,0.883408
29,1,2,1.699997
30,2,1,1.266800
31,0,0,0.466797
32,1,2,1.466614
33,2,1,0.633408
34,0,0,0.350006
35,1,1,0.466293
36,2,2,0.233597
37,0,0,0.483109
38,1,1,0.282990
39,2,2,0.233490
40,0,0,0.249893
41,1,1,0.133102
42,2,2,0.250000
43,0,0,0.233292
44,1,1,0.100205
45,2,2,0.283096
46,0,0,0.233597
47,1,1,0.316696
48,2,2,0.232987
49,1,0,0.333298
50,1,2,0.933212
51,2,0,0.733307
52,0,1,0.516800
53,1,2,0.500092
54,2,0,0.649902
55,1,1,0.266724
56,1,2,0.300079
57,2,1,0.399811
58,1,0,0.149902
59,1,1,0.466400
60,2,1,0.483307
61,0,0,0.900024
62,1,2,0.416596
63,2,1,0.216583
64,1,0,0.216705
65,1,0,0.683197
66,2,1,0.833313
67,0,2,0.716797
68,1,0,0.299927
69,2,1,0.349823
70,0,2,0.100006
71,1,0,0.299988
72,2,1,0.349976
73,0,1,2.233398
74,1,2,0.566498
75,2,0,0.416412
76,0,1,0.366699
77,1,2,0.616303
78,2,1,1.466400
79,0,2,0.033203
80,1,0,0.149902
81,2,2,1.800385
82,1,0,0.750000
83,1,2,1.583405
84,2,1,0.666718
85,1,1,1.133606
86,1,1,0.616699
87,2,0,0.916809
88,1,2,1.566589
89,1,1,0.833588
90,2,2,0.833191
91,0,0,1.433197
92,1,1,0.600006
93,2,1,0.216797
94,0,0,1.549896
95,1,1,1.850098
96,2,2,0.433014
97,1,0,0.183411
98,1,0,1.050201
99,2,1,0.466705
100,0,2,0.416901
101,1,1,1.300079
102,2,1,1.650085
103,0,1,0.349701
104,1,0,0.633301
105,2,2,0.366608
106,0,0,0.299988
107,1,1,0.049896
108,2,2,0.399994
109,0,0,0.199982
110,1,1,0.083374
111,2,2,0.333405
112,0,0,0.199890
113,1,1,0.133209
114,2,2,1.066589
115,0,0,0.200104
116,1,1,0.200104
117,2,2,0.283295
118,0,0,0.299988
119,1,1,0.233307
120,2,2,0.016602
121,0,0,0.033295
122,1,1,0.500000
123,2,2,0.033295
124,0,0,0.050018
125,1,1,0.149719
126,2,2,0.133423
127,0,0,0.116577
128,1,1,0.649811
129,2,2,0.016479
130,0,0,0.049896
131,1,1,0.466492
132,2,2,0.366516
133,0,0,0.066620
134,1,1,0.383209
135,2,2,0.183319
136,0,0,0.132996
137,1,1,0.533112
138,2,2,0.150208
139,1,0,0.033508
140,1,0,2.716675
141,2,1,0.316681
142,0,0,0.616791
143,1,1,0.883179
144,2,1,0.399994
145,0,1,0.183289
146,1,2,0.449890
147,2,0,0.400024
148,0,1,0.533295
149,1,2,0.066803
150,2,0,0.699982
151,0,1,1.316498
152,1,1,0.616486
153,2,2,0.549896
154,0,0,0.150116
155,1,1,0.199799
156,2,2,0.333221
157,0,0,0.183289
158,1,1,0.316681
159,2,2,0.399902
160,1,0,0.116699
161,1,0,1.649689
162,2,2,0.649811
163,0,1,0.849793
164,1,1,0.516693
165,2,1,0.366699
166,0,2,0.316589
167,1,0,0.216705
168,2,1,1.000000
169,0,2,0.066711
170,1,0,0.283295
171,2,1,0.183197
172,0,1,1.199921
173,1,1,0.016479
174,2,2,0.399811
175,1,0,0.100006
176,1,0,1.000000
177,2,0,0.349823
178,1,2,0.183319
179,1,1,0.216492
180,2,0,1.766479
181,0,2,0.216583
182,1,0,0.299927
183,2,1,0.266724
184,0,0,1.049805
185,1,2,0.366882
186,2,2,0.799683
187,0,0,0.900024
188,1,1,0.050049
189,2,2,0.133362
190,0,0,0.183167
191,1,1,0.099915
192,2,2,0.199646
193,0,0,0.266724
194,1,1,0.183289
195,2,2,0.150085
196,1,0,0.316528
197,1,0,1.833313
198,2,2,0.499878
199,0,1,4.016663
200,1,1,0.733398
201,2,1,0.216309
202,0,0,0.466370
203,1,2,0.633301
204,2,2,0.400085
205,0,0,0.066711
206,1,1,0.216370
207,2,2,0.466736
208,0,0,0.216675
209,1,1,0.233276
210,2,2,0.550171
211,0,0,0.133423
212,1,1,0.366577
213,2,2,0.083191
214,0,0,0.166626
215,1,1,0.816773
216,2,2,0.466553
217,0,0,0.049927
218,1,1,0.366699
219,2,2,0.149963
220,0,0,0.300171
221,1,1,0.233337
222,2,2,0.533386
223,0,0,0.283264
224,1,1,0.150330
225,2,2,0.166687
226,0,0,0.300110
227,1,1,0.199951
228,2,2,0.233215
229,0,0,0.516602
230,1,1,0.033386
231,2,2,0.466492
232,0,0,0.133362
233,1,1,0.549988
234,2,2,0.016785
235,1,0,0.683289
236,1,0,1.466553
237,2,1,1.033386
238,0,0,1.550110
239,1,1,0.616760
240,2,2,0.099854
241,1,0,0.616516
242,1,1,1.099731
243,2,2,0.033264
244,0,2,1.400208
245,1,1,1.099915
246,2,2,0.350037
247,0,0,0.017090
248,1,1,0.250183
249,2,2,0.099915
250,0,0,0.266541
251,1,1,0.200012
252,2,2,0.233398
253,0,0,0.283447
254,1,1,0.483276
255,2,2,0.183167
256,0,0,0.433411
257,1,1,0.550110
258,2,2,0.616882
259,0,0,1.016724
260,1,1,0.250061
261,2,2,0.433289
262,0,0,0.216492
263,1,1,0.233276
264,2,2,0.083313
265,0,0,0.300110
266,1,1,0.699829
267,2,2,0.466675
268,1,0,0.133301
269,1,0,1.033386
270,2,1,0.433533
271,0,0,0.533020
272,1,2,0.849976
273,2,0,0.650024
274,0,1,1.016602
275,1,1,0.149902
276,2,2,0.033203
277,0,0,0.916626
278,1,1,0.116760
279,2,2,0.016479
280,0,0,0.199890
281,1,1,0.499878
282,2,2,0.483276
283,1,0,0.183411
284,1,2,1.349792
285,2,1,0.233582
286,0,0,0.450134
287,1,1,0.516480
288,2,2,0.366699
289,0,0,0.549744
290,1,1,0.299683
291,2,2,0.133301
292,1,0,0.066528
293,1,1,0.666687
294,2,2,0.133301
295,0,1,0.083435
296,1,1,1.066589
297,2,2,0.416748
298,0,0,0.183228
299,1,1,0.183167
300,2,2,0.216614
301,1,0,0.199829
302,1,1,1.549927
303,2,2,0.483154
304,0,1,1.033264
305,1,1,0.016663
306,2,2,2.333313
307,1,1,0.766357
308,1,0,0.016418
309,2,0,0.750000
310,1,1,0.816589
311,1,2,0.133179
312,2,1,0.832947
313,0,0,0.466614
314,1,2,0.216736
315,2,2,0.516724
316,1,0,0.150147
317,1,0,0.649902
318,2,1,0.266419
319,0,2,0.450012
320,1,2,0.250061
321,2,0,1.850037
322,0,0,0.333435
323,1,1,0.166809
324,2,1,0.116577
325,1,1,0.016785
326,1,2,0.183228
327,2,2,1.583130
328,0,0,0.500000
329,1,1,0.216797
330,2,1,0.166748
331,0,1,0.016418
332,1,0,0.233398
333,2,2,0.566711
334,0,1,0.916504
335,1,0,1.466614
336,2,2,0.250000
337,1,0,1.016663
338,1,1,0.233276
339,2,2,0.216736
340,0,1,0.066711
341,1,1,0.149963
342,2,2,0.083252
343,0,0,0.549866
344,1,1,0.083191
345,2,2,0.033325
346,0,0,0.016541
347,1,1,0.099976
348,2,2,0.417236
349,0,0,0.066589
350,1,1,0.049866
351,2,2,0.433167
352,0,0,0.583801
353,1,1,0.416504
354,2,2,0.700012
355,0,1,2.033386
356,1,1,0.100037
357,2,2,0.250000
358,0,0,0.533447
359,1,1,0.383362
360,2,2,0.016418
361,0,0,0.166565
362,1,1,0.299927
363,2,2,0.100037
364,0,0,0.249878
365,1,1,0.133240
366,2,2,0.200073
367,0,0,0.166687
368,1,1,0.166443
369,2,2,0.600037
370,0,1,0.600159
371,1,1,0.083313
372,2,2,0.083374
373,0,0,0.166931
374,1,1,0.216553
375,2,2,0.466614
376,0,0,0.233276
377,1,1,0.299866
378,2,2,0.449890
379,0,0,0.016602
380,1,1,0.249939
381,2,2,0.099976
382,0,0,0.366394
383,1,1,0.083496
384,2,2,0.116516
385,0,0,0.099792
386,1,1,0.416687
387,2,2,0.100037
388,0,0,0.199890
389,1,1,0.449890
390,2,2,0.133789
391,1,0,0.316589
392,1,1,0.466431
393,2,2,0.400024
394,0,0,0.016602
395,1,1,0.183350
396,2,2,0.016724
397,1,0,0.100220
398,1,1,0.466675
399,2,2,0.016724
400,0,1,0.083496
401,1,1,0.333374
402,2,2,0.033447
403,0,0,0.550049
404,1,1,0.599976
405,2,2,0.083252
406,0,0,0.166626
407,1,1,0.199951
408,2,2,0.216675
409,1,0,0.366821
410,1,1,0.283325
411,2,2,0.133179
412,1,0,0.066895
413,1,1,0.933472
414,2,2,0.033203
415,0,0,0.683350
416,1,1,0.316528
417,2,2,0.083130
418,0,1,0.199829
419,1,1,0.316650
420,2,2,0.050049
421,0,1,0.033325
422,1,1,0.033325
423,2,2,0.233398
424,1,0,0.333374
425,1,1,1.066528
426,2,2,0.099976
427,0,0,0.616577
428,1,1,0.133545
429,2,2,0.233276
430,0,0,0.233276
431,1,1,0.166748
432,2,2,0.033447
433,0,0,0.083252
434,1,1,0.399902
435,2,2,0.016602
436,0,1,0.066772
437,1,1,0.033325
438,2,2,0.033203
439,0,1,0.199829
440,1,1,0.016602
441,2,2,0.199951
442,0,0,0.033325
443,1,1,0.166748
444,2,2,0.333374
445,0,0,0.033325
446,1,1,0.049805
447,2,2,0.450317
448,0,0,0.016602
449,1,1,0.033203
450,2,2,0.066406
451,0,0,0.533203
452,1,1,0.033325
453,2,2,0.416626
454,0,0,0.550049
455,1,1,0.016479
456,2,2,0.383301
457,1,0,0.133301
458,1,1,0.483276
459,2,2,0.433228
460,0,0,0.533203
461,1,1,0.199951
462,2,2,0.016602
463,1,0,0.116699
464,1,1,1.750000
465,2,2,0.399902
466,1,0,0.283447
467,1,1,0.233154
468,2,2,0.349854
469,1,1,0.366699
470,1,1,0.400024
471,2,2,0.116577
472,1,1,0.116577
473,1,1,0.066895
474,2,2,0.316650
475,0,1,0.099609
476,1,1,0.099731
477,2,2,0.099854
478,0,0,0.599976
479,1,0,1.133301
480,2,1,0.800049
481,1,1,1.349976
482,1,2,0.083252
483,2,1,0.649902
484,1,1,0.099609
485,1,2,0.016602
