move,waitedResult,optionChosen,movementTime
410,1,1,0.083923
411,2,1,0.066711
412,1,1,0.066895
413,1,1,0.135254
414,2,1,0.234070
415,0,1,0.249878
416,1,1,3.110779
417,2,2,1.304443
418,0,0,0.803345
419,1,1,0.467468
420,2,2,1.086792
421,0,0,0.434448
422,1,1,0.518189
423,2,2,0.466553
424,1,0,0.183777
425,1,1,0.116821
426,2,2,0.635620
427,1,0,0.067810
428,1,1,0.116516
429,2,2,0.685181
430,1,1,0.082642
431,1,1,0.703186
432,2,2,0.133606
433,0,1,0.618958
434,1,1,0.501892
435,2,2,0.232727
436,0,1,0.568970
437,1,0,0.869629
438,2,1,0.350586
439,0,1,0.032837
440,1,1,0.468506
441,2,2,0.350220
442,0,0,0.234253
443,1,1,0.702271
444,2,2,0.117065
445,0,0,1.639038
446,1,1,1.002930
447,2,2,0.485352
448,0,0,0.301514
449,1,1,0.603149
450,2,2,0.234619
451,1,1,3.361450
452,1,1,0.953491
453,2,2,1.522461
454,1,1,2.910278
455,1,2,0.635620
456,2,1,0.450928
457,0,1,0.050049
458,1,1,0.049561
459,2,1,0.133911
460,0,1,0.099976
461,1,1,0.017578
462,2,1,0.133667
463,1,1,0.250732
464,1,1,0.149658
465,2,1,0.066650
466,0,1,0.083496
467,1,1,0.151367
468,2,1,0.199951
469,0,1,0.117920
470,1,1,0.116821
471,2,1,0.150269
472,1,1,0.166504
473,1,1,0.150269
474,2,1,0.149414
475,0,1,0.266968
476,1,1,0.285523
477,2,1,0.232544
478,0,1,0.048828
479,1,1,0.032349
480,2,1,0.151367
481,0,0,0.333252
482,1,2,0.535523
483,2,2,0.217163
484,0,1,1.807129
485,1,1,0.033447
486,2,1,0.384644
487,0,2,0.535034
488,1,1,0.568481
489,2,2,0.485352
490,1,0,0.535034
491,1,1,0.285034
492,2,1,0.032593
493,0,1,0.617798
494,1,1,0.016235
495,2,2,0.400147
496,1,0,0.953247
497,1,0,0.216553
498,2,0,0.200806
499,0,0,0.535034
500,1,1,0.417236
501,2,2,0.083130
502,0,1,0.117188
503,1,1,0.552490
504,2,1,0.016724
505,0,1,0.267578
506,1,1,0.217285
507,2,1,0.200562
508,0,1,0.234497
509,1,1,0.218262
510,2,1,0.299927
511,0,1,0.719116
512,1,1,0.166992
513,2,1,0.234131
514,0,1,0.016724
515,1,1,0.217651
516,2,1,0.083740
517,1,1,0.033936
518,1,1,0.216431
519,2,1,0.050659
520,0,1,0.116821
521,1,1,0.133789
522,2,1,0.233765
523,0,1,0.234009
524,1,1,0.033447
525,2,1,0.167603
526,0,1,0.100342
527,1,1,0.200684
528,2,1,0.233521
529,0,1,0.166992
530,1,1,0.134277
531,2,1,0.267700
532,0,1,0.217285
533,1,1,0.083618
534,2,1,0.149780
535,0,1,0.217651
536,1,1,0.133789
537,2,1,0.083618
538,0,1,0.251343
539,1,1,0.167725
540,2,1,0.183838
541,1,1,0.267944
542,1,1,0.216065
543,2,1,0.117065
544,1,1,0.218018
545,1,1,0.166260
546,2,1,0.217407
547,0,1,0.100342
548,1,1,0.082642
549,2,1,0.033813
550,0,1,0.084473
551,1,1,0.167358
552,2,1,0.115967
553,0,1,0.200317
554,1,1,0.133545
555,2,1,3.579346
556,0,1,0.485596
557,1,1,0.217773
558,2,1,0.149902
559,0,1,0.050171
560,1,1,1.019287
561,2,2,0.351074
562,0,1,0.451660
563,1,1,0.183716
564,2,1,2.391724
565,0,1,0.417236
566,1,1,0.133179
567,2,1,0.200806
568,1,1,0.317261
569,1,1,0.033936
570,2,1,0.150635
571,0,1,0.100830
572,1,0,0.284668
573,2,1,0.820313
574,0,1,0.050903
575,1,1,0.250244
576,2,1,0.468262
577,0,1,0.501099
578,1,1,0.117798
579,2,1,0.168213
580,0,1,0.166870
581,1,1,0.216309
582,2,1,0.033813
583,0,1,0.134522
584,1,1,0.017212
585,2,1,0.067017
586,0,1,0.217285
587,1,1,0.117065
588,2,1,0.250488
589,0,1,0.167969
590,1,1,2.927368
591,2,1,0.100342
592,0,1,0.166138
593,1,1,0.299927
594,2,1,0.084595
595,0,1,0.099854
596,1,1,0.033203
597,2,1,0.100220
598,0,1,0.017578
599,1,1,0.200684
600,2,1,0.066895
601,0,1,0.234009
602,1,1,0.066895
603,2,1,0.233276
604,1,1,0.150269
605,1,1,0.065430
606,2,1,0.032715
607,0,1,0.116943
608,1,1,0.151367
609,2,1,0.049072
610,0,1,0.184326
611,1,1,0.100464
612,2,1,0.150147
613,1,1,0.117920
614,1,1,0.082642
615,2,1,0.150635
616,0,1,0.116333
617,1,1,0.117554
618,2,1,0.183350
619,0,1,0.150147
620,1,1,0.133545
621,2,1,0.066528
622,0,1,0.098999
623,1,1,0.133545
624,2,1,0.050659
625,0,1,0.083740
626,1,1,0.116211
627,2,1,0.033936
628,0,1,0.083862
629,1,1,0.200684
630,2,1,0.033203
631,0,1,0.066895
632,1,1,0.134522
633,2,1,0.083130
634,0,1,0.166748
635,1,1,0.116821
636,2,1,0.167236
637,0,1,0.384399
638,1,1,0.418579
639,2,1,0.117188
640,0,1,0.083496
641,1,1,0.116577
642,2,1,0.283936
643,1,1,0.183594
644,1,1,0.134644
645,2,1,0.536133
646,0,0,0.183594
647,1,1,0.116821
648,2,1,0.283447
649,0,1,0.133545
650,1,1,0.183838
651,2,1,0.467163
652,0,1,0.066284
653,1,1,0.685425
654,2,1,0.050049
655,0,1,0.167603
656,1,1,0.183838
657,2,1,0.099854
658,0,1,0.184448
659,1,1,0.216309
660,2,1,0.015625
661,0,1,0.049927
662,1,1,0.117065
663,2,1,0.167481
664,1,1,0.217773
665,1,1,0.182861
666,2,1,0.032959
667,1,1,0.251953
668,1,1,0.166992
669,2,1,1.187622
670,0,1,0.134033
671,1,1,1.439209
672,2,1,0.551880
673,0,1,0.234497
674,1,1,0.033325
675,2,1,0.183960
676,1,1,0.032837
677,1,1,0.050415
678,2,1,0.535278
679,0,1,0.184815
680,1,1,0.217041
681,2,1,0.250244
682,0,1,0.285400
683,1,1,0.015503
684,2,1,0.117798
685,0,1,0.268066
686,1,1,0.050049
687,2,2,0.233398
688,0,2,0.217529
689,1,1,0.082642
690,2,1,0.351807
691,0,1,0.686157
692,1,0,0.786011
693,2,1,0.032715
694,0,1,0.083496
695,1,0,0.048828
696,2,1,0.735962
697,0,1,0.284302
698,1,1,0.133789
699,2,1,0.115845
700,0,1,0.050781
701,1,1,0.234253
702,2,1,0.183716
703,0,1,0.267090
704,1,1,0.216553
705,2,1,0.150391
706,0,1,0.183472
707,1,1,0.233154
708,2,1,0.015869
709,1,1,0.167481
710,1,1,0.116089
711,2,1,0.217285
712,1,1,0.234985
713,1,1,0.050171
714,2,1,0.033813
715,1,1,0.301636
716,1,1,0.200562
717,2,1,0.167603
718,0,1,0.183838
719,1,1,0.485718
720,2,1,0.183838
721,0,1,0.050903
722,1,1,0.283936
723,2,1,0.117188
724,0,1,0.334473
725,1,1,0.217041
726,2,1,0.183838
727,0,1,0.132690
728,1,1,0.133423
729,2,1,0.066895
730,0,1,0.017578
731,1,1,0.099365
732,2,1,0.250977
733,1,1,0.150147
734,1,1,0.116577
735,2,1,0.250488
736,0,1,0.301758
737,1,1,0.133545
738,2,1,0.050659
739,0,1,0.217529
740,1,1,0.451294
741,2,2,0.200562
742,0,1,6.790405
743,1,1,0.050781
744,2,1,2.927856
745,0,1,0.133789
746,1,1,0.083618
747,2,1,0.267334
748,1,1,1.104614
749,1,1,0.084229
750,2,1,0.351074
751,0,2,0.217773
752,1,2,0.166016
753,2,1,0.066650
754,0,1,0.268433
755,1,2,0.083496
756,2,2,0.133789
757,0,2,0.284302
758,1,2,0.384766
759,2,2,0.116821
760,0,2,0.183716
761,1,0,0.869263
762,2,1,0.401611
763,1,1,0.066895
764,1,2,0.051025
765,2,2,0.050537
766,1,2,0.300781
767,1,2,0.116577
768,2,2,0.099365
769,0,2,0.132446
770,1,2,0.234375
771,2,2,0.134888
772,0,2,0.116577
773,1,2,0.216919
774,2,2,0.150513
775,0,2,0.016113
776,1,2,0.017212
777,2,2,0.251465
778,0,2,0.234131
779,1,2,0.150757
780,2,2,0.183472
781,0,2,0.016357
782,1,2,0.183228
783,2,2,0.016724
784,0,2,0.250855
785,1,2,0.166992
786,2,2,0.099854
787,0,2,0.117798
788,1,2,0.133667
789,2,2,0.066772
790,0,2,0.167725
791,1,2,0.032227
792,2,2,0.083008
793,0,2,0.183838
794,1,2,0.050781
795,2,2,0.049561
796,0,2,0.199707
797,1,2,0.066772
798,2,2,0.032593
799,0,2,0.066528
800,1,2,0.251099
801,2,2,0.116577
802,0,2,0.149414
803,1,2,0.384399
804,2,2,0.116211
805,0,2,0.267456
806,1,2,0.016602
807,2,2,0.083862
808,0,2,0.233032
809,1,2,0.234253
810,2,2,0.201416
811,0,2,0.133789
812,1,2,0.117310
813,2,2,0.101074
814,1,2,0.150269
815,1,2,0.167114
816,2,2,0.066528
817,0,2,0.132935
818,1,2,0.201294
819,2,2,0.084473
820,0,2,0.166504
821,1,2,0.166992
822,2,2,0.049927
823,1,2,0.166382
824,1,2,0.183716
825,2,2,0.200562
826,1,2,0.233276
827,1,1,0.133667
828,2,1,0.235352
829,1,1,0.802002
830,1,1,0.517944
831,2,1,1.789063
832,1,1,0.050415
833,1,1,0.066895
834,2,1,0.050293
835,0,1,0.150635
836,1,1,0.334106
837,2,1,0.184204
838,1,1,1.203491
839,1,1,3.294678
840,2,1,0.384522
841,1,1,0.167114
842,1,1,0.217285
843,2,1,0.083374
844,0,1,0.117188
845,1,1,0.183594
846,2,1,0.317505
847,0,1,0.066772
848,1,1,0.049194
849,2,1,0.267456
850,0,1,0.267334
851,1,1,0.284668
852,2,1,0.234009
853,0,1,2.156738
854,1,1,2.056519
855,2,1,1.271484
856,0,1,0.232910
857,1,1,0.150757
858,2,1,0.150513
859,0,1,0.116699
860,1,1,0.133911
861,2,1,0.216675
862,0,1,0.234131
863,1,1,1.154053
864,2,1,0.585327
865,0,1,0.015869
866,1,1,0.284302
867,2,1,0.032837
868,0,1,0.049683
869,1,1,0.166870
870,2,1,0.083618
871,0,1,6.020996
872,1,1,0.334717
873,2,1,3.428467
874,1,1,0.099609
875,1,1,0.182617
876,2,1,0.083252
877,1,1,0.032715
878,1,1,0.167236
879,2,1,0.467407
880,1,1,0.049438
881,1,1,0.099121
882,2,1,0.099854
883,1,1,0.300415
884,1,1,0.200928
885,2,1,0.267700
886,0,1,0.067261
887,1,1,0.250488
888,2,1,0.133423
889,0,1,0.017456
890,1,1,0.301025
891,2,1,0.099976
892,0,1,0.451660
893,1,1,2.357910
894,2,1,0.300171
895,0,1,0.201050
896,1,1,0.250488
897,2,1,0.234375
898,1,1,0.083740
899,1,1,0.268555
900,2,1,0.066895
901,0,1,0.183594
902,1,1,0.233521
903,2,1,0.083984
904,0,1,0.167603
905,1,1,0.184448
906,2,1,0.316406
907,0,1,0.183594
908,1,1,0.116821
909,2,1,0.083740
910,0,1,0.017456
911,1,1,2.107178
912,2,1,0.083130
913,0,1,0.016479
914,1,1,0.217285
915,2,1,0.100098
916,0,1,0.117798
917,1,1,2.525513
918,2,0,0.501099
919,0,2,1.304199
920,1,1,0.217651
921,2,1,0.685303
922,0,1,1.019775
923,1,1,0.200684
924,2,0,0.133301
925,0,1,0.450317
926,1,1,0.016846
927,2,1,0.150269
928,0,1,0.116577
929,1,1,0.200562
930,2,1,0.216309
931,0,1,0.284302
932,1,1,0.017578
933,2,1,0.083862
934,0,1,0.317627
935,1,1,0.150879
936,2,1,0.082520
937,0,0,0.868286
938,1,1,0.100952
939,2,1,0.033447
940,0,1,0.050049
941,1,1,0.082642
942,2,1,0.151367
943,1,1,0.233521
944,1,1,0.384399
945,2,1,0.300903
946,1,1,1.036743
947,1,1,0.317261
948,2,1,0.016724
949,0,1,0.367310
950,1,1,0.651978
951,2,2,0.484741
952,1,1,0.484985
953,1,1,0.082886
954,2,1,0.083374
955,0,0,0.619263
956,1,1,0.067871
957,2,1,0.116699
958,0,1,0.184815
959,1,1,0.735596
960,2,1,0.183594
961,0,1,0.267456
962,1,1,0.016602
963,2,1,0.016357
964,0,1,0.066650
965,1,1,0.065796
966,2,1,0.250732
967,0,1,0.067261
968,1,1,0.250366
969,2,1,0.183472
970,0,1,0.216553
971,1,1,0.233887
972,2,1,0.200073
973,0,1,0.033447
974,1,1,0.200806
975,2,1,0.033325
976,0,1,1.655884
977,1,1,0.200684
978,2,1,0.100342
979,0,1,0.216675
980,1,1,0.083496
981,2,1,0.033203
982,1,1,0.016724
983,1,1,0.099976
984,2,1,0.133301
985,0,1,0.116699
986,1,1,0.016113
987,2,1,0.066650
988,1,1,0.250610
989,1,1,0.016968
990,2,1,0.167236
991,0,1,3.294922
992,1,1,0.033447
993,2,1,0.100830
994,0,1,0.083008
995,1,1,0.083740
996,2,1,0.033203
997,0,1,0.016846
998,1,1,0.050293
999,2,1,0.083252
1000,0,1,0.368897
