move,waitedResult,optionChosen,movementTime
239,2,2,8.765686
240,1,0,4.833191
241,1,1,0.882996
242,2,1,2.633545
243,0,0,0.599182
244,1,1,0.216003
245,2,1,0.500000
246,0,0,0.233582
247,1,1,2.015564
248,2,2,0.250061
249,0,0,0.233337
250,1,1,0.266724
251,2,1,1.716614
252,0,1,0.533508
253,1,1,0.199951
254,2,2,0.150208
255,1,0,0.366272
256,1,2,0.782898
257,2,1,2.549683
258,0,0,0.515930
259,1,1,0.383545
260,2,2,0.499390
261,0,0,0.215515
262,1,1,0.466492
263,2,1,1.765991
264,0,0,0.799316
265,1,1,0.516113
266,2,2,0.183167
267,0,0,0.382629
268,1,1,0.232422
269,2,2,0.248596
270,0,0,0.182678
271,1,1,0.416809
272,2,2,0.482971
273,0,0,0.366760
274,1,1,0.183533
275,2,2,0.149841
276,0,0,0.198975
277,1,1,0.216431
278,2,2,0.182800
279,0,0,1.317200
280,1,1,0.217224
281,2,2,0.383179
282,1,1,0.400330
283,1,0,0.100220
284,2,1,0.249878
285,0,2,0.665955
286,1,2,1.167297
287,2,1,0.183716
288,0,2,1.283630
289,1,0,0.349670
290,2,1,0.383118
291,0,1,0.283203
292,1,2,1.133484
293,2,1,0.116211
294,0,2,0.917175
295,1,1,0.115784
296,2,2,0.465698
297,0,1,0.748840
298,1,1,0.166504
299,2,1,0.233154
300,0,1,0.599670
301,1,1,1.532776
302,2,1,0.233826
303,1,1,0.381958
304,1,0,0.215698
305,2,1,0.049194
306,1,1,0.516357
307,1,1,0.083618
308,2,2,0.049377
309,1,1,0.449707
310,1,2,0.366028
311,2,1,0.100098
312,0,0,0.017151
313,1,1,0.466370
314,2,2,0.182922
315,1,0,0.282654
316,1,1,0.082703
317,2,2,0.182678
318,1,1,0.416504
319,1,1,0.583130
320,2,0,0.281677
321,0,2,0.183106
322,1,1,0.132752
323,2,1,0.150269
324,0,1,1.166138
325,1,0,0.199097
326,2,1,0.049988
327,0,2,0.599609
328,1,1,0.498840
329,2,1,1.132813
330,0,0,0.049072
331,1,2,0.249329
332,2,1,0.149414
333,0,2,0.266296
334,1,0,0.550537
335,2,1,11.047610
336,0,0,4.116821
337,1,1,1.367065
338,2,2,0.849731
339,0,1,0.183716
340,1,1,1.099854
341,2,2,0.333984
342,0,0,0.232788
343,1,1,0.183472
344,2,2,0.365479
345,0,1,0.216309
346,1,1,0.399292
347,2,2,0.416016
348,1,0,0.265747
349,1,0,1.817017
350,2,2,0.882935
351,0,1,0.183838
352,1,2,1.133545
353,2,2,2.898926
354,0,1,0.400513
355,1,2,1.166382
356,2,2,1.565918
357,0,1,7.066895
358,1,2,6.265869
359,2,2,2.900635
360,0,1,0.583862
361,1,2,0.782837
362,2,2,1.683105
363,0,0,0.233154
364,1,1,0.249512
365,2,2,0.449585
366,0,0,2.383057
367,1,1,1.017212
368,2,2,1.416626
369,1,2,10.864990
370,1,1,1.616577
371,2,1,1.466187
372,0,2,11.065550
373,1,1,0.833130
374,2,2,0.515991
375,0,0,1.116455
376,1,1,0.250122
377,2,2,0.416016
378,1,0,0.649658
379,1,1,5.131714
380,2,2,0.483398
381,0,1,0.182983
382,1,1,1.582886
383,2,2,1.266724
384,0,1,0.350220
385,1,2,4.532959
386,2,1,0.732666
387,1,2,0.250366
388,1,2,0.566650
389,2,2,0.599731
390,0,1,0.483276
391,1,1,0.566773
392,2,1,0.366699
393,1,0,5.132568
394,1,2,3.049194
395,2,2,0.749878
396,0,0,0.599365
397,1,1,0.066040
398,2,1,3.416504
399,0,0,4.632446
400,1,1,2.899902
401,2,1,0.549927
402,0,1,4.148926
403,1,2,1.050293
404,2,1,0.632690
405,0,1,1.549927
406,1,2,0.382446
407,2,2,3.049805
408,1,1,0.899536
409,1,0,0.483398
410,2,0,6.200195
411,0,2,1.833008
412,1,1,5.315918
413,2,2,1.000977
414,1,1,0.500000
415,1,1,0.399658
416,2,1,0.617188
417,0,0,0.599609
418,1,0,0.232788
419,2,1,0.098999
420,0,2,0.499268
421,1,1,0.216065
422,2,1,0.149048
423,0,2,0.466553
424,1,0,0.149170
425,2,1,0.099854
426,0,2,0.233276
427,1,1,1.233398
428,2,1,0.716553
429,0,2,3.032593
430,1,1,0.066650
431,2,1,0.383179
432,0,2,0.050171
433,1,1,0.849854
434,2,1,0.299194
435,1,0,0.467407
436,1,1,0.099609
437,2,1,0.116699
438,0,2,0.416260
439,1,1,0.917114
440,2,1,0.150391
441,1,0,0.783569
442,1,1,0.166626
443,2,0,0.616699
444,0,2,0.450317
445,1,1,0.249878
446,2,1,0.217163
447,0,2,0.150024
448,1,0,0.899902
449,2,1,0.134033
450,1,0,0.233398
451,1,1,0.099731
452,2,1,0.099487
453,0,2,0.517456
454,1,0,0.200073
455,2,1,0.149658
456,0,2,0.033325
457,1,0,0.300537
458,2,1,0.432495
459,0,1,1.133301
460,1,1,3.500244
461,2,1,0.116821
462,1,2,0.699707
463,1,1,0.166626
464,2,1,0.233032
465,0,2,0.483765
466,1,0,0.183716
467,2,1,0.166870
468,0,2,0.067017
469,1,0,0.800049
470,2,1,0.300171
471,1,2,0.150391
472,1,1,0.217285
473,2,1,0.199097
474,0,0,0.600098
475,1,1,0.399902
476,2,1,0.133911
477,0,2,0.166992
478,1,0,0.266357
479,2,1,0.149414
480,0,1,0.483154
481,1,0,0.250366
482,2,1,0.199951
483,0,1,0.283569
484,1,0,0.550049
485,2,1,0.115845
486,0,2,0.466919
487,1,0,0.300293
488,2,1,0.500610
489,0,2,0.650147
490,1,1,0.249756
491,2,0,0.550171
492,0,2,0.232910
493,1,1,0.350098
494,2,1,0.350098
495,0,2,0.182617
496,1,1,0.317017
497,2,1,0.300171
498,1,2,0.499390
499,1,1,0.200195
500,2,1,0.316773
501,0,1,0.450073
502,1,0,0.882813
503,2,1,0.134644
504,1,2,0.400147
505,1,1,0.099487
506,2,1,0.233398
507,1,0,0.232788
508,1,1,0.183350
509,2,1,0.199585
510,0,2,0.399292
511,1,1,0.133301
512,2,1,0.116943
513,0,0,0.249878
514,1,1,0.333374
515,2,1,0.066650
516,0,2,0.299316
517,1,0,0.316895
518,2,1,1.033203
519,0,1,1.933350
520,1,2,0.449707
521,2,1,0.632568
522,1,0,0.683350
523,1,2,1.066406
524,2,1,0.549561
525,0,1,5.716797
526,1,1,1.766602
527,2,0,1.683350
528,1,2,0.033447
529,1,1,0.216065
530,2,1,0.349609
531,0,0,0.115723
532,1,0,0.933106
533,2,1,0.132568
534,0,2,0.551758
535,1,1,0.149170
536,2,1,0.267334
537,0,0,0.599854
538,1,0,0.467041
539,2,1,0.083252
540,0,2,0.503418
541,1,0,0.183350
542,2,1,0.200195
543,1,2,0.433106
544,1,1,0.197998
545,2,0,0.350098
546,0,2,0.149170
547,1,0,0.249268
548,2,1,0.100342
549,1,2,0.483154
550,1,1,0.099854
551,2,1,0.149414
552,0,0,0.316406
553,1,0,0.065918
554,2,1,0.099854
555,0,2,0.483154
556,1,0,0.666992
557,2,1,0.050293
558,0,2,0.050781
559,1,0,0.383545
560,2,1,0.133545
561,0,1,0.383301
562,1,0,0.899902
563,2,1,0.049561
564,1,2,0.366699
565,1,1,0.133545
566,2,1,0.133545
567,1,0,0.016602
568,1,1,0.016846
569,2,1,0.016846
570,1,2,0.149902
571,1,1,0.449707
572,2,0,0.333252
573,0,2,0.549805
574,1,1,0.399902
575,2,1,0.099854
576,0,1,0.532959
577,1,0,1.283203
578,2,1,0.050049
579,0,2,0.333252
580,1,1,0.116211
581,2,1,0.116455
582,1,0,0.500244
583,1,1,0.483154
584,2,1,0.049316
585,0,2,0.050537
586,1,1,0.366699
587,2,0,0.200440
588,0,0,0.300293
589,1,0,0.266602
590,2,1,0.449951
591,1,2,0.683106
592,1,1,0.116699
593,2,1,0.283447
594,1,0,0.499756
595,1,1,0.083252
596,2,1,0.166748
597,0,2,0.199707
598,1,0,0.100098
599,2,1,0.033447
600,0,2,0.366699
601,1,0,0.216797
602,2,1,0.066162
603,1,2,0.549316
604,1,1,0.166748
605,2,1,0.216309
606,0,0,0.949951
607,1,0,0.233154
608,2,1,0.500000
609,0,2,0.250244
610,1,0,0.117676
611,2,1,0.017334
612,1,2,0.233154
613,1,1,0.150391
614,2,0,0.316406
615,0,0,0.266357
616,1,1,0.383057
617,2,1,0.183594
618,0,2,0.183594
619,1,1,0.466553
620,2,0,0.216553
621,1,1,0.400147
622,1,1,0.149658
623,2,0,0.367188
624,1,1,0.349365
625,1,1,0.116943
626,2,1,0.032715
627,0,2,0.016602
628,1,0,0.116455
629,2,1,0.100098
630,0,2,0.199951
631,1,1,0.399902
632,2,0,0.216797
633,0,2,0.133057
634,1,1,0.066650
635,2,0,0.316650
636,0,1,0.083008
637,1,0,0.899658
638,2,1,0.083252
639,0,2,0.532959
640,1,1,0.050537
641,2,1,0.133301
642,0,0,0.466065
643,1,1,0.100098
644,2,1,0.066406
645,1,1,0.183594
646,1,0,0.699707
647,2,1,0.016602
648,0,2,0.466797
649,1,0,0.333252
650,2,1,0.600098
651,0,2,0.550293
652,1,0,0.366943
653,2,1,0.382813
654,0,2,0.017090
655,1,0,0.266846
656,2,1,0.216797
657,0,2,0.167236
658,1,0,0.032715
659,2,1,0.383301
660,0,2,0.616943
661,1,0,0.033447
662,2,1,0.399902
663,1,2,0.100098
664,1,1,0.033936
665,2,1,0.432861
666,1,0,0.083496
667,1,1,0.349854
668,2,1,0.084717
669,1,2,8.360596
670,1,1,0.597656
671,2,1,0.649658
672,0,0,1.000732
673,1,1,1.358398
674,2,1,0.052734
675,0,0,4.270508
676,1,1,0.688477
677,2,1,0.121338
678,0,1,0.447754
679,1,1,0.506104
680,2,1,0.295654
681,0,1,0.207764
682,1,1,0.155273
683,2,2,0.069092
684,1,0,0.104248
685,1,0,1.721680
686,2,1,2.054199
687,0,2,0.156006
688,1,1,0.018555
689,2,2,0.157227
690,0,1,0.052734
691,1,1,0.524170
692,2,0,0.207764
693,0,2,0.018799
694,1,0,0.035645
695,2,1,0.036865
696,0,2,0.210938
697,1,1,0.468018
698,2,1,0.089600
699,0,2,0.417236
700,1,0,0.053467
701,2,1,0.434326
702,0,2,0.089600
703,1,1,0.018311
704,2,1,0.450195
705,0,0,0.573242
706,1,0,0.054443
707,2,1,0.244385
708,1,2,0.420166
709,1,1,0.368408
710,2,1,0.056641
711,0,0,0.471680
712,1,1,0.018799
713,2,1,0.400879
714,0,2,0.399414
715,1,1,0.280273
716,2,1,0.071289
717,1,0,0.421143
718,1,1,0.261231
719,2,1,0.019043
720,0,2,0.194824
721,1,1,0.314453
722,2,1,0.107666
723,1,0,0.452393
724,1,1,0.317627
725,2,1,0.072266
726,0,1,0.335938
727,1,1,0.532715
728,2,1,0.107422
729,0,0,0.424805
730,1,1,0.158203
731,2,1,0.157959
732,0,1,0.384522
733,1,0,0.734863
734,2,1,0.018311
735,0,1,0.215088
736,1,2,0.107422
737,2,1,0.125000
738,0,1,0.125244
739,1,0,0.515869
740,2,1,0.072754
741,1,2,0.583252
742,1,1,0.126953
743,2,1,0.055664
744,0,0,0.124512
745,1,0,0.268555
746,2,1,0.392578
747,0,2,0.055176
748,1,1,0.247070
749,2,1,0.143555
750,0,0,0.090332
751,1,0,0.281982
752,2,1,0.214600
753,0,2,0.445068
754,1,1,0.162842
755,2,1,0.161133
756,1,1,0.601318
757,1,1,0.232666
758,2,1,0.126709
759,0,0,0.055176
760,1,2,0.163818
761,2,1,0.019531
762,0,1,0.515381
763,1,0,0.075195
764,2,0,0.426514
765,0,2,0.038330
766,1,0,0.090576
767,2,1,0.036377
768,1,1,0.216553
769,1,1,1.333252
770,2,2,0.144531
771,0,0,0.109863
772,1,1,0.180664
773,2,1,3.339355
774,1,1,0.963867
775,1,1,0.216553
776,2,0,0.553711
777,0,2,0.250977
778,1,1,0.091797
779,2,1,0.074219
780,1,2,0.163086
781,1,1,0.090820
782,2,0,0.146240
783,0,1,0.108398
784,1,1,0.253906
785,2,1,0.166504
786,0,0,0.539795
787,1,1,0.183838
788,2,1,0.092773
789,0,2,0.413574
790,1,0,0.036865
791,2,1,0.036865
792,0,2,0.347168
793,1,0,0.110596
794,2,1,0.127441
795,0,2,0.544434
796,1,1,0.038330
797,2,1,0.056396
798,0,1,0.325928
799,1,0,0.852295
800,2,1,0.074951
801,1,2,0.677979
802,1,1,0.055664
803,2,1,0.110352
804,0,0,0.164063
805,1,0,0.056641
806,2,1,0.365723
807,1,2,0.110596
808,1,1,1.488525
809,2,2,0.702637
810,0,1,0.306641
811,1,1,0.475342
812,2,1,0.110840
813,0,0,0.254395
814,1,0,0.074707
815,2,1,0.421875
816,1,2,0.585938
817,1,1,0.093506
818,2,1,0.200195
819,0,0,0.476563
820,1,0,0.166504
821,2,1,0.075439
822,0,2,0.641357
823,1,1,0.037598
824,2,0,0.129639
825,0,1,0.112061
826,1,0,0.446289
827,2,1,0.128662
828,0,2,0.074463
829,1,1,0.019531
830,2,1,0.112549
831,0,0,0.112549
832,1,0,0.039063
833,2,1,0.351563
834,0,2,0.240723
835,1,1,0.020508
836,2,1,0.113037
837,0,0,0.091553
838,1,0,0.075195
839,2,1,0.075684
840,1,1,0.205811
841,1,1,0.133789
842,2,1,0.549805
843,0,1,0.129639
844,1,0,0.461670
845,2,1,0.055664
846,1,1,0.020996
847,1,1,0.129883
848,2,1,0.038818
849,0,0,0.241699
850,1,0,0.146973
851,2,1,0.096924
852,0,2,0.646484
853,1,1,0.038818
854,2,1,0.592529
855,0,0,0.481201
856,1,0,0.019775
857,2,1,0.314697
858,0,2,0.151856
859,1,1,0.185791
860,2,1,0.057129
861,1,0,0.411133
862,1,1,0.076660
863,2,1,0.462158
864,0,2,0.463623
865,1,1,0.132324
866,2,0,0.094971
867,1,0,0.425781
868,1,1,0.076416
869,2,2,0.152344
870,1,1,0.056885
871,1,0,0.039551
872,2,1,0.244385
873,0,2,0.375488
874,1,1,0.392334
875,2,1,0.076416
876,1,0,0.358398
877,1,1,0.187012
878,2,0,0.339600
879,0,1,0.115723
880,1,0,0.615723
881,2,1,0.229248
882,0,2,0.209229
883,1,1,0.225830
884,2,1,0.076904
885,1,0,0.134033
886,1,1,0.226318
887,2,1,0.193359
888,0,2,0.229492
889,1,1,0.078613
890,2,0,0.507813
891,0,1,0.076660
892,1,1,0.226807
893,2,0,0.057861
894,0,0,0.641113
895,1,0,0.416748
896,2,1,0.248535
897,0,1,0.325684
898,1,2,0.172852
899,2,1,0.134277
900,0,1,0.471924
901,1,0,0.115234
902,2,1,0.210205
903,0,1,0.419434
904,1,0,0.413574
905,2,1,0.436523
906,0,2,0.487793
907,1,1,0.058594
908,2,1,0.133789
909,0,1,0.266357
910,1,0,0.040771
911,2,1,0.362549
912,0,2,0.040039
913,1,1,0.058838
914,2,1,0.153076
915,0,1,0.361328
916,1,0,0.598389
917,2,1,0.231445
918,0,0,0.302734
919,1,0,0.060059
920,2,1,0.417725
921,0,2,0.460693
922,1,1,0.039551
923,2,1,0.076904
924,0,0,0.115723
925,1,0,0.020752
926,2,1,0.420898
927,0,2,0.515137
928,1,1,0.019775
929,2,0,0.039795
930,0,1,0.020996
931,1,0,0.267090
932,2,1,0.421143
933,1,2,0.136719
934,1,1,0.078125
935,2,1,0.193848
936,0,0,0.347656
937,1,1,0.367188
938,2,1,0.135254
939,0,2,0.098145
940,1,0,0.152588
941,2,1,0.211426
942,0,2,0.422363
943,1,1,0.230957
944,2,0,1.048340
945,1,2,0.177246
946,1,1,0.156738
947,2,2,0.498779
948,0,1,1.137695
949,1,2,0.558838
950,2,1,0.116211
951,1,2,0.600098
952,1,1,0.021240
953,2,0,0.118408
954,0,2,0.176514
955,1,2,0.327148
956,2,0,0.060059
957,0,1,0.020996
958,1,2,1.135742
959,2,1,0.136719
960,0,2,0.272705
961,1,2,0.157959
962,2,1,0.214356
963,0,0,0.349609
964,1,1,0.271240
965,2,2,0.041016
966,0,0,0.119385
967,1,1,0.387695
968,2,2,0.387695
969,0,0,0.156982
970,1,1,0.137940
971,2,2,0.368897
972,0,0,0.158447
973,1,1,0.117920
974,2,2,0.021729
975,0,0,0.083252
976,1,1,0.040771
977,2,2,0.420410
978,0,0,0.370606
979,1,1,0.079590
980,2,2,0.429443
981,0,0,0.039551
982,1,1,0.061768
983,2,2,0.237305
984,0,0,0.274414
985,1,1,0.157959
986,2,2,0.040283
987,0,0,0.060059
988,1,1,0.157959
989,2,2,0.041260
990,1,0,0.371826
991,1,1,0.492188
992,2,2,0.314453
993,0,0,0.060303
994,1,1,0.292969
995,2,2,0.138672
996,0,0,0.381104
997,1,1,0.316895
998,2,2,0.298584
999,0,0,0.236572
1000,1,1,0.179199
