move,waitedResult,optionChosen,movementTime
1,2,0,4.378099
2,0,1,2.318100
3,1,1,2.216297
4,2,1,2.250298
5,0,0,0.883598
6,1,1,0.415501
7,2,2,0.667301
8,0,0,0.448402
9,1,1,0.265904
10,2,2,0.615700
11,0,0,0.266701
12,1,1,0.282600
13,2,2,0.382103
14,0,0,0.167099
15,1,1,0.199997
16,2,2,0.282898
17,0,0,0.199898
18,1,1,0.231995
19,2,2,0.317001
20,0,0,0.098900
21,1,1,0.167198
22,2,2,0.182304
23,0,0,0.282402
24,1,1,0.216103
25,2,2,0.133102
26,0,0,0.065994
27,1,1,0.548996
28,2,2,0.132500
29,1,0,0.049599
30,1,0,8.249001
31,2,0,2.049896
32,0,1,1.715797
33,1,2,4.617195
34,2,2,1.000000
35,0,1,0.599495
36,1,0,2.598900
37,2,1,0.350502
38,0,1,0.216301
39,1,0,0.333206
40,2,2,1.316101
41,0,0,5.167000
42,1,1,0.181198
43,2,1,0.148193
44,1,0,1.650803
45,1,0,0.966812
46,2,0,0.266693
47,1,0,0.901001
48,1,0,0.599686
49,2,2,2.099106
50,0,1,0.300400
51,1,1,2.299500
52,2,1,0.215805
53,0,1,0.431793
54,1,2,0.633698
55,2,1,0.732590
56,0,0,0.483200
57,1,1,0.283203
58,2,2,1.282394
59,0,0,1.200806
60,1,1,0.250397
61,2,1,0.715790
62,0,0,0.249497
63,1,1,0.131699
64,2,2,0.265900
65,0,0,0.182694
66,1,1,0.232407
67,2,2,0.365906
68,1,0,0.083603
69,1,1,2.483795
70,2,0,0.283203
71,0,0,1.632095
72,1,1,0.182999
73,2,1,0.200089
74,0,0,0.567886
75,1,1,0.150101
76,2,1,0.815399
77,0,0,0.199814
78,1,1,0.134598
79,2,1,0.100006
80,1,0,0.083710
81,1,0,0.348999
82,2,0,0.899597
83,0,0,0.299088
84,1,1,0.717606
85,2,1,0.165802
86,0,1,0.866913
87,1,1,0.615311
88,2,2,1.033401
89,0,0,0.200501
90,1,1,0.215302
91,2,2,0.534195
92,0,0,0.147995
93,1,1,0.150803
94,2,2,0.149689
95,0,0,0.116486
96,1,1,0.133392
97,2,2,0.148789
98,1,0,0.147400
99,1,0,1.266190
100,2,2,0.733994
101,1,0,0.149399
102,1,0,0.449112
103,2,0,0.166596
104,0,0,0.398285
105,1,1,0.166504
106,2,1,0.383789
107,0,1,1.651276
108,1,1,0.400513
109,2,1,0.316498
110,0,0,0.400208
111,1,1,0.181976
112,2,1,0.847504
113,0,1,0.482910
114,1,0,0.032990
115,2,1,0.634308
116,1,0,0.201325
117,1,0,0.400482
118,2,2,0.601288
119,1,0,0.198700
120,1,1,0.300293
121,2,0,0.334900
122,0,2,0.283905
123,1,0,0.716583
124,2,1,0.151306
125,0,2,0.748413
126,1,0,0.433807
127,2,1,0.334198
128,0,2,0.082916
129,1,0,0.182617
130,2,1,0.300293
131,1,2,1.766205
132,1,1,2.616699
133,2,2,1.050903
134,1,1,0.982910
135,1,0,0.415009
136,2,2,1.165497
137,0,1,0.418121
138,1,1,1.949005
139,2,1,0.549011
140,0,1,1.467102
141,1,1,0.134277
142,2,1,0.617889
143,1,0,0.316101
144,1,2,1.583008
145,2,1,0.632324
146,0,0,0.416596
147,1,2,0.866516
148,2,2,1.233398
149,1,1,2.233398
150,1,0,0.334808
151,2,0,1.098694
152,0,2,0.682800
153,1,0,0.548187
154,2,1,0.633789
155,0,1,0.182098
156,1,1,0.633820
157,2,1,0.533386
158,0,2,0.965088
159,1,0,0.500885
160,2,2,1.218475
161,0,1,2.016907
162,1,1,0.097687
163,2,1,0.432221
164,0,1,0.532715
165,1,1,0.449219
166,2,2,0.200012
167,0,0,0.200714
168,1,1,0.134979
169,2,2,0.248322
170,1,0,0.249878
171,1,2,2.416504
172,2,0,0.867401
173,1,0,0.584412
174,1,0,0.316315
175,2,2,0.650116
176,0,0,0.750794
177,1,1,0.283325
178,2,2,0.699890
179,0,0,0.182983
180,1,1,0.097687
181,2,2,0.150208
182,0,0,0.117584
183,1,1,0.134399
184,2,2,0.118591
185,1,0,0.065704
186,1,0,2.300018
187,2,2,4.033295
188,0,0,0.915497
189,1,1,0.349518
190,2,2,1.217499
191,1,1,0.383026
192,1,1,1.850220
193,2,2,0.817596
194,1,1,1.000519
195,1,1,0.866486
196,2,0,1.249420
197,0,2,0.701111
198,1,2,1.749786
199,2,2,0.766693
200,0,2,2.484619
201,1,2,0.518005
202,2,1,0.300110
203,0,1,1.049683
204,1,1,0.165802
205,2,2,0.315796
206,0,0,1.549316
207,1,1,1.466705
208,2,1,1.349213
209,0,2,0.582703
210,1,0,0.634491
211,2,0,39.316160
212,0,2,0.184753
213,1,1,0.232910
214,2,2,0.731690
215,0,0,1.116455
216,1,2,2.365662
217,2,1,0.249390
218,0,1,1.399780
219,1,0,0.232788
220,2,2,19.101990
221,0,1,0.899902
222,1,0,0.565247
223,2,2,0.383667
224,0,0,0.583374
225,1,1,0.266724
226,2,2,0.367004
227,1,0,0.450134
228,1,2,1.266846
229,2,2,0.366577
230,0,0,0.183289
231,1,1,0.200073
232,2,2,3.916931
233,0,0,0.301270
234,1,1,0.633667
235,2,2,0.465820
236,0,0,1.200928
237,1,2,1.516602
238,2,1,0.650818
239,0,0,0.183106
240,1,1,0.550720
241,2,2,0.899780
242,0,1,0.232483
243,1,1,0.950073
244,2,2,0.133728
245,0,0,0.901489
246,1,1,0.132874
247,2,2,1.983521
248,0,0,0.183167
249,1,1,0.666321
250,2,2,0.720764
251,0,0,0.216797
252,1,2,1.866516
253,2,2,0.900391
254,1,0,0.200073
255,1,0,2.899780
256,2,2,1.283630
257,0,0,0.265930
258,1,1,0.233704
259,2,2,0.467102
260,0,0,0.117493
261,1,1,0.466309
262,2,1,0.466065
263,0,0,0.433106
264,1,1,1.416382
265,2,2,0.499146
266,0,0,0.268677
267,1,1,0.900085
268,2,2,1.116821
269,0,0,0.150085
270,1,1,0.183106
271,2,2,0.932373
272,0,0,0.216126
273,1,1,0.249695
274,2,2,0.631714
275,1,0,0.182678
276,1,2,0.833557
277,2,2,1.549805
278,0,0,0.199768
279,1,2,0.201599
280,2,0,2.298767
281,0,0,0.383301
282,1,1,0.183228
283,2,1,0.183350
284,0,0,0.151062
285,1,1,0.316223
286,2,2,2.051880
287,1,0,0.849609
288,1,1,1.616089
289,2,2,0.533264
290,0,0,0.266602
291,1,1,0.383240
292,2,2,0.967102
293,0,0,1.133301
294,1,1,0.600159
295,2,1,3.700256
296,0,0,0.583191
297,1,1,0.249878
298,2,2,2.384705
299,1,1,1.132813
300,1,0,0.483704
301,2,2,0.768127
302,0,0,0.200378
303,1,1,0.166687
304,2,2,0.816406
305,0,0,0.253113
306,1,1,0.565857
307,2,2,0.632568
308,1,0,1.049622
309,1,1,5.999329
310,2,2,0.501770
311,0,0,0.233337
312,1,1,0.383789
313,2,2,0.215820
314,0,0,2.249756
315,1,1,0.183716
316,2,2,0.150024
317,0,0,2.116333
318,1,1,0.266235
319,2,2,1.015869
320,1,1,2.884705
321,1,1,0.566406
322,2,2,0.432983
323,1,0,0.168701
324,1,0,1.951538
325,2,0,0.499085
326,1,0,0.450073
327,1,1,0.567139
328,2,0,0.382507
329,0,0,0.583740
330,1,1,0.234009
331,2,1,2.000061
332,1,0,0.149719
333,1,0,2.800476
334,2,1,0.411987
335,0,2,3.066101
336,1,2,0.799927
337,2,2,0.933594
338,1,0,1.199585
339,1,0,2.233643
340,2,0,0.715759
341,0,0,0.699768
342,1,1,0.615479
343,2,2,0.083496
344,1,1,0.149902
345,1,1,2.916809
346,2,2,0.566162
347,0,0,0.597656
348,1,1,0.718140
349,2,2,0.165894
350,0,1,0.900452
351,1,1,0.799927
352,2,2,0.282715
353,1,0,0.433838
354,1,0,1.232300
355,2,0,0.533081
356,1,0,0.449707
357,1,0,0.232300
358,2,0,0.716492
359,0,0,0.383423
360,1,2,1.266846
361,2,2,0.666748
362,0,1,0.766785
363,1,1,1.350525
364,2,2,0.182556
365,0,0,5.150085
366,1,1,1.950623
367,2,2,0.200012
368,0,1,1.516113
369,1,1,0.667664
370,2,2,0.117065
371,0,0,0.501526
372,1,1,0.165894
373,2,2,0.116394
374,0,0,0.065979
375,1,0,1.334229
376,2,2,1.983093
377,0,0,0.666748
378,1,1,0.183106
379,2,2,0.982910
380,0,1,0.999878
381,1,1,0.566223
382,2,0,0.347961
383,1,1,2.199707
384,1,2,0.849793
385,2,0,0.418152
386,0,2,0.433228
387,1,0,0.667175
388,2,1,1.683228
389,1,2,10.883420
390,1,0,0.382935
391,2,0,0.333435
392,0,0,0.433167
393,1,2,0.218079
394,2,2,0.800232
395,0,1,0.931519
396,1,1,2.783203
397,2,0,0.316528
398,0,0,0.717773
399,1,2,4.233154
400,2,2,1.166870
401,0,1,2.816162
402,1,1,1.233032
403,2,0,0.199097
404,1,0,0.816284
405,1,2,1.783691
406,2,2,0.632935
407,0,0,1.220947
408,1,1,0.117798
409,2,1,3.200073
410,0,1,1.085938
411,1,1,0.199707
412,2,2,3.165649
413,0,0,0.599854
414,1,1,0.348755
415,2,2,0.449463
416,0,0,0.716187
417,1,1,0.250000
418,2,2,0.133057
419,1,1,0.699707
420,1,0,0.133667
421,2,2,0.966675
422,0,0,0.515503
423,1,1,0.166626
424,2,2,0.151001
425,0,0,0.218628
426,1,1,0.116455
427,2,1,0.166382
428,0,0,0.050415
429,1,2,0.716553
430,2,1,0.432983
431,0,0,0.166138
432,1,2,0.216797
433,2,2,2.766602
434,1,0,2.347290
435,1,1,0.900269
436,2,2,0.466675
437,1,0,0.131348
438,1,0,0.434082
439,2,0,0.816528
440,0,0,0.283325
441,1,1,0.449829
442,2,1,0.149414
443,0,2,0.667969
444,1,0,0.299927
445,2,1,1.266235
446,1,2,0.200195
447,1,0,0.366333
448,2,0,0.282837
449,0,2,0.316528
450,1,2,2.300537
451,2,2,1.033203
452,0,1,0.583252
453,1,1,0.613770
454,2,2,0.767700
455,1,0,5.550293
456,1,1,0.283814
457,2,2,0.200073
458,1,0,0.250122
459,1,0,0.632568
460,2,2,0.433106
461,0,1,0.200440
462,1,1,1.183594
463,2,2,0.499756
464,0,1,0.599609
465,1,2,1.033447
466,2,1,0.332886
467,0,0,0.049438
468,1,1,0.150024
469,2,1,0.216553
470,0,0,0.583496
471,1,2,2.749634
472,2,2,0.333618
473,1,0,0.233643
474,1,1,0.332398
475,2,2,0.750122
476,0,0,1.350586
477,1,2,2.466553
478,2,1,0.851807
479,0,0,0.633301
480,1,2,0.233521
481,2,1,0.300415
482,1,0,0.050293
483,1,1,0.534058
484,2,2,0.183106
485,0,1,0.666504
486,1,1,0.266357
487,2,1,0.216309
488,1,1,0.866455
489,1,0,0.166138
490,2,2,0.266602
491,1,0,0.149658
492,1,0,0.467041
493,2,2,1.083862
494,1,1,0.816895
495,1,0,0.233276
496,2,1,0.232666
497,0,1,0.499146
498,1,2,0.732300
499,2,1,0.266113
500,0,1,1.616333
501,1,1,0.666504
502,2,2,0.234375
503,0,0,0.183594
504,1,1,0.133789
505,2,1,0.833984
506,0,0,0.432983
507,1,1,0.183594
508,2,2,0.199829
509,0,0,0.166748
510,1,1,0.399292
511,2,2,0.233154
512,0,0,0.165405
513,1,1,0.250366
514,2,2,1.083252
515,0,0,0.232788
516,1,1,0.149170
517,2,2,0.216431
518,0,0,0.100464
519,1,1,0.098999
520,2,2,0.199341
521,0,0,0.166382
522,1,1,0.157959
523,2,2,0.099243
524,0,0,0.166382
525,1,1,0.016479
526,2,2,0.099854
527,0,0,0.715820
528,1,1,0.100098
529,2,2,0.133057
530,1,0,0.165772
531,1,0,1.616211
532,2,2,0.682617
533,0,0,0.166870
534,1,1,0.065552
535,2,0,2.816406
536,0,0,0.349731
537,1,1,0.116089
538,2,2,1.083252
539,0,0,0.116089
540,1,2,0.099976
541,2,2,0.382813
542,0,0,0.114380
543,1,1,0.483521
544,2,2,0.849854
545,0,0,2.599121
546,1,1,0.383301
547,2,2,0.233154
548,0,0,0.066650
549,1,1,0.049194
550,2,2,0.132690
551,0,0,0.016602
552,1,1,0.932983
553,2,2,0.283325
554,0,0,0.083130
555,1,1,0.149780
556,2,2,0.083374
557,0,0,0.166748
558,1,1,0.149658
559,2,2,0.183960
560,1,0,0.166260
561,1,2,3.616821
562,2,2,0.582764
563,1,0,0.349609
564,1,2,0.933106
565,2,2,0.366699
566,0,0,0.383301
567,1,1,0.081909
568,2,2,0.182373
569,0,0,0.083496
570,1,1,0.699829
571,2,2,0.517334
572,0,0,0.199951
573,1,1,0.133301
574,2,2,0.164185
575,1,0,0.215820
576,1,1,0.748779
577,2,2,0.249390
578,0,0,0.083130
579,1,1,0.166748
580,2,2,0.150391
581,1,0,0.083130
582,1,1,0.400391
583,2,2,0.132690
584,0,0,0.235474
585,1,2,0.983154
586,2,1,0.749512
587,0,0,1.383789
588,1,1,0.166504
589,2,2,0.100098
590,0,0,0.133301
591,1,1,0.383057
592,2,2,0.116699
593,0,0,0.116455
594,1,1,0.083130
595,2,2,0.116821
596,0,0,0.533081
597,1,1,0.866943
598,2,2,0.330689
599,0,0,0.599609
600,1,1,0.133545
601,2,2,0.366211
602,0,0,0.268677
603,1,2,4.716675
604,2,2,0.416626
605,0,0,0.211670
606,1,1,0.300293
607,2,2,0.433838
608,1,0,0.216431
609,1,1,0.183838
610,2,2,0.150513
611,0,0,0.133057
612,1,1,0.550049
613,2,2,0.617310
614,1,0,0.649170
615,1,1,0.365845
616,2,2,0.166260
617,0,0,0.199585
618,1,2,0.216675
