move,waitedResult,optionChosen,movementTime,pauseTime,timeRunning
1,2,0,6.073502,0.000000,6.088196
2,1,0,3.027603,0.000000,10.515000
3,1,0,0.937500,0.000000,12.840900
4,2,0,1.387100,0.000000,15.615100
5,1,1,1.706100,0.000000,18.711000
6,1,2,1.907501,0.000000,22.039700
7,2,0,1.489212,0.000000,24.932010
8,0,1,1.924500,0.000000,28.244800
9,1,1,2.089798,0.000000,31.972600
10,2,2,2.039108,0.000000,35.434400
11,0,2,1.556000,0.000000,38.446000
12,1,2,0.986099,0.000000,40.837710
13,2,2,0.602203,0.000000,42.844800
14,0,1,1.638794,0.000000,45.938600
15,1,1,1.004593,0.000000,48.582200
16,2,2,0.768311,0.000000,50.771610
17,0,0,0.701187,0.000000,52.928890
18,1,1,0.919006,0.000000,55.287200
19,2,2,0.419006,0.000000,57.129300
20,0,0,0.752487,0.000000,59.336790
21,1,1,0.552918,0.000000,61.326110
22,2,2,0.400116,0.000000,63.148010
23,0,0,0.752197,0.000000,65.356810
24,1,1,0.518097,0.000000,67.314610
25,2,2,0.452515,0.000000,69.187010
26,0,0,0.569092,0.000000,71.210300
27,1,1,0.434998,0.000000,73.083100
28,2,2,0.283722,0.000000,74.789220
29,0,0,0.385284,0.000000,76.629790
30,1,1,0.351196,0.000000,78.418610
31,2,2,0.249603,0.000000,80.091490
32,0,0,0.300201,0.000000,81.847500
33,1,1,0.316711,0.000000,83.603520
34,2,2,0.183807,0.000000,85.209410
35,0,0,0.350403,0.000000,87.014710
36,1,1,0.401398,0.000000,88.855800
37,2,2,0.167481,0.000000,90.444790
38,0,0,0.351685,0.000000,92.251100
39,1,1,0.684204,0.000000,94.373990
40,2,2,0.301514,0.000000,96.097810
41,0,0,0.333588,0.000000,97.886990
42,1,1,0.334473,0.000000,99.660190
43,2,2,0.301483,0.000000,101.383000
44,0,0,0.383087,0.000000,103.221600
45,1,1,0.350800,0.000000,105.011500
46,2,2,0.400818,0.000000,106.834000
47,0,0,0.552704,0.000000,108.843100
48,1,1,0.430115,0.000000,110.715200
49,2,2,0.332977,0.000000,112.470500
50,0,0,0.417603,0.000000,114.344500
51,1,1,0.551483,0.000000,116.336000
52,2,2,0.368805,0.000000,118.125800
53,1,0,0.401825,0.000000,119.982100
54,1,2,3.277618,0.000000,124.647300
55,2,2,2.007202,0.000000,128.059200
56,1,0,0.985413,0.000000,130.500900
57,1,1,1.571899,0.000000,133.461400
58,2,1,1.068481,0.000000,135.952700
59,0,1,0.334900,0.000000,137.927000
60,1,1,0.567413,0.000000,140.133900
61,2,2,0.885315,0.000000,142.442000
62,1,0,0.885407,0.000000,144.784000
63,1,0,0.399200,0.000000,146.572900
64,2,2,2.040283,0.000000,150.003700
65,1,1,1.355194,0.000000,152.813300
66,1,1,0.417206,0.000000,154.652500
67,2,0,0.869202,0.000000,156.943200
68,0,2,0.803375,0.000000,159.134900
69,1,2,1.237305,0.000000,161.777400
