move,waitedResult,optionChosen,movementTime,pauseTime,timeRunning
1,1,0,50.838410,0.000000,50.869710
2,2,2,4.057709,0.000000,56.359510
3,1,0,3.016205,0.000000,60.846910
4,1,1,0.941101,0.000000,63.180400
5,2,0,2.009918,0.000000,66.609910
6,1,2,1.641998,0.000000,69.642990
7,1,1,0.971710,0.000000,72.022110
8,2,1,1.917389,0.000000,75.364700
9,0,0,2.923279,0.000000,79.921620
10,1,0,1.423676,0.000000,82.778490
11,2,2,0.720215,0.000000,84.889910
12,1,1,1.255981,0.000000,87.603200
13,1,1,1.269806,0.000000,90.301900
14,2,2,1.126190,0.000000,92.852490
15,0,0,1.286896,0.000000,95.595990
16,1,2,2.798706,0.000000,99.834790
17,2,1,1.384888,0.000000,102.633500
18,0,2,1.138794,0.000000,105.414700
19,1,0,0.384796,0.000000,107.190200
20,2,1,2.091827,0.000000,110.675200
21,0,2,1.724915,0.000000,114.043100
22,1,0,0.787109,0.000000,116.238600
23,2,1,0.670685,0.000000,118.299700
24,0,1,0.351624,0.000000,120.293400
25,1,2,1.743683,0.000000,123.678000
26,2,2,1.407227,0.000000,126.475800
27,0,2,1.088593,0.000000,129.022300
28,1,0,0.836700,0.000000,131.250500
29,2,1,0.553619,0.000000,133.194800
30,1,2,1.913300,0.000000,136.748900
31,1,0,0.820404,0.000000,138.975000
32,2,1,0.502594,0.000000,140.867900
33,0,2,0.652802,0.000000,143.163600
34,1,2,0.958405,0.000000,145.530100
35,2,1,2.279114,0.000000,149.212800
36,0,2,0.391388,0.000000,151.245200
37,1,2,0.853699,0.000000,153.500600
38,2,2,0.518890,0.000000,155.429300
39,0,2,14.088500,0.000000,170.993900
40,1,0,2.822906,0.000000,175.237800
41,2,0,0.769318,0.000000,177.412700
42,0,2,2.824585,0.000000,181.643700
43,1,2,0.480194,0.000000,183.525500
44,2,1,0.487701,0.000000,185.388400
45,0,2,2.008728,0.000000,189.073700
46,1,2,0.826294,0.000000,191.299700
47,2,2,0.617889,0.000000,193.295000
48,1,1,10.928410,0.000000,205.699500
49,1,0,2.710999,0.000000,209.852400
50,2,0,0.671082,0.000000,211.909900
51,0,1,0.734680,0.000000,214.034700
52,1,1,0.318207,0.000000,216.014800
53,2,2,3.199615,0.000000,220.638000
54,0,2,0.635498,0.000000,222.732600
55,1,0,1.607208,0.000000,225.749400
56,2,1,2.863800,0.000000,230.004300
57,0,1,1.526398,0.000000,233.172700
58,1,2,1.072296,0.000000,235.886000
59,2,2,0.670105,0.000000,237.962900
60,0,0,2.395416,0.000000,241.816500
61,1,2,1.574982,0.000000,244.849600
62,2,0,0.988403,0.000000,247.245900
63,0,1,0.603394,0.000000,249.239700
64,1,0,0.737000,0.000000,251.618400
65,2,2,0.604889,0.000000,253.613200
66,0,2,0.887390,0.000000,255.958400
67,1,0,0.869812,0.000000,258.236300
