move,waitedResult,optionChosen,movementTime,pauseTime,timeRunning
1,0,0,6.774689,0.000000,6.781799
2,1,2,2.475098,0.000000,10.695510
3,2,1,2.625488,0.000000,14.726000
4,1,2,0.921005,0.000000,17.285110
5,1,0,1.036804,0.000000,19.727010
6,2,1,1.036591,0.000000,22.152100
7,0,2,0.685501,0.000000,24.476900
8,1,0,2.307907,0.000000,28.189800
9,2,1,1.120499,0.000000,30.698810
10,0,2,0.334198,0.000000,32.672100
11,1,0,1.454498,0.000000,35.532100
12,2,1,0.920090,0.000000,37.840500
13,0,1,1.488403,0.000000,40.967910
14,1,0,0.384598,0.000000,42.991610
15,2,2,1.722504,0.000000,46.102510
16,0,1,2.475204,0.000000,50.033000
17,1,0,0.836090,0.000000,52.508300
18,2,2,1.772705,0.000000,55.669310
19,0,0,3.126190,0.000000,60.250700
20,1,1,1.170395,0.000000,62.861100
21,2,2,1.990204,0.000000,66.273210
22,0,0,1.738495,0.000000,69.466600
23,1,1,0.969788,0.000000,71.874800
24,2,2,1.303894,0.000000,74.600600
25,0,0,1.670807,0.000000,77.727710
26,1,1,1.303802,0.000000,80.471300
27,2,2,1.169525,0.000000,83.063220
28,1,0,1.522705,0.000000,86.041400
29,1,1,1.873199,0.000000,89.302720
30,2,2,0.901794,0.000000,91.627210
31,0,0,2.942505,0.000000,96.026020
32,1,1,0.802002,0.000000,98.267010
33,2,2,0.633911,0.000000,100.323400
34,0,0,1.754883,0.000000,103.535700
35,1,1,0.752502,0.000000,105.727000
36,2,2,0.703095,0.000000,107.851200
37,1,0,2.023193,0.000000,111.329300
38,1,1,0.736298,0.000000,113.453700
39,2,0,1.388214,0.000000,116.263700
40,0,1,2.341217,0.000000,119.993200
41,1,0,0.619080,0.000000,122.251700
42,2,2,1.805603,0.000000,125.445100
43,0,0,1.806396,0.000000,128.706800
44,1,1,0.752411,0.000000,130.914700
45,2,2,0.903381,0.000000,133.240100
46,0,0,1.539307,0.000000,136.233500
47,1,1,0.584992,0.000000,138.256700
48,2,2,0.752197,0.000000,140.430500
49,1,0,1.471588,0.000000,143.358200
50,1,1,1.452820,0.000000,146.200500
51,2,2,0.635315,0.000000,148.259000
52,1,0,1.320709,0.000000,151.034800
53,1,1,0.701996,0.000000,153.125600
54,2,2,0.602417,0.000000,155.149200
55,0,0,0.868591,0.000000,157.473500
56,1,1,0.550995,0.000000,159.480300
57,2,2,1.003326,0.000000,161.906400
58,0,1,0.836304,0.000000,164.197800
59,1,0,0.266693,0.000000,166.104800
60,2,1,0.752502,0.000000,168.245100
61,0,0,2.007904,0.000000,171.891800
62,1,1,0.651703,0.000000,173.981600
63,2,2,1.068909,0.000000,176.473100
64,0,0,1.404907,0.000000,179.334200
65,1,1,0.753113,0.000000,181.525000
66,2,2,0.568115,0.000000,183.514900
67,0,0,1.420074,0.000000,186.391200
68,1,1,0.634186,0.000000,188.464900
69,2,2,0.669891,0.000000,190.557800
70,0,1,1.958099,0.000000,193.969400
71,1,0,0.467804,0.000000,196.074900
72,2,1,1.137512,0.000000,198.601200
73,0,2,0.217804,0.000000,200.458800
74,1,0,2.275482,0.000000,204.137900
75,2,1,0.885803,0.000000,206.411700
76,1,0,1.187408,0.000000,209.238500
77,1,1,0.786499,0.000000,211.413600
78,2,2,0.852600,0.000000,213.687800
79,1,0,2.240997,0.000000,217.383600
80,1,1,1.404999,0.000000,220.177100
81,2,2,2.441406,0.000000,224.040200
82,0,0,1.990021,0.000000,227.485600
83,1,1,1.820709,0.000000,230.746100
84,2,2,1.153900,0.000000,233.322300
85,1,0,1.672089,0.000000,236.450400
86,1,1,0.820007,0.000000,238.658000
87,2,2,0.886597,0.000000,240.966200
88,1,0,0.986115,0.000000,243.408000
89,1,1,1.890106,0.000000,246.685800
90,2,2,1.890015,0.000000,249.997900
91,0,0,1.452820,0.000000,252.906800
92,1,1,0.868713,0.000000,255.215700
93,2,2,1.052795,0.000000,257.691700
94,0,0,1.421204,0.000000,260.568100
95,1,1,1.538300,0.000000,263.545200
96,2,2,1.503693,0.000000,266.471500
97,0,1,1.756897,0.000000,269.684100
98,1,1,1.405090,0.000000,272.727500
99,2,2,1.069305,0.000000,275.219300
100,0,0,1.639893,0.000000,278.313700
101,1,1,0.752686,0.000000,280.521900
102,2,2,1.220215,0.000000,283.162700
103,0,0,1.688812,0.000000,286.307600
104,1,1,1.621582,0.000000,289.368000
105,2,2,1.138000,0.000000,291.927800
106,0,0,1.554871,0.000000,294.937900
107,1,1,0.834198,0.000000,297.212000
108,2,2,1.388397,0.000000,300.022800
109,0,0,1.621704,0.000000,303.099800
110,1,1,0.901581,0.000000,305.457300
111,2,2,1.388611,0.000000,308.268100
112,0,0,1.102905,0.000000,310.826400
113,1,1,1.320496,0.000000,313.602700
114,2,2,1.136993,0.000000,316.162300
115,0,0,2.040009,0.000000,319.657600
116,1,1,1.138916,0.000000,322.251400
117,2,2,1.120667,0.000000,324.792200
118,0,0,1.470825,0.000000,327.718800
119,1,1,0.836914,0.000000,329.995200
120,2,2,0.767883,0.000000,332.185000
121,0,0,1.104492,0.000000,334.744300
122,1,2,1.337097,0.000000,337.519500
123,2,2,1.871460,0.000000,340.798800
124,1,0,1.404663,0.000000,343.658600
125,1,1,0.818359,0.000000,345.865200
126,2,0,1.671448,0.000000,348.959400
127,0,0,2.108704,0.000000,352.457100
128,1,1,0.802185,0.000000,354.696500
129,2,2,1.572327,0.000000,357.690800
130,0,0,1.505188,0.000000,360.651100
131,1,1,0.801636,0.000000,362.891300
132,2,2,1.354126,0.000000,365.667900
133,1,0,1.988708,0.000000,369.113800
134,1,1,0.868774,0.000000,371.371500
135,2,0,2.341797,0.000000,375.135000
136,0,0,2.491272,0.000000,379.015400
137,1,1,0.869995,0.000000,381.323600
138,2,2,1.805908,0.000000,384.551400
139,0,0,2.339294,0.000000,388.347100
140,1,1,0.986816,0.000000,390.773400
141,2,2,1.654602,0.000000,393.849600
142,0,0,1.169189,0.000000,396.475300
143,1,1,1.136780,0.000000,399.053000
144,2,2,1.890930,0.000000,402.364800
145,1,0,1.772461,0.000000,405.591700
146,1,1,0.720032,0.000000,407.699500
147,2,0,1.520264,0.000000,410.642300
148,1,0,1.456299,0.000000,413.486100
149,1,1,0.719482,0.000000,415.593200
150,2,0,1.439392,0.000000,418.454500
151,1,0,1.437378,0.000000,421.279800
152,1,1,0.735962,0.000000,423.403600
153,2,0,1.187378,0.000000,426.012800
154,1,0,1.372192,0.000000,428.773800
155,1,1,0.651794,0.000000,430.812900
156,2,0,1.087830,0.000000,433.323000
157,0,0,1.203003,0.000000,435.913300
158,1,1,1.487976,0.000000,438.841200
159,2,2,0.735901,0.000000,440.998700
160,1,1,1.905701,0.000000,444.359500
161,1,0,0.735169,0.000000,446.517000
162,2,1,0.518921,0.000000,448.425000
163,1,1,0.701233,0.000000,450.765200
164,1,0,1.187195,0.000000,453.375100
165,2,1,0.433960,0.000000,455.197600
166,0,1,0.552795,0.000000,457.390200
167,1,0,0.618103,0.000000,459.647800
168,2,1,0.468018,0.000000,461.503400
169,1,0,0.284180,0.000000,463.427200
170,1,1,0.450562,0.000000,465.266700
171,2,0,1.254395,0.000000,467.942900
172,1,0,1.371399,0.000000,470.702800
173,1,1,0.701294,0.000000,472.792200
174,2,0,0.818604,0.000000,475.033500
175,0,2,2.776489,0.000000,479.199300
176,1,0,0.835999,0.000000,481.440600
177,2,1,0.417725,0.000000,483.246100
178,0,1,0.585388,0.000000,485.470700
179,1,0,0.450317,0.000000,487.560800
180,2,1,0.452148,0.000000,489.401600
