move,waitedResult,optionChosen,movementTime,pauseTime,timeRunning
1,0,0,4.380501,0.000000,4.391998
2,1,2,4.133797,0.000000,9.976196
3,2,2,5.666794,0.000000,17.042500
4,0,1,5.934502,0.000000,24.426000
5,1,1,3.166206,0.000000,29.241910
6,2,2,5.484604,0.000000,36.142600
7,0,0,2.366898,0.000000,39.958400
8,1,1,1.616196,0.000000,43.024190
9,2,2,1.533005,0.000000,45.974800
10,0,0,2.332596,0.000000,49.757700
11,1,1,0.901398,0.000000,52.109400
12,2,2,1.132996,0.000000,54.657690
13,0,0,1.516907,0.000000,57.624900
14,1,1,1.265991,0.000000,60.340900
15,2,2,0.531799,0.000000,62.290000
16,0,0,0.482987,0.000000,64.223990
17,1,1,0.616409,0.000000,66.290700
18,2,2,0.948792,0.000000,68.656390
19,1,0,1.032700,0.000000,71.140100
20,1,0,3.249405,0.000000,75.773510
21,2,0,5.117096,0.000000,82.273290
22,0,2,3.066101,0.000000,86.723000
23,1,0,5.315689,0.000000,93.438390
24,2,1,2.766510,0.000000,97.589300
25,0,0,2.249603,0.000000,101.489400
26,1,1,1.649597,0.000000,104.589200
27,2,2,1.517197,0.000000,107.522300
28,0,0,1.866592,0.000000,110.839200
29,1,1,1.917206,0.000000,114.205100
30,2,2,0.783096,0.000000,116.405500
31,0,0,0.964996,0.000000,118.821000
32,1,1,0.949204,0.000000,121.221400
33,2,2,0.650497,0.000000,123.288800
34,1,0,3.783401,0.000000,128.521300
35,1,1,1.965591,0.000000,131.870600
36,2,2,3.349701,0.000000,136.637800
37,0,0,1.250198,0.000000,139.337300
38,1,1,1.116302,0.000000,141.904500
39,2,2,1.216187,0.000000,144.537400
40,1,0,1.181900,0.000000,147.169700
41,1,1,1.998489,0.000000,150.552900
42,2,2,0.916107,0.000000,152.939000
43,0,0,0.850098,0.000000,155.239200
44,1,1,0.766998,0.000000,157.456600
45,2,1,0.983002,0.000000,159.855400
46,1,0,0.867004,0.000000,162.372500
47,1,1,2.983978,0.000000,166.738500
48,2,2,3.199890,0.000000,171.355400
49,0,0,1.000305,0.000000,173.805200
50,1,1,0.865997,0.000000,176.121800
51,2,2,1.433105,0.000000,178.971300
52,0,0,0.968597,0.000000,181.388900
53,1,1,0.666596,0.000000,183.505100
54,2,1,2.265503,0.000000,187.186900
55,1,0,0.417511,0.000000,189.254800
56,1,1,1.351288,0.000000,191.988700
57,2,2,1.533112,0.000000,194.936700
58,1,0,0.516998,0.000000,196.904600
59,1,0,2.397980,0.000000,200.686500
60,2,2,0.833008,0.000000,202.903400
61,0,0,0.349487,0.000000,204.703700
62,1,1,0.048981,0.000000,206.202300
63,2,2,0.299713,0.000000,207.919300
64,0,0,0.105408,0.000000,209.476100
65,1,1,0.632996,0.000000,211.551600
66,2,1,0.233002,0.000000,213.200600
67,0,0,0.049683,0.000000,214.901400
68,1,1,0.016998,0.000000,216.368200
69,2,2,0.049377,0.000000,217.834600
70,0,0,0.548584,0.000000,219.833500
71,1,1,0.449402,0.000000,221.734300
72,2,2,0.532501,0.000000,223.684200
73,0,0,0.146606,0.000000,225.283100
74,1,1,0.099609,0.000000,226.834100
75,2,2,0.049500,0.000000,228.300900
76,0,0,0.466400,0.000000,230.217600
77,1,1,0.316376,0.000000,231.983100
78,2,2,0.499786,0.000000,233.900800
79,0,0,0.616180,0.000000,235.967200
80,1,1,0.066711,0.000000,237.484000
81,2,2,1.299377,0.000000,240.200200
82,1,0,0.899811,0.000000,242.550400
83,1,1,0.583221,0.000000,244.515700
84,2,2,0.749573,0.000000,246.683600
85,0,2,0.333191,0.000000,248.466700
86,1,1,0.782105,0.000000,250.649000
87,2,2,0.284088,0.000000,252.350000
88,0,0,0.199799,0.000000,253.999900
89,1,1,0.366211,0.000000,255.816400
90,2,2,0.200989,0.000000,257.433100
91,0,0,0.366303,0.000000,259.249600
92,1,1,0.416504,0.000000,261.116200
93,2,2,0.833496,0.000000,263.365500
94,0,0,0.450104,0.000000,265.266100
95,1,1,0.465607,0.000000,267.182100
96,2,2,0.232391,0.000000,268.831900
97,0,1,0.616699,0.000000,270.899500
98,1,1,0.232910,0.000000,272.782300
99,2,2,0.284119,0.000000,274.482400
