move,waitedResult,optionChosen,movementTime,pauseTime,timeRunning
1,2,2,3.403099,0.000000,3.428997
2,0,2,6.238304,0.000000,11.118300
3,1,2,5.502899,0.000000,18.025790
4,2,2,3.512405,0.000000,22.943000
5,1,0,2.709702,0.000000,27.107500
6,1,0,2.591896,0.000000,31.088100
7,2,0,4.382095,0.000000,36.858900
8,0,1,3.395203,0.000000,41.641900
9,1,2,3.126900,0.000000,46.409400
10,2,2,3.998398,0.000000,51.811700
11,0,1,2.643600,0.000000,55.910200
12,1,1,0.835495,0.000000,58.384900
13,2,2,2.024002,0.000000,61.829600
14,0,0,1.487595,0.000000,64.772990
15,1,1,1.055794,0.000000,67.267300
16,2,2,0.953201,0.000000,69.639900
17,1,0,0.903099,0.000000,71.999200
18,1,1,0.952988,0.000000,74.339690
19,2,2,0.669403,0.000000,76.430800
20,1,0,1.973907,0.000000,79.859410
21,1,0,1.405106,0.000000,82.652400
22,2,2,0.735901,0.000000,84.776400
23,0,1,3.696808,0.000000,89.928300
24,1,0,0.518494,0.000000,92.086000
25,2,2,1.354797,0.000000,94.828290
26,1,1,4.216095,0.000000,100.499700
27,1,1,0.468292,0.000000,102.388100
28,2,2,0.752502,0.000000,104.562500
29,1,0,1.455902,0.000000,107.473300
30,1,1,0.502502,0.000000,109.364000
31,2,2,0.518601,0.000000,111.302900
32,0,0,1.790100,0.000000,114.548100
33,1,1,2.123291,0.000000,118.110600
34,2,2,0.551895,0.000000,120.083700
35,0,1,0.971008,0.000000,122.510100
36,1,1,1.070404,0.000000,125.218200
37,2,2,0.736603,0.000000,127.376400
38,1,1,2.977112,0.000000,131.808300
39,1,1,0.702393,0.000000,133.932100
40,2,2,0.685700,0.000000,136.039600
41,0,1,4.080399,0.000000,141.575900
42,1,1,0.702606,0.000000,143.917800
43,2,2,0.501999,0.000000,145.840800
44,1,0,11.757900,0.000000,159.053600
45,1,1,0.635696,0.000000,161.077500
46,2,2,0.369095,0.000000,162.868200
47,0,0,1.187790,0.000000,165.509800
48,1,1,0.401505,0.000000,167.349300
49,2,2,0.452408,0.000000,169.223400
50,0,0,1.085403,0.000000,171.765100
51,1,1,0.368591,0.000000,173.571800
52,2,2,0.401108,0.000000,175.394300
53,1,1,0.484604,0.000000,177.335100
54,1,1,0.533203,0.000000,179.291300
55,2,2,0.501587,0.000000,181.214700
56,0,0,0.870194,0.000000,183.540700
57,1,1,0.400696,0.000000,185.379200
58,2,2,0.518097,0.000000,187.319400
59,1,0,0.551697,0.000000,189.326500
60,1,1,2.826004,0.000000,193.541300
61,2,2,0.368103,0.000000,195.331600
62,0,0,0.586700,0.000000,197.372800
63,1,1,0.384705,0.000000,199.194500
64,2,2,0.401108,0.000000,201.017300
65,1,1,1.455200,0.000000,203.927600
66,1,1,0.385895,0.000000,205.735100
67,2,2,0.401306,0.000000,207.557000
68,0,0,0.317780,0.000000,209.330000
69,1,1,0.351196,0.000000,211.119500
70,2,2,0.385498,0.000000,212.926700
71,0,1,0.217804,0.000000,214.599400
72,1,1,0.217621,0.000000,216.456500
73,2,2,0.485382,0.000000,218.362100
74,0,0,0.486023,0.000000,220.302600
75,1,1,0.249695,0.000000,221.991100
76,2,2,0.537323,0.000000,223.950000
77,0,1,0.435120,0.000000,225.838000
78,1,1,1.505005,0.000000,228.982200
79,2,2,0.351410,0.000000,230.755700
80,1,1,0.401093,0.000000,232.611700
81,1,1,0.552094,0.000000,234.585400
82,2,2,0.402496,0.000000,236.409300
83,1,0,1.689209,0.000000,239.552600
84,1,1,1.020203,0.000000,241.961700
85,2,2,0.351196,0.000000,243.734000
86,0,0,0.334992,0.000000,245.524600
87,1,1,0.434326,0.000000,247.396900
88,2,2,0.316193,0.000000,249.136300
89,0,0,0.417511,0.000000,251.009600
90,1,1,0.368195,0.000000,252.817500
91,2,2,0.266022,0.000000,254.505000
92,0,1,0.300995,0.000000,256.261100
93,1,1,0.385376,0.000000,258.285600
94,2,2,0.367798,0.000000,260.074500
95,0,1,2.023773,0.000000,263.553300
96,1,1,0.351288,0.000000,265.543700
97,2,2,0.217102,0.000000,267.182600
98,1,1,1.454987,0.000000,270.092900
99,1,1,1.472198,0.000000,272.987100
