move,waitedResult,optionChosen,movementTime,pauseTime,timeRunning
93,1,0,0.049805,0.000000,278.896900
94,2,2,0.884705,0.000000,281.168100
95,1,0,0.534790,0.000000,283.156200
96,1,1,0.417297,0.000000,284.960100
97,2,0,0.834808,0.000000,287.214800
98,0,2,0.283783,0.000000,288.885400
99,1,1,0.651306,0.000000,290.939400
100,2,0,0.334290,0.000000,292.693400
101,0,2,0.250397,0.000000,294.330300
102,1,2,0.501099,0.000000,296.234600
103,2,2,0.316803,0.000000,297.954600
104,0,0,0.718323,0.000000,300.126100
105,1,1,2.137604,0.000000,303.717100
106,2,2,0.367127,0.000000,305.504300
107,0,1,0.433991,0.000000,307.391900
108,1,1,0.300598,0.000000,309.346000
109,2,2,0.400604,0.000000,311.166400
110,1,1,0.334198,0.000000,312.953900
111,1,0,0.434296,0.000000,314.808000
112,2,1,0.166504,0.000000,316.361000
113,0,2,0.417419,0.000000,318.432100
114,1,0,0.250397,0.000000,320.086000
115,2,1,0.300903,0.000000,321.772900
116,0,2,1.252502,0.000000,324.679300
117,1,2,1.002380,0.000000,327.084500
118,2,2,0.433991,0.000000,328.921800
119,1,0,0.951325,0.000000,331.326600
120,1,2,0.582001,0.000000,333.297800
121,2,1,0.316101,0.000000,335.019200
122,1,2,0.601288,0.000000,337.273000
123,1,1,0.117401,0.000000,338.793800
124,2,1,0.534302,0.000000,340.747500
125,0,2,0.083496,0.000000,342.484300
126,1,0,0.734802,0.000000,344.622400
127,2,1,0.166412,0.000000,346.175300
128,0,0,0.768005,0.000000,348.597600
129,1,2,1.001221,0.000000,351.052800
130,2,1,0.368378,0.000000,352.824300
131,0,2,0.100311,0.000000,354.577000
132,1,2,0.167206,0.000000,356.147500
133,2,2,0.166596,0.000000,357.717200
134,0,2,0.534790,0.000000,359.705000
135,1,1,0.266693,0.000000,361.374900
136,2,1,0.518005,0.000000,363.312700
137,0,0,0.868713,0.000000,365.835000
138,1,2,2.271912,0.000000,369.559700
139,2,2,1.152374,0.000000,372.115200
140,0,1,0.551483,0.000000,374.119500
141,1,1,0.300385,0.000000,376.073600
142,2,1,1.036896,0.000000,378.530100
143,1,1,0.350708,0.000000,380.533100
144,1,0,0.584381,0.000000,382.537400
145,2,1,0.401001,0.000000,384.324800
146,0,1,0.700897,0.000000,386.679600
147,1,1,0.417999,0.000000,388.751200
148,2,2,1.503296,0.000000,391.674000
149,0,0,1.035492,0.000000,394.162800
150,1,1,1.420013,0.000000,397.035800
151,2,1,0.618103,0.000000,399.073400
152,1,1,0.216705,0.000000,400.944000
153,1,0,1.085205,0.000000,403.449300
154,2,0,1.269196,0.000000,406.105200
155,0,0,0.685089,0.000000,408.176500
156,1,2,3.039703,0.000000,412.669500
157,2,1,0.701386,0.000000,414.774100
158,0,2,0.551300,0.000000,416.978700
159,1,2,1.987488,0.000000,420.369400
160,2,2,0.584381,0.000000,422.356800
161,0,1,0.484497,0.000000,424.294600
162,1,0,0.183991,0.000000,426.132000
163,2,2,0.634460,0.000000,428.152900
164,0,1,0.902649,0.000000,430.508500
165,1,0,0.434265,0.000000,432.596800
166,2,1,0.601502,0.000000,434.584500
167,0,2,0.667969,0.000000,436.905500
168,1,2,0.534729,0.000000,438.842800
169,2,2,0.183594,0.000000,440.429600
170,1,2,0.534119,0.000000,442.416700
171,1,2,0.501282,0.000000,444.321200
172,2,2,0.149841,0.000000,445.874100
173,0,0,1.570129,0.000000,448.897500
174,1,1,1.737366,0.000000,452.088000
175,2,1,0.935120,0.000000,454.442900
176,0,2,0.083313,0.000000,456.180200
177,1,2,0.484314,0.000000,458.067800
178,2,2,0.384399,0.000000,459.854700
179,1,1,1.035400,0.000000,462.343300
180,1,0,1.069397,0.000000,464.832300
181,2,0,1.185486,0.000000,467.404300
182,1,0,0.300903,0.000000,469.091500
183,1,0,0.267151,0.000000,470.744700
184,2,1,0.383789,0.000000,472.515100
185,0,2,0.250916,0.000000,474.419600
186,1,2,0.701477,0.000000,476.523900
187,2,2,0.350403,0.000000,478.277800
188,1,1,0.634094,0.000000,480.365400
189,1,1,0.484070,0.000000,482.269900
190,2,0,0.618469,0.000000,484.307800
191,0,0,0.651672,0.000000,486.345500
192,1,0,0.684753,0.000000,488.483400
193,2,1,0.249817,0.000000,490.119900
194,0,0,0.433716,0.000000,492.207600
195,1,2,0.935608,0.000000,494.596500
196,2,1,0.484253,0.000000,496.483900
197,1,2,0.167236,0.000000,498.304400
198,1,1,0.250916,0.000000,499.958400
199,2,1,0.484314,0.000000,501.862400
200,0,1,2.355164,0.000000,505.870800
201,1,2,38.951050,0.000000,546.475300
202,2,1,0.684998,0.000000,548.563600
203,0,0,0.300903,0.000000,550.517600
204,1,0,0.718201,0.000000,552.688600
205,2,1,0.451599,0.000000,554.526600
206,0,0,1.352905,0.000000,557.532300
207,1,1,1.386047,0.000000,560.372200
208,2,1,0.617798,0.000000,562.409800
209,1,2,0.718445,0.000000,564.781400
210,1,1,0.484497,0.000000,566.668700
211,2,0,0.651062,0.000000,568.740300
212,0,0,0.451294,0.000000,570.577600
213,1,2,1.436523,0.000000,573.467200
214,2,2,0.635193,0.000000,575.505100
215,0,1,1.019104,0.000000,577.976700
216,1,0,0.200317,0.000000,579.830400
217,2,2,1.286194,0.000000,582.503500
218,0,0,0.784973,0.000000,584.741100
219,1,1,0.334168,0.000000,586.528500
220,2,1,0.818237,0.000000,588.766800
221,0,2,0.701538,0.000000,591.121900
222,1,2,0.534912,0.000000,593.059600
223,2,2,0.233276,0.000000,594.695900
224,0,0,0.801697,0.000000,596.951100
225,1,1,1.954224,0.000000,600.358300
226,2,2,1.068481,0.000000,602.846900
227,0,0,0.884888,0.000000,605.185400
228,1,1,0.435425,0.000000,607.073900
229,2,2,0.484070,0.000000,608.977100
230,1,0,0.634705,0.000000,611.065100
231,1,1,0.451233,0.000000,612.902300
232,2,0,0.701416,0.000000,615.023600
233,0,0,0.517578,0.000000,616.927700
234,1,1,0.417603,0.000000,618.798000
235,2,1,0.434815,0.000000,620.652400
236,0,0,0.233398,0.000000,622.539700
237,1,2,0.751526,0.000000,624.744600
238,2,2,0.751221,0.000000,626.898900
239,1,0,0.718140,0.000000,629.070800
240,1,0,0.484619,0.000000,630.941200
241,2,0,0.318726,0.000000,632.646100
242,0,0,0.383728,0.000000,634.415000
243,1,1,1.570374,0.000000,637.438600
244,2,2,0.467590,0.000000,639.326100
245,0,0,0.483887,0.000000,641.263300
246,1,1,0.350830,0.000000,643.067600
247,2,1,0.267212,0.000000,644.754500
248,0,1,0.033264,0.000000,646.441100
249,1,1,0.284363,0.000000,648.379100
250,2,0,0.433960,0.000000,650.232800
251,0,0,0.367493,0.000000,651.986500
252,1,2,0.651123,0.000000,654.091100
253,2,2,0.684570,0.000000,656.179100
254,1,1,0.467957,0.000000,658.100100
255,1,1,0.751404,0.000000,660.271300
256,2,2,0.601502,0.000000,662.292300
257,1,0,0.415222,0.000000,664.163100
258,1,0,0.601502,0.000000,666.151100
259,2,0,0.333801,0.000000,667.871000
260,1,2,37.614500,0.000000,706.872200
261,1,1,0.133240,0.000000,708.408700
262,2,0,0.834412,0.000000,710.663200
263,0,0,0.519531,0.000000,712.569600
264,1,1,0.484680,0.000000,714.505300
265,2,1,1.018616,0.000000,716.943800
266,0,0,1.369446,0.000000,719.967000
267,1,1,0.868652,0.000000,722.288700
268,2,1,0.735107,0.000000,724.443200
269,0,0,0.618103,0.000000,726.714800
270,1,2,0.918579,0.000000,729.086400
271,2,2,0.768433,0.000000,731.257900
272,0,0,0.751587,0.000000,733.462800
273,1,1,0.417297,0.000000,735.333600
274,2,1,0.484192,0.000000,737.237700
275,0,1,0.618286,0.000000,739.509800
276,1,1,0.099609,0.000000,741.262600
277,2,2,0.518066,0.000000,743.200500
278,0,0,0.267212,0.000000,744.921100
279,1,1,0.434021,0.000000,746.808200
280,2,0,1.720703,0.000000,749.948500
281,0,1,0.868408,0.000000,752.203400
282,1,2,0.317322,0.000000,754.174100
283,2,2,0.283691,0.000000,755.861300
284,1,1,0.350769,0.000000,757.665400
285,1,0,0.284119,0.000000,759.369100
286,2,2,0.501587,0.000000,761.256600
287,0,1,0.383789,0.000000,763.093500
288,1,2,0.334351,0.000000,765.081500
289,2,2,0.319153,0.000000,766.803100
290,1,0,0.401062,0.000000,768.655400
291,1,1,0.183716,0.000000,770.225300
292,2,1,0.700928,0.000000,772.346600
293,0,0,0.116943,0.000000,774.117200
294,1,1,0.734985,0.000000,776.305300
295,2,2,0.584534,0.000000,778.309900
296,0,0,0.634399,0.000000,780.397500
297,1,1,0.384399,0.000000,782.234900
298,2,1,0.801880,0.000000,784.456400
299,0,0,2.021423,0.000000,788.131000
300,1,2,0.884583,0.000000,790.469000
301,2,1,0.918579,0.000000,792.791200
302,0,2,0.150147,0.000000,794.595100
303,1,2,0.383972,0.000000,796.382200
304,2,2,0.067932,0.000000,797.853300
305,0,0,0.334045,0.000000,799.639000
306,1,1,0.450989,0.000000,801.543000
307,2,2,0.049683,0.000000,803.013100
308,0,0,0.183167,0.000000,804.649400
309,1,1,0.033020,0.000000,806.136500
310,2,2,0.133789,0.000000,807.690000
311,0,1,0.150513,0.000000,809.293300
312,1,1,0.518677,0.000000,811.465500
313,2,0,0.517395,0.000000,813.402000
314,0,2,0.417725,0.000000,815.206400
315,1,2,0.501343,0.000000,817.110300
316,2,1,0.384705,0.000000,818.897600
317,1,1,0.083984,0.000000,820.634700
318,1,2,1.119019,0.000000,823.173200
319,2,1,0.417908,0.000000,824.994100
320,0,2,0.472900,0.000000,827.120200
321,1,0,0.500671,0.000000,829.019100
322,2,0,0.868225,0.000000,831.274200
323,0,0,0.284302,0.000000,832.944600
324,1,1,0.250488,0.000000,834.648300
325,2,2,1.268982,0.000000,837.337200
326,1,0,0.835571,0.000000,839.625800
327,1,1,0.267395,0.000000,841.279200
328,2,2,0.534302,0.000000,843.233100
329,1,0,1.586792,0.000000,846.273500
330,1,2,0.634155,0.000000,848.294200
331,2,1,0.267456,0.000000,849.964600
332,0,0,0.116516,0.000000,851.735000
333,1,2,1.001892,0.000000,854.190300
334,2,2,0.718445,0.000000,856.311900
335,0,0,0.633911,0.000000,911.397200
336,1,2,1.502991,0.000000,914.353800
337,2,2,0.517944,0.000000,916.275100
338,0,0,1.269897,0.000000,918.997400
339,1,2,1.069214,0.000000,921.519200
340,2,2,0.333801,0.000000,923.256400
341,0,0,0.534729,0.000000,925.244100
342,1,2,1.369263,0.000000,928.066600
343,2,2,0.534485,0.000000,930.004200
344,0,0,0.500732,0.000000,931.958100
345,1,1,0.317444,0.000000,933.728900
346,2,2,0.417358,0.000000,935.566500
347,0,0,0.434265,0.000000,937.453500
348,1,1,0.400391,0.000000,939.307400
349,2,1,0.701294,0.000000,941.428700
350,0,0,0.533936,0.000000,943.616700
351,1,2,0.417481,0.000000,945.487500
352,2,2,0.217529,0.000000,947.108000
353,0,0,0.284058,0.000000,948.844800
354,1,1,0.601440,0.000000,950.899400
355,2,2,0.217163,0.000000,952.536100
356,1,0,0.565430,0.000000,954.557400
357,1,0,0.518311,0.000000,956.461700
358,2,0,0.301148,0.000000,958.148600
359,0,0,0.551148,0.000000,960.085800
360,1,1,2.354858,0.000000,963.894200
361,2,2,0.300781,0.000000,965.614600
362,0,0,1.186157,0.000000,968.253700
363,1,1,0.450684,0.000000,970.157700
364,2,2,0.684692,0.000000,972.262000
365,0,0,0.351685,0.000000,974.066800
366,1,1,0.333862,0.000000,975.853400
367,2,1,0.367310,0.000000,977.641500
368,0,0,0.267212,0.000000,979.561300
369,1,1,0.250610,0.000000,981.265000
370,2,1,0.233276,0.000000,982.918300
371,0,0,0.485352,0.000000,985.057400
372,1,1,0.350342,0.000000,986.860500
373,2,2,1.486206,0.000000,989.766700
374,1,0,1.068970,0.000000,992.289200
375,1,0,1.854126,0.000000,995.529200
376,2,2,2.187744,0.000000,999.103400
377,0,0,0.433838,0.000000,1000.991000
378,1,1,0.484253,0.000000,1002.929000
379,2,2,0.500732,0.000000,1004.849000
380,0,0,0.267212,0.000000,1006.570000
381,1,1,0.183350,0.000000,1008.207000
382,2,1,0.250610,0.000000,1009.877000
383,0,0,0.183960,0.000000,1011.714000
384,1,1,0.300903,0.000000,1013.468000
385,2,1,0.401489,0.000000,1015.289000
386,0,0,0.468018,0.000000,1017.410000
387,1,1,0.267700,0.000000,1019.130000
388,2,1,0.401489,0.000000,1020.951000
389,1,0,0.417725,0.000000,1023.022000
390,1,0,1.235474,0.000000,1025.644000
391,2,0,0.951782,0.000000,1027.983000
392,0,0,0.267456,0.000000,1029.636000
393,1,2,1.186035,0.000000,1032.275000
394,2,2,0.601074,0.000000,1034.280000
395,1,0,0.868042,0.000000,1036.601000
396,1,2,0.968628,0.000000,1038.957000
397,2,2,0.901856,0.000000,1041.262000
398,1,1,0.300659,0.000000,1043.015000
399,1,1,0.884888,0.000000,1045.320000
400,2,2,1.168945,0.000000,1047.909000
401,0,0,0.517822,0.000000,1049.880000
402,1,1,0.334473,0.000000,1051.667000
403,2,2,0.701172,0.000000,1053.788000
404,0,0,0.451416,0.000000,1055.693000
405,1,1,0.333740,0.000000,1057.479000
406,2,2,0.317261,0.000000,1059.217000
407,0,0,0.133545,0.000000,1060.804000
408,1,1,1.720093,0.000000,1063.977000
409,2,1,0.418213,0.000000,1065.815000
410,1,0,0.083374,0.000000,1067.552000
411,1,1,0.434570,0.000000,1069.372000
412,2,0,0.250366,0.000000,1071.042000
413,0,0,0.183106,0.000000,1072.612000
414,1,1,1.536621,0.000000,1075.602000
415,2,2,0.233521,0.000000,1077.256000
416,1,0,0.450928,0.000000,1079.160000
417,1,1,0.417236,0.000000,1080.964000
418,2,0,0.300293,0.000000,1082.684000
419,0,1,0.550903,0.000000,1084.622000
420,1,2,0.734497,0.000000,1087.010000
421,2,2,0.233521,0.000000,1088.647000
422,0,0,0.283814,0.000000,1090.384000
423,1,1,0.233521,0.000000,1092.071000
424,2,1,0.351074,0.000000,1093.842000
425,0,0,0.133789,0.000000,1095.629000
426,1,2,0.400879,0.000000,1097.483000
427,2,2,1.569946,0.000000,1100.456000
428,0,0,0.434692,0.000000,1102.344000
429,1,1,0.200073,0.000000,1103.997000
430,2,2,0.150269,0.000000,1105.567000
431,1,0,0.601196,0.000000,1107.621000
432,1,1,0.217163,0.000000,1109.225000
433,2,0,0.484497,0.000000,1111.129000
434,0,2,0.183228,0.000000,1112.699000
435,1,2,0.317017,0.000000,1114.420000
436,2,2,0.149902,0.000000,1115.973000
437,1,0,0.200073,0.000000,1117.627000
438,1,0,0.384522,0.000000,1119.397000
439,2,0,0.100708,0.000000,1120.884000
440,0,1,0.234619,0.000000,1122.504000
441,1,2,0.467285,0.000000,1124.625000
442,2,2,0.534180,0.000000,1126.562000
443,0,0,0.500855,0.000000,1128.517000
444,1,1,0.317017,0.000000,1130.287000
445,2,1,0.668335,0.000000,1132.375000
446,1,2,0.818359,0.000000,1134.847000
447,1,1,0.317139,0.000000,1136.567000
448,2,2,0.501465,0.000000,1138.488000
449,1,1,0.802002,0.000000,1140.743000
450,1,1,0.784790,0.000000,1142.948000
451,2,2,0.901123,0.000000,1145.269000
452,0,0,0.367432,0.000000,1147.090000
453,1,1,0.317261,0.000000,1148.861000
454,2,2,0.200928,0.000000,1150.481000
455,1,0,0.267212,0.000000,1152.201000
456,1,0,0.584473,0.000000,1154.172000
457,2,2,0.367310,0.000000,1155.926000
458,1,1,0.183350,0.000000,1157.563000
459,1,1,0.417358,0.000000,1159.400000
460,2,1,0.551148,0.000000,1161.371000
461,0,1,0.968994,0.000000,1163.993000
462,1,1,0.117310,0.000000,1165.764000
463,2,2,0.183594,0.000000,1167.367000
464,0,0,0.267334,0.000000,1169.088000
465,1,1,0.266724,0.000000,1170.808000
466,2,2,0.200317,0.000000,1172.428000
467,0,0,0.270630,0.000000,1174.152000
468,1,1,0.266968,0.000000,1175.869000
469,2,2,0.184082,0.000000,1177.473000
470,1,1,0.183594,0.000000,1179.109000
471,1,1,0.167114,0.000000,1180.696000
472,2,2,0.634277,0.000000,1182.750000
473,0,0,0.317505,0.000000,1184.521000
474,1,1,2.605713,0.000000,1188.580000
475,2,2,0.401123,0.000000,1190.401000
476,0,0,0.233765,0.000000,1192.088000
477,1,1,0.250855,0.000000,1193.791000
478,2,2,0.334595,0.000000,1195.545000
479,0,1,1.235962,0.000000,1198.234000
480,1,1,0.183716,0.000000,1200.072000
481,2,2,2.220947,0.000000,1203.712000
482,0,0,0.232910,0.000000,1205.399000
483,1,1,0.216919,0.000000,1207.070000
484,2,1,0.200440,0.000000,1208.690000
485,1,2,0.851196,0.000000,1211.195000
486,1,2,0.484619,0.000000,1213.083000
487,2,2,0.216675,0.000000,1214.703000
488,0,1,0.684326,0.000000,1216.841000
489,1,2,0.417358,0.000000,1218.912000
490,2,1,0.267334,0.000000,1220.582000
491,0,2,0.617798,0.000000,1222.854000
492,1,2,0.217285,0.000000,1224.474000
493,2,2,0.150024,0.000000,1226.028000
494,0,1,0.484497,0.000000,1227.965000
495,1,2,0.534668,0.000000,1230.153000
496,2,2,0.183960,0.000000,1231.740000
497,0,1,0.349854,0.000000,1233.544000
498,1,2,0.117310,0.000000,1235.314000
499,2,2,0.200928,0.000000,1236.918000
500,1,1,0.249878,0.000000,1238.621000
501,1,2,0.802124,0.000000,1240.843000
502,2,1,0.567871,0.000000,1242.814000
503,0,0,0.350464,0.000000,1244.818000
504,1,1,0.250000,0.000000,1246.521000
505,2,1,0.218018,0.000000,1248.160000
506,0,0,1.836670,0.000000,1251.649000
507,1,1,0.383545,0.000000,1253.486000
508,2,2,0.250366,0.000000,1255.157000
509,1,1,0.234009,0.000000,1256.844000
510,1,1,0.650757,0.000000,1258.915000
511,2,2,0.217285,0.000000,1260.552000
512,0,0,0.401123,0.000000,1262.406000
513,1,1,0.216919,0.000000,1264.076000
514,2,2,0.083496,0.000000,1265.579000
515,0,1,0.149902,0.000000,1267.183000
516,1,1,0.551025,0.000000,1269.388000
517,2,2,0.099731,0.000000,1270.908000
518,0,0,0.183838,0.000000,1272.545000
519,1,1,0.400269,0.000000,1274.399000
520,2,2,0.167481,0.000000,1275.986000
521,0,0,0.133789,0.000000,1277.572000
522,1,1,0.233398,0.000000,1279.259000
523,2,1,0.383789,0.000000,1281.063000
524,0,1,1.035156,0.000000,1283.752000
525,1,1,0.016602,0.000000,1285.422000
526,2,2,0.200317,0.000000,1287.043000
527,0,0,0.200440,0.000000,1288.696000
528,1,1,0.367676,0.000000,1290.517000
529,2,2,0.033325,0.000000,1291.970000
530,0,0,0.183594,0.000000,1293.607000
531,1,1,0.083374,0.000000,1295.143000
532,2,1,0.216797,0.000000,1296.780000
533,0,0,0.067017,0.000000,1298.484000
534,1,2,0.250732,0.000000,1300.188000
535,2,2,0.434326,0.000000,1302.025000
536,1,1,0.217041,0.000000,1303.695000
537,1,0,0.634155,0.000000,1305.750000
538,2,1,0.217407,0.000000,1307.353000
539,0,2,0.116699,0.000000,1309.124000
540,1,2,0.432983,0.000000,1310.961000
541,2,2,0.267090,0.000000,1312.633000
542,0,0,0.684326,0.000000,1314.769000
543,1,1,0.283691,0.000000,1316.506000
544,2,2,0.216675,0.000000,1318.143000
545,1,0,0.367065,0.000000,1319.964000
546,1,1,0.251221,0.000000,1321.601000
547,2,1,0.266724,0.000000,1323.287000
548,0,2,0.016846,0.000000,1324.958000
549,1,0,0.233276,0.000000,1326.595000
550,2,2,0.751587,0.000000,1328.733000
551,1,1,0.250122,0.000000,1330.437000
552,1,2,0.349731,0.000000,1332.207000
553,2,1,0.200317,0.000000,1333.811000
554,0,2,0.600708,0.000000,1336.065000
555,1,0,0.183838,0.000000,1337.652000
556,2,2,0.200073,0.000000,1339.239000
557,0,0,0.534424,0.000000,1341.227000
558,1,1,0.234253,0.000000,1342.914000
559,2,2,0.016968,0.000000,1344.350000
560,0,0,0.133179,0.000000,1345.936000
561,1,1,0.033203,0.000000,1347.423000
562,2,1,0.066772,0.000000,1348.909000
563,0,0,0.067139,0.000000,1350.630000
564,1,1,0.183472,0.000000,1352.267000
565,2,2,0.283447,0.000000,1353.970000
566,0,1,0.066772,0.000000,1355.491000
567,1,1,0.450195,0.000000,1357.595000
568,2,2,1.268799,0.000000,1360.285000
569,0,0,6.998291,0.000000,1368.736000
570,1,1,0.166870,0.000000,1370.356000
571,2,1,0.200317,0.000000,1371.976000
572,1,2,0.317261,0.000000,1373.947000
573,1,2,0.350708,0.000000,1375.701000
574,2,2,0.450317,0.000000,1377.555000
575,0,0,0.333130,0.000000,1379.342000
576,1,1,0.184204,0.000000,1380.979000
577,2,2,0.050415,0.000000,1382.449000
578,1,1,0.567871,0.000000,1384.470000
579,1,1,0.334717,0.000000,1386.224000
580,2,2,1.085571,0.000000,1388.729000
581,0,0,0.250855,0.000000,1390.433000
582,1,1,0.183838,0.000000,1392.070000
583,2,1,0.251221,0.000000,1393.740000
584,1,0,0.534302,0.000000,1395.928000
585,1,0,0.534546,0.000000,1397.849000
586,2,0,0.134033,0.000000,1399.369000
587,0,0,0.083496,0.000000,1400.839000
588,1,1,0.684570,0.000000,1402.977000
589,2,2,0.167114,0.000000,1404.563000
590,0,1,0.199707,0.000000,1406.217000
591,1,1,0.400513,0.000000,1408.271000
592,2,1,0.133179,0.000000,1409.824000
593,0,1,0.500855,0.000000,1411.980000
594,1,1,0.201294,0.000000,1413.835000
595,2,2,1.152954,0.000000,1416.406000
596,0,0,0.218262,0.000000,1418.078000
597,1,1,0.450195,0.000000,1419.980000
598,2,2,0.385254,0.000000,1421.785000
599,0,0,0.283203,0.000000,1423.521000
600,1,1,0.083618,0.000000,1425.058000
601,2,2,0.116577,0.000000,1426.594000
602,0,1,0.150391,0.000000,1428.198000
603,1,1,0.334106,0.000000,1430.185000
604,2,2,1.269043,0.000000,1432.875000
605,1,0,0.167114,0.000000,1434.495000
606,1,1,1.069214,0.000000,1436.950000
607,2,1,0.134033,0.000000,1438.504000
608,0,0,0.300537,0.000000,1440.458000
609,1,1,0.199951,0.000000,1442.111000
610,2,1,0.400513,0.000000,1443.932000
611,0,0,0.217285,0.000000,1445.803000
612,1,1,0.184082,0.000000,1447.439000
613,2,1,0.401123,0.000000,1449.260000
614,1,0,0.868408,0.000000,1451.782000
615,1,2,1.018555,0.000000,1454.187000
616,2,2,0.250977,0.000000,1455.841000
617,0,0,0.166870,0.000000,1457.461000
618,1,1,0.200562,0.000000,1459.115000
619,2,2,0.434570,0.000000,1460.969000
620,0,0,0.234131,0.000000,1462.656000
621,1,1,0.100220,0.000000,1464.209000
622,2,1,0.016846,0.000000,1465.645000
623,0,0,0.083374,0.000000,1467.383000
624,1,1,0.317627,0.000000,1469.153000
625,2,0,0.134155,0.000000,1470.707000
626,0,1,0.349854,0.000000,1472.443000
627,1,0,0.133423,0.000000,1474.231000
628,2,1,0.250366,0.000000,1475.867000
629,1,2,0.049683,0.000000,1477.571000
630,1,2,0.233643,0.000000,1479.208000
631,2,1,0.216797,0.000000,1480.828000
632,0,2,0.383911,0.000000,1482.866000
633,1,0,0.183838,0.000000,1484.453000
634,2,1,0.234009,0.000000,1486.073000
635,1,2,0.066772,0.000000,1487.793000
636,1,1,0.116577,0.000000,1489.313000
637,2,1,0.283691,0.000000,1491.017000
638,0,2,0.117065,0.000000,1492.787000
639,1,2,0.367920,0.000000,1494.558000
640,2,2,0.133423,0.000000,1496.094000
641,0,0,0.533814,0.000000,1498.082000
642,1,1,0.183716,0.000000,1499.719000
643,2,2,0.233887,0.000000,1501.373000
644,0,1,0.166626,0.000000,1502.993000
645,1,1,1.152222,0.000000,1505.799000
646,2,1,0.167236,0.000000,1507.386000
647,1,0,0.668457,0.000000,1509.707000
648,1,1,0.166992,0.000000,1511.260000
649,2,0,0.267456,0.000000,1512.948000
650,0,2,0.216797,0.000000,1514.551000
