move,waitedResult,optionChosen,movementTime,pauseTime,timeRunning
83,2,2,0.250794,0.000000,286.008100
84,1,0,1.756104,0.000000,289.219300
85,1,0,0.936585,0.000000,291.544000
86,2,1,1.372528,0.000000,294.303900
87,0,1,0.617798,0.000000,296.560000
88,1,0,1.271118,0.000000,299.471200
89,2,1,0.416992,0.000000,301.275900
90,0,0,0.752777,0.000000,303.668700
91,1,1,2.425018,0.000000,307.532300
92,2,2,0.551727,0.000000,309.505500
93,0,0,1.205292,0.000000,312.166200
94,1,1,0.401703,0.000000,314.004700
95,2,2,0.551483,0.000000,315.978600
96,1,2,2.408112,0.000000,319.840900
97,1,1,0.919617,0.000000,322.166600
98,2,0,0.853394,0.000000,324.441800
99,0,0,0.784790,0.000000,326.614900
100,1,2,1.220581,0.000000,329.274400
101,2,1,0.417969,0.000000,331.098200
102,1,1,2.107178,0.000000,334.844000
103,1,0,0.870300,0.000000,337.135900
104,2,1,0.919312,0.000000,339.442800
105,0,0,0.869324,0.000000,341.952500
106,1,1,0.668823,0.000000,344.059900
107,2,2,0.684448,0.000000,346.166700
108,0,1,1.939514,0.000000,349.562500
109,1,2,0.636841,0.000000,351.838400
110,2,2,0.535706,0.000000,353.777400
111,0,0,0.986755,0.000000,356.219500
112,1,1,1.990112,0.000000,359.664400
113,2,2,0.334717,0.000000,361.421000
114,0,1,4.518494,0.000000,367.394400
115,1,1,0.501953,0.000000,369.532300
116,2,0,1.136353,0.000000,372.090100
117,1,0,0.784424,0.000000,374.265100
118,1,0,0.451782,0.000000,376.105000
119,2,0,0.935608,0.000000,378.429000
120,0,0,0.752564,0.000000,380.571600
121,1,1,0.819214,0.000000,382.828300
122,2,2,0.335144,0.000000,384.585100
123,0,1,2.825439,0.000000,388.865700
124,1,0,0.535156,0.000000,391.057500
125,2,1,0.450195,0.000000,392.897200
126,0,2,0.266602,0.000000,394.803800
127,1,0,0.785584,0.000000,396.995300
128,2,1,0.734192,0.000000,399.118600
129,0,2,0.369568,0.000000,401.127400
130,1,2,1.203430,0.000000,403.734600
131,2,2,0.584473,0.000000,405.725100
132,0,1,0.684876,0.000000,407.865900
133,1,0,0.150269,0.000000,409.655900
134,2,0,0.585510,0.000000,411.629600
135,0,0,1.053955,0.000000,414.071300
136,1,1,0.685303,0.000000,416.195200
137,2,2,1.622681,0.000000,419.239400
138,0,0,3.412109,0.000000,424.107700
139,1,1,0.484131,0.000000,426.029200
140,2,2,0.268677,0.000000,427.720200
141,0,0,3.645996,0.000000,432.820100
142,1,1,0.267029,0.000000,434.525800
143,2,2,0.267334,0.000000,436.215300
144,0,0,1.304626,0.000000,438.975200
145,1,1,0.149902,0.000000,440.563500
146,2,2,0.151489,0.000000,442.137500
147,0,0,2.625793,0.000000,446.218200
148,1,1,0.134033,0.000000,447.806300
149,2,2,0.250366,0.000000,449.478100
150,0,0,2.374451,0.000000,453.308300
151,1,1,0.335938,0.000000,455.082300
152,2,2,0.385315,0.000000,456.888000
153,0,0,1.907349,0.000000,460.249600
154,1,1,0.049683,0.000000,461.737600
155,2,2,0.050476,0.000000,463.210100
156,0,0,0.936340,0.000000,465.601100
157,1,1,0.367798,0.000000,467.424300
158,2,2,0.199768,0.000000,469.046400
159,1,0,1.037598,0.000000,471.539000
160,1,1,1.120239,0.000000,474.047400
161,2,2,0.770691,0.000000,476.239600
162,1,0,2.323914,0.000000,480.017500
163,1,0,1.002808,0.000000,482.409800
164,2,2,1.572815,0.000000,485.370700
165,0,0,2.407776,0.000000,489.233700
166,1,1,1.136780,0.000000,491.826300
167,2,2,0.218018,0.000000,493.465800
168,0,0,1.354553,0.000000,496.275100
169,1,1,0.200989,0.000000,497.914600
170,2,2,0.099915,0.000000,499.436000
171,0,0,1.773438,0.000000,502.664700
172,1,1,0.268005,0.000000,504.370300
173,2,2,0.300598,0.000000,506.092800
174,0,1,2.040710,0.000000,509.588500
175,1,2,1.339294,0.000000,512.566900
176,2,2,1.739685,0.000000,515.710100
177,0,0,1.002502,0.000000,518.167600
178,1,1,0.334778,0.000000,519.941700
179,2,2,0.351318,0.000000,521.714600
180,1,0,1.890137,0.000000,525.059300
181,1,0,1.352478,0.000000,527.801700
182,2,0,1.620911,0.000000,530.812500
183,0,0,3.446106,0.000000,535.648000
184,1,1,0.250061,0.000000,537.335100
185,2,2,0.335022,0.000000,539.091700
186,1,0,3.176880,0.000000,543.725100
187,1,2,1.806152,0.000000,546.918900
188,2,2,0.803101,0.000000,549.127000
189,0,0,3.394409,0.000000,553.976500
190,1,1,0.302002,0.000000,555.717200
191,2,2,0.301025,0.000000,557.439500
192,0,1,1.035889,0.000000,559.931500
193,1,1,1.369995,0.000000,562.940700
194,2,2,0.267578,0.000000,564.631100
195,0,0,2.039917,0.000000,568.126400
196,1,1,0.567078,0.000000,570.149900
197,2,2,0.266113,0.000000,571.839200
198,0,1,1.872131,0.000000,575.168000
199,1,1,0.818359,0.000000,577.626100
200,2,2,0.283997,0.000000,579.331800
201,1,0,1.656189,0.000000,582.443400
202,1,0,2.291992,0.000000,586.123000
203,2,2,1.319214,0.000000,588.831300
204,1,1,4.816528,0.000000,595.104100
205,1,1,1.187256,0.000000,597.713200
206,2,2,0.701904,0.000000,599.837100
207,0,0,1.136841,0.000000,602.428800
208,1,1,0.267212,0.000000,604.135600
209,2,2,0.218628,0.000000,605.775500
210,0,0,2.139282,0.000000,609.370400
211,1,1,1.019836,0.000000,611.845800
212,2,2,0.736450,0.000000,614.003800
213,1,1,2.074219,0.000000,617.532900
214,1,1,0.836304,0.000000,619.790400
215,2,2,0.399048,0.000000,621.612600
216,1,0,2.708313,0.000000,625.777700
217,1,1,0.969482,0.000000,628.137200
218,2,2,0.550110,0.000000,630.109500
219,0,0,1.353577,0.000000,632.919800
220,1,1,0.251099,0.000000,634.625600
221,2,2,0.353516,0.000000,636.400300
222,0,1,0.869812,0.000000,638.723000
223,1,1,0.552124,0.000000,640.914700
224,2,2,0.368347,0.000000,642.704300
225,0,0,3.243713,0.000000,647.402900
226,1,1,0.334473,0.000000,649.193500
227,2,2,0.268066,0.000000,650.882700
228,0,1,4.934082,0.000000,657.272900
229,1,1,0.668396,0.000000,659.579600
230,2,2,0.350891,0.000000,661.352300
231,1,1,2.493042,0.000000,665.299400
232,1,1,0.819458,0.000000,667.540600
233,2,2,0.366516,0.000000,669.329800
234,0,0,1.471802,0.000000,672.257200
235,1,1,0.284485,0.000000,673.980300
236,2,2,0.250916,0.000000,675.652100
237,0,0,2.892883,0.000000,680.000100
238,1,1,0.183716,0.000000,681.623500
239,2,2,0.116882,0.000000,683.162000
240,0,1,1.069519,0.000000,685.686700
241,1,1,0.885315,0.000000,688.212100
242,2,2,0.384094,0.000000,690.018900
243,0,0,1.137085,0.000000,692.611800
244,1,1,0.267029,0.000000,694.317800
245,2,2,0.182129,0.000000,695.923200
246,1,0,3.111084,0.000000,700.489400
247,1,1,2.207031,0.000000,704.084800
248,2,2,0.300659,0.000000,705.808000
249,0,0,1.119202,0.000000,708.383400
250,1,1,0.283020,0.000000,710.106100
251,2,2,0.083984,0.000000,711.611400
252,0,0,2.491577,0.000000,715.558700
253,1,1,0.368164,0.000000,717.365000
254,2,2,0.216797,0.000000,719.003000
255,0,1,0.568726,0.000000,721.027800
256,1,1,0.669495,0.000000,723.336100
257,2,2,0.150269,0.000000,724.907900
258,0,0,1.454712,0.000000,727.818400
259,1,1,0.131409,0.000000,729.389400
260,2,2,1.857605,0.000000,732.669600
261,0,1,1.606018,0.000000,735.729400
262,1,1,0.717651,0.000000,738.085900
263,2,2,0.200684,0.000000,739.709700
264,1,0,1.353577,0.000000,742.519000
265,1,1,0.902893,0.000000,744.810900
266,2,2,0.785095,0.000000,747.018200
267,0,0,1.655334,0.000000,750.129600
268,1,1,0.585022,0.000000,752.153500
269,2,2,0.283691,0.000000,753.859000
270,0,0,2.257751,0.000000,757.572100
271,1,1,0.919006,0.000000,759.929700
272,2,2,0.836365,0.000000,762.188900
273,1,1,1.889648,0.000000,765.533400
274,1,1,0.585938,0.000000,767.540500
275,2,2,0.350525,0.000000,769.313100
276,0,0,1.790527,0.000000,772.557600
277,1,1,0.468994,0.000000,774.465000
278,2,2,0.252747,0.000000,776.137600
279,1,1,2.091003,0.000000,779.682800
280,1,1,0.635742,0.000000,781.740200
281,2,2,0.266785,0.000000,783.428400
282,0,0,1.353760,0.000000,786.238600
283,1,1,0.317078,0.000000,787.994800
284,2,2,0.351257,0.000000,789.768200
285,0,1,1.186890,0.000000,792.410600
286,1,1,0.567688,0.000000,794.618100
287,2,2,0.233215,0.000000,796.273100
288,1,1,1.003601,0.000000,798.732900
289,1,1,0.789917,0.000000,800.944200
290,2,2,0.450989,0.000000,802.812700
291,0,0,1.572266,0.000000,805.840900
292,1,1,1.387085,0.000000,808.667600
293,2,2,0.117127,0.000000,810.205900
294,1,0,1.320862,0.000000,812.982600
295,1,1,0.953064,0.000000,815.323800
296,2,2,0.300476,0.000000,817.046400
297,0,0,3.527710,0.000000,822.029900
298,1,1,0.350281,0.000000,823.820800
299,2,2,1.821960,0.000000,827.064100
300,0,1,1.822571,0.000000,830.342900
301,1,1,0.987183,0.000000,832.969900
302,2,2,0.485230,0.000000,834.876200
303,0,1,0.686035,0.000000,837.016400
304,1,1,0.467529,0.000000,839.124000
305,2,2,0.568726,0.000000,841.114300
306,0,1,0.769165,0.000000,843.338300
307,1,1,0.166992,0.000000,845.145100
308,2,2,0.668823,0.000000,847.235200
309,0,1,0.685059,0.000000,849.375400
310,1,2,0.249634,0.000000,851.265700
311,2,1,4.114136,0.000000,856.785500
312,0,1,1.538696,0.000000,859.963700
313,1,1,0.753784,0.000000,862.356800
314,2,2,1.671143,0.000000,865.448200
315,1,1,1.003662,0.000000,867.908100
316,1,1,1.420776,0.000000,870.751200
317,2,2,0.367920,0.000000,872.540300
318,0,0,1.771851,0.000000,875.767800
319,1,1,0.200928,0.000000,877.407800
320,2,2,0.100708,0.000000,878.929900
321,0,1,5.819580,0.000000,886.205100
322,1,0,0.316650,0.000000,888.162300
323,2,2,1.403931,0.000000,890.955300
324,0,0,1.504028,0.000000,893.914500
325,1,1,0.518555,0.000000,895.872100
326,2,2,0.064575,0.000000,897.359900
327,0,0,0.868652,0.000000,899.685600
328,1,1,0.249512,0.000000,901.374000
329,2,2,0.265625,0.000000,903.063000
330,0,0,0.684815,0.000000,905.204300
331,1,1,0.283814,0.000000,906.927700
332,2,2,0.267700,0.000000,908.616400
333,0,1,0.668579,0.000000,910.741100
334,1,1,0.819458,0.000000,913.199200
335,2,1,8.998779,0.000000,945.495200
336,1,0,2.507202,0.000000,949.643200
337,1,1,1.121216,0.000000,952.153400
338,2,2,4.248169,0.000000,957.823500
339,0,0,1.905640,0.000000,961.184100
340,1,1,0.702026,0.000000,963.324800
341,2,2,1.269775,0.000000,966.016800
342,0,0,1.003052,0.000000,968.476400
343,1,1,0.299194,0.000000,970.231300
344,2,2,1.639404,0.000000,973.293400
345,1,0,0.902832,0.000000,975.651100
346,1,0,0.685913,0.000000,977.725600
347,2,0,1.705811,0.000000,980.819200
348,0,0,2.558105,0.000000,984.765600
349,1,1,3.829346,0.000000,990.034000
350,2,2,0.886719,0.000000,992.342800
351,0,0,1.671143,0.000000,995.469700
352,1,1,0.217896,0.000000,997.126500
353,2,2,0.182007,0.000000,998.730900
354,0,1,0.668335,0.000000,1000.856000
355,1,2,1.320801,0.000000,1003.816000
356,2,2,0.566162,0.000000,1005.789000
357,0,0,1.922363,0.000000,1009.169000
358,1,1,0.149658,0.000000,1010.757000
359,2,2,0.017578,0.000000,1012.197000
360,0,0,0.451172,0.000000,1014.102000
361,1,1,0.234497,0.000000,1015.775000
362,2,2,0.234863,0.000000,1017.431000
363,0,0,1.437012,0.000000,1020.324000
364,1,1,0.317749,0.000000,1022.081000
365,2,2,0.216675,0.000000,1023.719000
366,0,0,0.350220,0.000000,1025.526000
367,1,1,0.267700,0.000000,1027.232000
368,2,2,0.050781,0.000000,1028.703000
369,0,0,2.508667,0.000000,1032.667000
370,1,1,0.384033,0.000000,1034.490000
371,2,2,0.100098,0.000000,1036.012000
372,0,0,1.839355,0.000000,1039.307000
373,1,1,0.099976,0.000000,1040.846000
374,2,2,0.250366,0.000000,1042.517000
375,1,0,1.706177,0.000000,1045.679000
376,1,1,1.087036,0.000000,1048.154000
377,2,2,0.451782,0.000000,1050.028000
378,0,1,1.204590,0.000000,1052.688000
379,1,1,1.020142,0.000000,1055.346000
380,2,2,0.367920,0.000000,1057.136000
381,0,1,0.669067,0.000000,1059.260000
382,1,1,1.755615,0.000000,1062.655000
383,2,2,0.267578,0.000000,1064.345000
384,0,1,0.786133,0.000000,1066.586000
385,1,1,0.082764,0.000000,1068.308000
386,2,2,0.150635,0.000000,1069.881000
387,1,0,1.721313,0.000000,1073.059000
388,1,1,0.919800,0.000000,1075.367000
389,2,2,0.182617,0.000000,1076.971000
390,0,1,0.886719,0.000000,1079.314000
391,1,1,0.653320,0.000000,1081.605000
392,2,2,0.132568,0.000000,1083.159000
393,0,0,0.953491,0.000000,1085.569000
394,1,1,0.450684,0.000000,1087.475000
395,2,2,0.049683,0.000000,1088.947000
396,0,0,1.807373,0.000000,1092.210000
397,1,1,0.283569,0.000000,1093.932000
398,2,2,0.115723,0.000000,1095.470000
399,0,1,0.584839,0.000000,1097.510000
400,1,1,1.036987,0.000000,1100.187000
401,2,2,0.099854,0.000000,1101.709000
402,0,1,0.718994,0.000000,1103.883000
403,1,1,0.435059,0.000000,1105.957000
404,2,2,0.751709,0.000000,1108.130000
405,0,0,0.869141,0.000000,1110.456000
406,1,1,0.734619,0.000000,1112.630000
407,2,2,0.986694,0.000000,1115.039000
408,1,0,0.852295,0.000000,1117.346000
409,1,1,0.385254,0.000000,1119.120000
410,2,2,0.098999,0.000000,1120.641000
411,0,1,3.210938,0.000000,1125.307000
412,1,2,0.468506,0.000000,1127.415000
413,2,2,0.651978,0.000000,1129.472000
414,0,0,2.409058,0.000000,1133.336000
415,1,1,0.635132,0.000000,1135.409000
416,2,2,0.652344,0.000000,1137.483000
417,1,0,1.554932,0.000000,1140.493000
418,1,1,0.869873,0.000000,1142.752000
419,2,2,0.633301,0.000000,1144.808000
420,0,1,3.110352,0.000000,1149.375000
421,1,1,0.552124,0.000000,1151.566000
422,2,2,0.635376,0.000000,1153.623000
423,0,0,0.919556,0.000000,1155.998000
424,1,1,0.300293,0.000000,1157.738000
425,2,2,0.016602,0.000000,1159.177000
426,0,1,0.384888,0.000000,1161.016000
427,1,1,0.467896,0.000000,1163.123000
428,2,2,0.216797,0.000000,1164.761000
429,0,1,1.102783,0.000000,1167.320000
430,1,2,0.116211,0.000000,1169.077000
431,2,2,1.370361,0.000000,1171.853000
432,0,1,1.421509,0.000000,1174.731000
433,1,1,1.423828,0.000000,1177.794000
434,2,2,0.284058,0.000000,1179.496000
435,0,1,2.842896,0.000000,1183.795000
436,1,1,0.402222,0.000000,1185.837000
437,2,2,0.166870,0.000000,1187.425000
438,0,0,0.853760,0.000000,1189.733000
439,1,1,0.267212,0.000000,1191.439000
440,2,2,0.115723,0.000000,1192.977000
441,1,1,0.099731,0.000000,1194.533000
442,1,2,4.130249,0.000000,1200.085000
443,2,2,1.470703,0.000000,1202.962000
444,0,0,2.375244,0.000000,1206.793000
445,1,1,0.550293,0.000000,1208.782000
446,2,2,1.655029,0.000000,1211.860000
447,0,0,1.387451,0.000000,1214.703000
448,1,1,1.036621,0.000000,1217.179000
449,2,2,0.149780,0.000000,1218.751000
450,0,0,0.735840,0.000000,1220.942000
451,1,1,1.254517,0.000000,1223.651000
452,2,2,0.201294,0.000000,1225.274000
453,0,0,0.551148,0.000000,1227.280000
454,1,1,0.216797,0.000000,1228.937000
455,2,2,0.099731,0.000000,1230.459000
456,0,0,0.918579,0.000000,1232.833000
457,1,1,0.266357,0.000000,1234.539000
458,2,1,0.468140,0.000000,1236.430000
459,0,0,3.293579,0.000000,1241.363000
460,1,1,0.552002,0.000000,1243.354000
461,2,2,0.619507,0.000000,1245.394000
462,0,0,2.407715,0.000000,1249.257000
463,1,1,0.434448,0.000000,1251.131000
464,2,2,0.251221,0.000000,1252.804000
465,1,1,2.391602,0.000000,1256.650000
466,1,1,0.652466,0.000000,1258.724000
467,2,2,0.567993,0.000000,1260.714000
468,1,0,1.941650,0.000000,1264.111000
469,1,1,0.517822,0.000000,1266.016000
470,2,2,0.201294,0.000000,1267.639000
471,1,1,4.865723,0.000000,1273.960000
472,1,0,1.119873,0.000000,1276.503000
473,2,1,2.609375,0.000000,1280.500000
474,0,1,3.344971,0.000000,1285.484000
475,1,1,0.702759,0.000000,1287.826000
476,2,2,0.300903,0.000000,1289.548000
477,0,0,2.691284,0.000000,1293.696000
478,1,1,1.923584,0.000000,1297.058000
479,2,2,0.168823,0.000000,1298.648000
480,0,0,1.589233,0.000000,1301.691000
481,1,1,0.418335,0.000000,1303.547000
482,2,2,2.073730,0.000000,1307.043000
483,0,0,0.383667,0.000000,1308.882000
484,1,1,0.485107,0.000000,1310.806000
485,2,2,1.018555,0.000000,1313.247000
486,1,1,1.136963,0.000000,1315.840000
487,1,1,0.633423,0.000000,1317.897000
488,2,2,0.352417,0.000000,1319.671000
489,0,1,4.047485,0.000000,1325.173000
490,1,0,0.266846,0.000000,1327.079000
491,2,2,0.433106,0.000000,1328.902000
492,0,0,2.607788,0.000000,1332.967000
493,1,1,3.479614,0.000000,1337.885000
494,2,2,0.183228,0.000000,1339.490000
495,0,0,2.658081,0.000000,1343.604000
496,1,1,0.653809,0.000000,1345.713000
497,2,2,0.685547,0.000000,1347.819000
498,0,0,1.087769,0.000000,1350.362000
499,1,1,0.402100,0.000000,1352.202000
500,2,2,1.304443,0.000000,1354.927000
501,0,0,2.676636,0.000000,1359.058000
502,1,1,0.400391,0.000000,1360.897000
503,2,2,0.133667,0.000000,1362.454000
504,0,1,1.337891,0.000000,1365.247000
505,1,1,0.786499,0.000000,1367.672000
506,2,2,0.450684,0.000000,1369.545000
507,1,1,2.525146,0.000000,1373.525000
508,1,1,0.568481,0.000000,1375.516000
509,2,2,0.351074,0.000000,1377.289000
510,0,0,2.457764,0.000000,1381.202000
511,1,1,0.118286,0.000000,1382.759000
512,2,2,2.543091,0.000000,1386.723000
513,0,0,1.855103,0.000000,1390.032000
514,1,1,0.868286,0.000000,1392.341000
515,2,2,0.233887,0.000000,1393.997000
516,0,0,2.107666,0.000000,1397.560000
517,1,1,0.099121,0.000000,1399.099000
518,2,2,0.300781,0.000000,1400.821000
519,0,0,0.418091,0.000000,1402.694000
520,1,1,0.535645,0.000000,1404.669000
521,2,2,0.300171,0.000000,1406.390000
522,0,0,0.501099,0.000000,1408.347000
523,1,1,0.217285,0.000000,1410.002000
524,2,2,0.501099,0.000000,1411.926000
525,0,1,0.819336,0.000000,1414.201000
526,1,1,0.919312,0.000000,1416.760000
527,2,2,0.416626,0.000000,1418.600000
528,0,1,0.735840,0.000000,1420.791000
529,1,1,1.771851,0.000000,1424.202000
530,2,2,0.333008,0.000000,1425.959000
531,0,1,0.469116,0.000000,1427.883000
532,1,1,1.170654,0.000000,1430.692000
533,2,2,0.268433,0.000000,1432.383000
534,0,1,0.668823,0.000000,1434.505000
535,1,1,1.753540,0.000000,1437.901000
536,2,2,0.166748,0.000000,1439.489000
537,1,0,1.906494,0.000000,1442.851000
538,1,1,0.468384,0.000000,1444.708000
539,2,2,0.216797,0.000000,1446.346000
540,0,0,3.294312,0.000000,1451.097000
541,1,1,0.284912,0.000000,1452.820000
542,2,2,1.355469,0.000000,1455.595000
543,1,1,1.036011,0.000000,1458.087000
544,1,1,1.438477,0.000000,1460.948000
545,2,2,0.384644,0.000000,1462.754000
546,0,0,2.575562,0.000000,1466.785000
547,1,1,0.400147,0.000000,1468.624000
548,2,2,0.635010,0.000000,1470.681000
549,0,0,0.419678,0.000000,1472.556000
550,1,1,0.819702,0.000000,1474.813000
551,2,2,0.836060,0.000000,1477.071000
552,0,0,1.805054,0.000000,1480.332000
553,1,1,0.317383,0.000000,1482.088000
554,2,2,0.134522,0.000000,1483.644000
555,0,0,0.567749,0.000000,1485.667000
556,1,1,1.069580,0.000000,1488.177000
557,2,2,0.417969,0.000000,1490.016000
558,0,0,0.601685,0.000000,1492.073000
559,1,1,0.217041,0.000000,1493.729000
560,2,2,0.134033,0.000000,1495.285000
561,0,0,0.869141,0.000000,1497.608000
562,1,1,0.233765,0.000000,1499.282000
563,2,2,0.266846,0.000000,1500.971000
564,1,0,2.290405,0.000000,1504.717000
565,1,1,0.483765,0.000000,1506.590000
566,2,2,0.617432,0.000000,1508.630000
567,0,1,0.869629,0.000000,1510.956000
568,1,0,0.132324,0.000000,1512.728000
569,2,2,0.451538,0.000000,1514.569000
570,0,1,0.518921,0.000000,1516.543000
571,1,1,1.136353,0.000000,1519.318000
572,2,2,0.101074,0.000000,1520.842000
573,1,0,3.010620,0.000000,1525.306000
574,1,1,2.326172,0.000000,1529.020000
575,2,2,0.284668,0.000000,1530.725000
576,0,0,1.788452,0.000000,1533.969000
577,1,1,0.234009,0.000000,1535.642000
578,2,2,3.111572,0.000000,1540.175000
579,1,0,2.357910,0.000000,1543.988000
580,1,1,2.508789,0.000000,1547.885000
581,2,2,0.367432,0.000000,1549.675000
582,0,0,0.935547,0.000000,1552.066000
583,1,1,0.148804,0.000000,1553.671000
584,2,2,0.150147,0.000000,1555.244000
585,0,0,0.568604,0.000000,1557.268000
586,1,1,0.199707,0.000000,1558.906000
587,2,2,0.167358,0.000000,1560.496000
588,0,0,0.450928,0.000000,1562.402000
589,1,1,0.100342,0.000000,1563.941000
590,2,1,2.977051,0.000000,1568.340000
591,0,0,3.377563,0.000000,1573.357000
592,1,1,0.083740,0.000000,1574.879000
593,2,2,0.771240,0.000000,1577.071000
594,0,0,0.533936,0.000000,1579.060000
595,1,1,0.015381,0.000000,1580.515000
596,2,2,1.989990,0.000000,1583.927000
597,0,0,0.301270,0.000000,1585.684000
598,1,1,3.192383,0.000000,1590.333000
599,2,2,0.099854,0.000000,1591.855000
600,0,0,0.601074,0.000000,1593.912000
601,1,1,1.219360,0.000000,1596.572000
602,2,2,0.133423,0.000000,1598.127000
603,1,0,0.787598,0.000000,1600.370000
604,1,1,1.804688,0.000000,1603.562000
605,2,2,2.308105,0.000000,1607.293000
606,0,0,2.056274,0.000000,1610.804000
607,1,1,0.734619,0.000000,1612.979000
608,2,2,0.953003,0.000000,1615.354000
609,0,0,0.636475,0.000000,1617.446000
610,1,1,0.317505,0.000000,1619.218000
611,2,2,0.619751,0.000000,1621.259000
612,0,0,0.383545,0.000000,1623.097000
613,1,1,0.284180,0.000000,1624.820000
614,2,1,1.638672,0.000000,1627.881000
615,0,2,1.103394,0.000000,1630.625000
616,1,1,3.811890,0.000000,1635.842000
617,2,2,0.100342,0.000000,1637.365000
618,0,0,0.601929,0.000000,1639.422000
619,1,1,0.099609,0.000000,1640.977000
620,2,2,0.116699,0.000000,1642.516000
621,0,0,0.903442,0.000000,1644.875000
622,1,1,0.183716,0.000000,1646.496000
623,2,2,0.115845,0.000000,1648.035000
624,0,0,2.224976,0.000000,1651.715000
625,1,1,0.151001,0.000000,1653.304000
626,2,0,3.729370,0.000000,1658.455000
627,1,0,2.073853,0.000000,1661.917000
628,1,0,1.020752,0.000000,1664.326000
629,2,0,1.838867,0.000000,1667.553000
630,0,1,3.195679,0.000000,1672.138000
631,1,0,0.183716,0.000000,1673.959000
632,2,1,0.918823,0.000000,1676.267000
633,1,1,1.487183,0.000000,1679.394000
634,1,0,1.389648,0.000000,1682.206000
635,2,2,1.254639,0.000000,1684.848000
636,0,1,1.554199,0.000000,1687.858000
637,1,1,0.383911,0.000000,1689.881000
638,2,2,1.085938,0.000000,1692.389000
639,1,1,2.842285,0.000000,1696.689000
640,1,2,0.653687,0.000000,1698.763000
641,2,1,0.501709,0.000000,1700.669000
642,1,1,0.951416,0.000000,1703.260000
643,1,0,2.542480,0.000000,1707.226000
644,2,0,0.802490,0.000000,1709.417000
645,1,0,1.053711,0.000000,1711.858000
646,1,0,0.536255,0.000000,1713.783000
647,2,0,0.551880,0.000000,1715.722000
648,0,1,1.372192,0.000000,1718.482000
649,1,1,1.504639,0.000000,1721.625000
