1,1,1,1,12,4,4.472099,0,0,4.496101,14.0
1,1,2,1,12,4,3.2789,2,1,9.220703,14.0
1,1,3,1,12,4,2.772903,2,2,13.3961,14.0
1,1,4,1,12,4,2.390602,0,0,17.2422,14.0
1,1,5,1,12,4,0.618706,1,1,19.29971,14.0
1,1,6,1,12,4,2.842903,2,2,23.56271,14.0
1,1,7,1,12,4,0.835106,0,1,25.85091,14.0
1,1,8,1,12,4,0.836899,0,1,28.0765,14.0
1,1,9,1,12,4,0.765701,1,2,30.2317,14.0
1,1,10,1,12,4,0.686905,2,0,32.5574,14.0
1,1,11,1,12,4,0.9366,2,1,34.89731,14.0
1,1,12,1,12,4,0.620804,2,2,36.9205,14.0
1,1,13,1,12,4,1.153702,0,1,39.5276,14.0
1,1,14,1,12,4,1.5056,1,1,42.4214,14.0
1,1,15,1,12,4,2.121796,0,2,45.9648,14.0
1,1,16,1,12,4,0.718796,2,0,48.0712,14.0
1,1,17,1,12,4,2.038803,2,1,51.5141,14.0
1,1,18,1,12,4,0.802399,2,2,53.72191,14.0
1,1,19,1,12,4,1.7901,1,1,56.96701,14.0
1,1,20,1,12,4,0.969696,1,1,59.3553,14.0
1,1,21,1,12,4,1.47139,0,2,62.2486,14.0
1,1,22,1,12,4,0.682694,0,1,64.3204,14.0
1,1,23,1,12,4,0.419205,1,1,66.12761,14.0
1,1,24,1,12,4,0.751801,1,2,68.2995,14.0
1,1,25,1,12,4,0.166702,2,0,70.106,14.0
1,1,26,1,12,4,0.501694,2,1,72.0117,14.0
1,1,27,1,12,4,0.433701,2,2,73.85051,14.0
1,1,28,1,12,4,4.347992,1,0,79.6525,14.0
1,1,29,1,12,4,0.302597,1,1,81.5914,14.0
1,1,30,1,12,4,0.703003,1,2,83.7151,14.0
1,1,31,1,12,4,0.6689,0,0,86.02211,14.0
1,1,32,1,12,4,0.701492,1,1,88.1617,14.0
1,1,33,1,12,4,0.501999,2,2,90.08481,14.0
1,1,34,1,12,4,0.652802,0,0,92.1916,14.0
1,1,35,1,12,4,0.4673,1,1,94.0963,14.0
1,1,36,1,12,4,1.518906,2,2,97.0377,14.0
1,1,37,1,12,4,1.63591,0,0,100.1305,14.0
1,1,38,1,12,4,0.434006,1,1,102.005,14.0
1,1,39,1,12,4,0.517395,2,2,103.9438,14.0
1,1,40,1,12,4,1.169403,0,0,106.5686,14.0
1,1,41,1,12,4,0.316498,1,1,108.3233,14.0
1,1,42,1,12,4,0.468903,2,2,110.2135,14.0
1,1,43,1,12,4,0.902405,0,0,112.57,14.0
1,1,44,1,12,4,0.350601,1,1,114.376,14.0
1,1,45,1,12,4,0.3676,2,2,116.165,14.0
1,1,46,1,12,4,1.78801,0,0,119.4078,14.0
1,1,47,1,12,4,0.350708,1,1,121.1966,14.0
1,1,48,1,12,4,0.583603,2,2,123.2028,14.0
1,1,49,1,12,4,1.354904,0,0,126.0128,14.0
