1,1,1,1,12,2,12.51697,0,0,7.0
1,1,2,1,12,2,12.771,2,1,7.0
1,1,3,1,12,2,4.576965,2,2,7.0
1,1,4,1,12,2,6.727966,1,1,7.0
1,1,5,1,12,2,4.78302,0,1,7.0
1,1,6,1,12,2,2.600037,0,2,7.0
1,1,7,1,12,2,5.233032,0,1,7.0
1,1,8,1,12,2,2.173035,2,1,7.0
1,1,9,1,12,2,1.953003,1,2,7.0
1,1,10,1,12,2,1.737,1,1,7.0
1,1,11,1,12,2,3.265991,1,1,7.0
1,1,12,1,12,2,6.507996,2,2,7.0
1,1,13,1,12,2,1.732971,0,1,7.0
1,1,14,1,12,2,1.08197,1,1,7.0
1,1,15,1,12,2,1.29895,1,2,7.0
1,1,16,1,12,2,1.729004,0,1,7.0
1,1,17,1,12,2,0.857971,1,1,7.0
1,1,18,1,12,2,1.081055,2,2,7.0
1,1,19,1,12,2,1.086975,1,0,7.0
1,1,20,1,12,2,1.515991,1,1,7.0
1,1,21,1,12,2,1.075012,2,2,7.0
1,1,22,1,12,2,1.299988,0,0,7.0
1,1,23,1,12,2,1.083008,1,1,7.0
1,1,24,1,12,2,0.867981,2,2,7.0
1,1,25,1,12,2,2.587036,0,0,7.0
1,1,26,1,12,2,0.882996,1,1,7.0
1,1,27,1,12,2,0.868958,2,2,7.0
1,1,28,1,12,2,1.308044,1,1,7.0
1,1,29,1,12,2,0.867004,0,1,7.0
1,1,30,1,12,2,2.186035,2,2,7.0
1,1,31,1,12,2,0.64801,1,0,7.0
1,1,32,1,12,2,1.085022,1,1,7.0
1,1,33,1,12,2,1.083984,2,2,7.0
1,1,34,1,12,2,0.882996,1,0,7.0
1,1,35,1,12,2,0.439026,1,1,7.0
1,1,36,1,12,2,1.312988,2,2,7.0
1,1,37,1,12,2,0.867981,0,0,7.0
1,1,38,1,12,2,0.648987,1,1,7.0
1,1,39,1,12,2,0.880981,2,2,7.0
1,1,40,1,12,2,0.869019,1,1,7.0
1,1,41,1,12,2,0.872986,0,1,7.0
1,1,42,1,12,2,1.752014,2,2,7.0
1,1,43,1,12,2,0.654968,1,0,7.0
1,1,44,1,12,2,0.437988,1,1,7.0
1,1,45,1,12,2,0.662964,2,2,7.0
1,1,46,1,12,2,1.518005,0,0,7.0
1,1,47,1,12,2,1.531982,1,1,7.0
1,1,48,1,12,2,1.314026,2,2,7.0
1,1,49,1,12,2,2.835022,0,0,7.0
1,1,50,1,12,2,0.869019,1,1,7.0
1,1,51,1,12,2,0.878967,2,2,7.0
1,1,52,1,12,2,3.90802,1,0,7.0
1,1,53,1,12,2,0.660034,1,1,7.0
1,1,54,1,12,2,0.876038,2,2,7.0
1,1,55,1,12,2,0.874023,0,0,7.0
1,1,56,1,12,2,1.965942,1,1,7.0
1,1,57,1,12,2,0.877991,2,2,7.0
1,1,58,1,12,2,1.098999,0,1,7.0
1,1,59,1,12,2,1.088013,0,1,7.0
1,1,60,1,12,2,0.656982,1,2,7.0
1,1,61,1,12,2,0.664002,1,0,7.0
1,1,62,1,12,2,0.437988,2,1,7.0
1,1,63,1,12,2,1.515991,2,2,7.0
1,1,64,1,12,2,0.883972,1,0,7.0
1,1,65,1,12,2,0.656006,1,1,7.0
1,1,66,1,12,2,2.420044,2,2,7.0
1,1,67,1,12,2,1.746948,1,0,7.0
1,1,68,1,12,2,0.872009,1,1,7.0
1,1,69,1,12,2,1.098022,2,2,7.0
1,1,70,1,12,2,3.480957,0,0,7.0
1,1,71,1,12,2,1.948975,1,1,7.0
1,1,72,1,12,2,1.741028,2,2,7.0
1,1,73,1,12,2,1.534973,0,0,7.0
1,1,74,1,12,2,0.870056,1,1,7.0
1,1,75,1,12,2,0.884033,2,2,7.0
1,1,76,1,12,2,0.875977,0,1,7.0
1,1,77,1,12,2,0.875977,1,1,7.0
1,1,78,1,12,2,0.88501,2,2,7.0
1,1,79,1,12,2,1.106018,1,0,7.0
1,1,80,1,12,2,0.439941,1,1,7.0
1,1,81,1,12,2,0.875,2,2,7.0
1,1,82,1,12,2,1.674988,1,0,7.0
1,1,83,1,12,2,0.244019,1,1,7.0
1,1,84,1,12,2,0.942993,2,2,7.0
1,1,85,1,12,2,0.742004,0,0,7.0
1,1,86,1,12,2,0.692017,1,1,7.0
1,1,87,1,12,2,0.719971,2,2,7.0
1,1,88,1,12,2,0.942993,0,0,7.0
1,1,89,1,12,2,0.725952,1,1,7.0
1,1,90,1,12,2,0.718994,2,2,7.0
1,1,91,1,12,2,0.952026,0,0,7.0
1,1,92,1,12,2,0.737976,1,1,7.0
1,1,93,1,12,2,0.491028,2,2,7.0
1,1,94,1,12,2,0.697998,0,0,7.0
1,1,95,1,12,2,0.699036,1,1,7.0
1,1,96,1,12,2,0.460022,2,2,7.0
1,1,97,1,12,2,0.487,0,0,7.0
1,1,98,1,12,2,0.688965,1,1,7.0
1,1,99,1,12,2,0.664002,2,2,7.0
1,1,100,1,12,2,0.88501,0,0,7.0
1,1,101,1,12,2,1.100952,1,1,7.0
1,1,102,1,12,2,0.438965,2,2,7.0
1,1,103,1,12,2,0.450989,0,0,7.0
1,1,104,1,12,2,0.445984,1,1,7.0
1,1,105,1,12,2,0.655029,2,2,7.0
1,1,106,1,12,2,0.666992,0,0,7.0
1,1,107,1,12,2,0.877014,1,1,7.0
1,1,108,1,12,2,0.653015,2,2,7.0
1,1,109,1,12,2,0.870972,0,0,7.0
1,1,110,1,12,2,0.445923,1,1,7.0
1,1,111,1,12,2,0.658936,2,2,7.0
1,1,112,1,12,2,0.662109,0,0,7.0
1,1,113,1,12,2,0.68103,1,1,7.0
1,1,114,1,12,2,0.443115,2,2,7.0
1,1,115,1,12,2,0.875,0,0,7.0
1,1,116,1,12,2,0.651001,1,1,7.0
1,1,117,1,12,2,0.444092,2,2,7.0
1,1,118,1,12,2,0.442017,0,0,7.0
1,1,119,1,12,2,0.437012,1,1,7.0
1,1,120,1,12,2,0.445923,2,2,7.0
1,1,121,1,12,2,0.658081,0,0,7.0
1,1,122,1,12,2,0.447022,1,1,7.0
1,1,123,1,12,2,0.43396,2,2,7.0
1,1,124,1,12,2,0.45105,0,1,7.0
