1,1,1,1,12,18,5.95549,0,1,5.962387,55.0
1,1,2,1,12,18,5.602707,2,2,12.9534,55.0
1,1,3,1,12,18,6.102997,1,0,20.5116,55.0
1,1,4,1,12,18,3.948395,1,1,26.0994,55.0
1,1,5,1,12,18,3.6297,2,2,31.1507,55.0
1,1,6,1,12,18,5.251495,2,0,37.85699,55.0
1,1,7,1,12,18,4.463898,1,1,43.72609,55.0
1,1,8,1,12,18,3.144012,2,2,48.2937,55.0
1,1,9,1,12,18,2.726303,0,0,52.4749,55.0
1,1,10,1,12,18,1.956802,1,1,55.8701,55.0
1,1,11,1,12,18,1.052704,2,2,58.34529,55.0
1,1,12,1,12,18,1.438095,0,1,61.23869,55.0
1,1,13,1,12,18,3.428391,0,1,66.05559,55.0
1,1,14,1,12,18,2.290985,0,2,69.73509,55.0
1,1,15,1,12,18,4.833405,2,1,75.95699,55.0
1,1,16,1,12,18,4.231293,0,1,81.59349,55.0
1,1,17,1,12,18,5.92038,1,2,88.90208,55.0
1,1,18,1,12,18,2.574005,2,1,93.11549,55.0
1,1,19,1,12,18,1.789307,1,1,96.31139,55.0
1,1,20,1,12,18,1.940002,0,2,99.6732,55.0
1,1,21,1,12,18,2.993805,2,0,104.0552,55.0
1,1,22,1,12,18,1.187103,2,1,106.6475,55.0
1,1,23,1,12,18,0.869507,2,2,108.9223,55.0
1,1,24,1,12,18,1.120605,1,0,111.4979,55.0
1,1,25,1,12,18,1.254303,1,1,114.3915,55.0
1,1,26,1,12,18,2.592194,0,2,118.4053,55.0
1,1,27,1,12,18,1.806122,0,0,121.5998,55.0
1,1,28,1,12,18,1.220886,1,1,124.2593,55.0
1,1,29,1,12,18,2.926788,2,2,128.6076,55.0
1,1,30,1,12,18,1.923279,0,0,131.9864,55.0
1,1,31,1,12,18,1.488403,1,1,134.9131,55.0
1,1,32,1,12,18,2.793091,2,2,139.1278,55.0
1,1,33,1,12,18,1.754791,0,0,142.3376,55.0
1,1,34,1,12,18,1.521698,1,1,145.2993,55.0
1,1,35,1,12,18,2.675995,2,2,149.3971,55.0
1,1,36,1,12,18,1.506378,0,0,152.3573,55.0
1,1,37,1,12,18,1.454987,1,1,155.251,55.0
1,1,38,1,12,18,2.023804,0,2,158.6964,55.0
1,1,39,1,12,18,2.023712,0,0,162.1083,55.0
1,1,40,1,12,18,0.668701,1,1,164.2154,55.0
1,1,41,1,12,18,2.659119,2,2,168.2964,55.0
1,1,42,1,12,18,1.371124,0,0,171.1229,55.0
1,1,43,1,12,18,0.484711,1,1,173.0449,55.0
1,1,44,1,12,18,6.973999,1,2,181.4423,55.0
1,1,45,1,12,18,1.104706,1,0,184.1854,55.0
1,1,46,1,12,18,0.568604,1,1,186.393,55.0
1,1,47,1,12,18,1.956299,2,2,189.7713,55.0
1,1,48,1,12,18,0.78598,0,0,192.0127,55.0
1,1,49,1,12,18,0.484589,1,1,193.936,55.0
1,1,50,1,12,18,1.956604,2,2,197.3145,55.0
1,1,51,1,12,18,1.505096,0,1,200.2749,55.0
1,1,52,1,12,18,0.852997,0,1,202.5162,55.0
1,1,53,1,12,18,1.103577,0,2,205.008,55.0
1,1,54,1,12,18,2.742706,0,1,209.139,55.0
1,1,55,1,12,18,0.637207,1,1,211.1635,55.0
1,1,56,1,12,18,4.281525,0,2,216.8661,55.0
1,1,57,1,12,18,1.505402,0,0,219.76,55.0
1,1,58,1,12,18,1.45462,2,1,222.653,55.0
1,1,59,1,12,18,0.434601,1,2,224.4928,55.0
1,1,60,1,12,18,0.936188,2,0,227.0683,55.0
1,1,61,1,12,18,0.368012,1,1,228.8415,55.0
1,1,62,1,12,18,1.505188,0,2,231.7684,55.0
1,1,63,1,12,18,0.851807,0,0,234.0096,55.0
1,1,64,1,12,18,0.936615,1,1,236.3845,55.0
1,1,65,1,12,18,3.512024,2,2,241.3184,55.0
1,1,66,1,12,18,0.919586,1,0,243.6933,55.0
1,1,67,1,12,18,1.036621,1,1,246.3693,55.0
1,1,68,1,12,18,1.756012,2,2,249.5471,55.0
1,1,69,1,12,18,4.331421,1,0,255.3339,55.0
1,1,70,1,12,18,0.317719,0,1,257.2909,55.0
1,1,71,1,12,18,0.986511,1,2,259.6657,55.0
1,1,72,1,12,18,1.103516,0,0,262.4087,55.0
1,1,73,1,12,18,0.702301,1,1,264.5662,55.0
1,1,74,1,12,18,0.501404,2,2,266.4897,55.0
1,1,75,1,12,18,1.706085,0,0,269.6509,55.0
1,1,76,1,12,18,0.417816,1,1,271.5071,55.0
1,1,77,1,12,18,0.300903,2,2,273.23,55.0
1,1,78,1,12,18,1.304688,0,0,275.9899,55.0
1,1,79,1,12,18,0.334412,1,1,277.7625,55.0
1,1,80,1,12,18,0.434815,2,2,279.619,55.0
1,1,81,1,12,18,1.371002,0,0,282.4454,55.0
1,1,82,1,12,18,0.45108,1,1,284.3352,55.0
1,1,83,1,12,18,0.250794,2,2,286.0081,55.0
1,1,84,1,12,18,1.756104,0,1,289.2193,55.0
1,1,85,1,12,18,0.936585,0,1,291.544,55.0
1,1,86,1,12,18,1.372528,1,2,294.3039,55.0
1,1,87,1,12,18,0.617798,1,0,296.56,55.0
1,1,88,1,12,18,1.271118,0,1,299.4712,55.0
1,1,89,1,12,18,0.416992,1,2,301.2759,55.0
1,1,90,1,12,18,0.752777,0,0,303.6687,55.0
1,1,91,1,12,18,2.425018,1,1,307.5323,55.0
1,1,92,1,12,18,0.551727,2,2,309.5055,55.0
1,1,93,1,12,18,1.205292,0,0,312.1662,55.0
