1,1,1,1,12,14,2.575012,0,2,2.589508,51.0
1,1,2,1,12,14,3.777893,0,0,7.752899,51.0
1,1,3,1,12,14,3.193878,1,1,12.3876,51.0
1,1,4,1,12,14,1.253204,2,2,15.06241,51.0
1,1,5,1,12,14,0.66919,0,1,17.18689,51.0
1,1,6,1,12,14,0.836304,0,1,19.41119,51.0
1,1,7,1,12,14,0.820282,0,2,21.61899,51.0
1,1,8,1,12,14,1.321381,0,0,24.32849,51.0
1,1,9,1,12,14,2.777191,0,1,28.54428,51.0
1,1,10,1,12,14,1.138702,2,2,31.0686,51.0
1,1,11,1,12,14,1.253387,1,0,33.77719,51.0
1,1,12,1,12,14,1.070099,1,1,36.4873,51.0
1,1,13,1,12,14,1.672699,2,2,39.5816,51.0
1,1,14,1,12,14,1.153015,1,1,42.19031,51.0
1,1,15,1,12,14,0.55249,0,1,44.16449,51.0
1,1,16,1,12,14,0.535126,1,2,46.08731,51.0
1,1,17,1,12,14,0.918488,0,0,48.64578,51.0
1,1,18,1,12,14,0.837189,1,1,50.92209,51.0
1,1,19,1,12,14,1.0354,2,2,53.37897,51.0
1,1,20,1,12,14,1.722717,1,0,56.55811,51.0
1,1,21,1,12,14,0.284058,1,1,58.48108,51.0
1,1,22,1,12,14,0.769287,0,2,60.67139,51.0
1,1,23,1,12,14,0.736145,1,0,62.79602,51.0
1,1,24,1,12,14,0.651184,1,1,65.08667,51.0
1,1,25,1,12,14,2.090576,1,2,68.59967,51.0
1,1,26,1,12,14,0.184021,1,0,70.42242,51.0
1,1,27,1,12,14,0.25,1,1,72.31262,51.0
1,1,28,1,12,14,0.91803,2,2,74.6535,51.0
1,1,29,1,12,14,2.259216,0,1,78.36859,51.0
1,1,30,1,12,14,0.484192,0,1,80.2395,51.0
1,1,31,1,12,14,0.587097,0,2,82.21497,51.0
1,1,32,1,12,14,1.085938,0,0,84.68951,51.0
1,1,33,1,12,14,0.450012,1,1,86.57898,51.0
1,1,34,1,12,14,1.437927,1,2,89.43951,51.0
1,1,35,1,12,14,0.299927,1,0,91.37939,51.0
1,1,36,1,12,14,0.25177,1,1,93.26959,51.0
1,1,37,1,12,14,0.601013,2,2,95.29309,51.0
1,1,38,1,12,14,1.287903,0,0,98.03558,51.0
1,1,39,1,12,14,0.501709,1,1,99.97662,51.0
1,1,40,1,12,14,0.737488,2,2,102.1348,51.0
1,1,41,1,12,14,0.701721,0,0,104.2913,51.0
1,1,42,1,12,14,0.301148,1,1,106.0305,51.0
1,1,43,1,12,14,0.468994,2,2,107.9217,51.0
1,1,44,1,12,14,0.736389,0,0,110.1116,51.0
1,1,45,1,12,14,0.2854,1,1,111.8353,51.0
1,1,46,1,12,14,0.433899,2,2,113.6899,51.0
