1,1,1,1,12,9,5.767105,2,0,5.826202,22.0
1,1,2,1,12,9,4.126602,0,1,11.3653,22.0
1,1,3,1,12,9,4.2155,2,2,16.96399,22.0
1,1,4,1,12,9,2.383102,0,0,20.79649,22.0
1,1,5,1,12,9,1.0168,1,1,23.2628,22.0
1,1,6,1,12,9,1.9991,2,2,26.6781,22.0
1,1,7,1,12,9,1.683411,0,0,29.8116,22.0
1,1,8,1,12,9,1.899796,1,1,33.16069,22.0
1,1,9,1,12,9,1.782608,2,2,36.3593,22.0
1,1,10,1,12,9,2.06691,0,0,39.8761,22.0
1,1,11,1,12,9,1.065399,1,1,42.39149,22.0
1,1,12,1,12,9,1.250198,2,2,45.05789,22.0
1,1,13,1,12,9,1.199799,0,0,47.7072,22.0
1,1,14,1,12,9,0.734604,1,1,49.8914,22.0
1,1,15,1,12,9,0.733704,2,2,52.03999,22.0
1,1,16,1,12,9,0.582901,0,1,54.0723,22.0
1,1,17,1,12,9,2.499695,1,1,57.9549,22.0
1,1,18,1,12,9,2.5495,2,2,61.92079,22.0
1,1,19,1,12,9,1.065613,0,0,64.4364,22.0
1,1,20,1,12,9,0.566101,1,1,66.45369,22.0
1,1,21,1,12,9,1.001801,1,2,68.87199,22.0
1,1,22,1,12,9,0.98111,2,1,71.502,22.0
1,1,23,1,12,9,1.766998,2,1,74.6689,22.0
1,1,24,1,12,9,2.177002,1,2,78.2516,22.0
1,1,25,1,12,9,2.41748,0,0,82.31828,22.0
1,1,26,1,12,9,1.132721,1,1,84.89931,22.0
1,1,27,1,12,9,0.882721,2,2,87.19841,22.0
1,1,28,1,12,9,1.063293,0,1,89.7155,22.0
1,1,29,1,12,9,1.966003,1,1,93.0645,22.0
1,1,30,1,12,9,1.384399,1,2,95.86519,22.0
1,1,31,1,12,9,3.416504,0,1,100.9295,22.0
1,1,32,1,12,9,1.900085,1,1,104.212,22.0
1,1,33,1,12,9,2.3992,2,2,108.028,22.0
1,1,34,1,12,9,1.113892,0,0,110.595,22.0
1,1,35,1,12,9,1.733612,1,1,113.7768,22.0
1,1,36,1,12,9,2.616516,2,2,117.8092,22.0
1,1,37,1,12,9,1.268585,1,0,120.5275,22.0
1,1,38,1,12,9,2.915894,1,1,125.0905,22.0
1,1,39,1,12,9,1.714783,1,2,128.2236,22.0
1,1,40,1,12,9,3.81369,0,0,133.6885,22.0
1,1,41,1,12,9,1.832886,1,1,136.9729,22.0
1,1,42,1,12,9,2.266693,1,2,140.6544,22.0
1,1,43,1,12,9,3.366913,2,0,145.67,22.0
1,1,44,1,12,9,2.366394,0,1,149.436,22.0
1,1,45,1,12,9,1.164886,1,2,151.9851,22.0
1,1,46,1,12,9,2.749115,0,0,156.3841,22.0
1,1,47,1,12,9,2.665405,1,1,160.4989,22.0
1,1,48,1,12,9,2.615601,1,2,164.5317,22.0
1,1,49,1,12,9,1.449005,0,0,167.6311,22.0
1,1,50,1,12,9,1.215485,1,1,170.297,22.0
1,1,51,1,12,9,0.9328,2,2,172.6463,22.0
1,1,52,1,12,9,1.732483,0,0,175.8288,22.0
1,1,53,1,12,9,1.316406,1,1,178.5952,22.0
1,1,54,1,12,9,1.28302,2,2,181.2956,22.0
1,1,55,1,12,9,1.066223,0,0,183.8108,22.0
1,1,56,1,12,9,0.763611,1,1,186.0276,22.0
1,1,57,1,12,9,1.017212,2,2,188.4626,22.0
