1,1,1,1,12,17,2.920502,0,2,2.935211,54.0
1,1,2,1,12,17,3.763306,2,1,8.087799,54.0
1,1,3,1,12,17,2.86087,0,1,12.35349,54.0
1,1,4,1,12,17,0.803406,1,2,14.5444,54.0
1,1,5,1,12,17,2.708405,0,0,18.8923,54.0
1,1,6,1,12,17,3.628998,0,1,23.95981,54.0
1,1,7,1,12,17,1.337006,1,2,26.68631,54.0
1,1,8,1,12,17,1.940887,2,0,30.26599,54.0
1,1,9,1,12,17,3.293091,2,1,34.96429,54.0
1,1,10,1,12,17,3.27832,2,2,39.64841,54.0
1,1,11,1,12,17,1.220703,1,0,42.3241,54.0
1,1,12,1,12,17,1.940216,0,1,45.90451,54.0
1,1,13,1,12,17,2.292511,0,2,49.5838,54.0
1,1,14,1,12,17,2.524902,0,1,53.49609,54.0
1,1,15,1,12,17,1.505096,2,1,56.3891,54.0
1,1,16,1,12,17,1.921295,0,2,59.71729,54.0
1,1,17,1,12,17,2.324493,1,1,63.4306,54.0
1,1,18,1,12,17,2.508698,2,1,67.36151,54.0
1,1,19,1,12,17,1.035706,1,2,69.80301,54.0
1,1,20,1,12,17,2.173615,0,0,73.61621,54.0
1,1,21,1,12,17,2.608185,2,1,77.6637,54.0
1,1,22,1,12,17,1.454315,1,2,80.52481,54.0
1,1,23,1,12,17,2.709991,1,0,84.87329,54.0
1,1,24,1,12,17,0.350586,1,1,86.8624,54.0
1,1,25,1,12,17,1.673798,0,2,89.9584,54.0
1,1,26,1,12,17,1.604523,1,0,92.95071,54.0
1,1,27,1,12,17,0.818909,0,1,95.4097,54.0
1,1,28,1,12,17,3.746704,0,2,100.5441,54.0
1,1,29,1,12,17,3.060699,2,0,104.9932,54.0
1,1,30,1,12,17,2.959595,0,1,109.3581,54.0
1,1,31,1,12,17,0.617981,1,2,111.3653,54.0
1,1,32,1,12,17,2.492004,2,0,115.4972,54.0
1,1,33,1,12,17,2.390991,0,1,119.293,54.0
1,1,34,1,12,17,1.388,0,2,122.0694,54.0
1,1,35,1,12,17,2.726196,0,0,126.1839,54.0
1,1,36,1,12,17,3.51181,2,1,131.1348,54.0
1,1,37,1,12,17,1.53949,0,2,134.0793,54.0
1,1,38,1,12,17,2.173401,2,0,137.641,54.0
1,1,39,1,12,17,1.204498,1,1,140.2503,54.0
1,1,40,1,12,17,2.491608,0,2,144.1635,54.0
1,1,41,1,12,17,0.937317,1,0,146.489,54.0
1,1,42,1,12,17,3.128021,2,1,151.2549,54.0
