1,1,1,1,12,20,8.781296,0,2,8.788193,58.0
1,1,2,1,12,20,7.409103,2,0,17.5853,58.0
1,1,3,1,12,20,2.5755,2,1,21.5661,58.0
1,1,4,1,12,20,2.324509,2,2,25.2957,58.0
1,1,5,1,12,20,2.408005,0,0,29.1591,58.0
1,1,6,1,12,20,1.572006,1,1,32.1698,58.0
1,1,7,1,12,20,1.287796,2,2,34.8792,58.0
1,1,8,1,12,20,0.785904,0,0,37.1205,58.0
1,1,9,1,12,20,0.568207,1,1,39.1272,58.0
1,1,10,1,12,20,0.618607,2,2,41.1678,58.0
1,1,11,1,12,20,0.635193,0,1,43.25839,58.0
1,1,12,1,12,20,1.822906,0,1,46.4698,58.0
1,1,13,1,12,20,1.789398,0,2,49.64749,58.0
1,1,14,1,12,20,1.237503,1,0,52.2733,58.0
1,1,15,1,12,20,0.969894,2,1,54.88249,58.0
1,1,16,1,12,20,2.257904,0,2,58.54539,58.0
1,1,17,1,12,20,1.655502,1,0,61.5892,58.0
1,1,18,1,12,20,0.735703,0,1,63.9642,58.0
1,1,19,1,12,20,1.455307,1,2,66.808,58.0
1,1,20,1,12,20,0.80249,0,0,69.24919,58.0
1,1,21,1,12,20,1.505203,2,1,72.1931,58.0
1,1,22,1,12,20,1.337799,2,2,74.9359,58.0
1,1,23,1,12,20,1.789413,0,1,78.1806,58.0
1,1,24,1,12,20,1.739288,0,1,81.30809,58.0
1,1,25,1,12,20,0.6689,1,2,83.3654,58.0
1,1,26,1,12,20,1.00351,0,1,86.0081,58.0
1,1,27,1,12,20,0.702194,2,1,88.0985,58.0
1,1,28,1,12,20,0.936295,0,2,90.44009,58.0
1,1,29,1,12,20,1.204102,0,0,93.0327,58.0
1,1,30,1,12,20,0.68541,1,1,95.1564,58.0
1,1,31,1,12,20,1.856506,1,2,98.4348,58.0
1,1,32,1,12,20,0.585205,2,0,100.6592,58.0
1,1,33,1,12,20,0.685516,1,1,102.7498,58.0
1,1,34,1,12,20,1.1203,2,2,105.292,58.0
1,1,35,1,12,20,0.468201,0,0,107.2155,58.0
1,1,36,1,12,20,0.501587,1,1,109.1556,58.0
1,1,37,1,12,20,0.819397,2,2,111.3967,58.0
1,1,38,1,12,20,0.418884,0,0,113.2699,58.0
1,1,39,1,12,20,0.066895,1,1,114.7753,58.0
1,1,40,1,12,20,0.568817,0,2,116.7656,58.0
1,1,41,1,12,20,0.501495,0,0,118.6555,58.0
1,1,42,1,12,20,0.417908,1,1,120.512,58.0
1,1,43,1,12,20,1.890076,1,2,123.8237,58.0
1,1,44,1,12,20,0.049896,0,1,125.5126,58.0
1,1,45,1,12,20,1.388,1,1,128.2892,58.0
1,1,46,1,12,20,1.655792,1,2,131.3666,58.0
1,1,47,1,12,20,0.08371,0,0,133.0893,58.0
1,1,48,1,12,20,0.518097,1,1,135.0459,58.0
