       0  1     2  3   4  5         6  7  8
9000   1  1     1  1  12  1  2.938499  1  1
9001   1  1     2  1  12  1  0.850899  0  2
9002   1  1     3  1  12  1  1.300797  0  0
9003   1  1     4  1  12  1  1.433891  2  1
9004   1  1     5  1  12  1   0.98381  1  2
9005   1  1     6  1  12  1  1.083496  0  1
9006   1  1     7  1  12  1  1.166901  2  1
9007   1  1     8  1  12  1  1.466904  2  2
9008   1  1     9  1  12  1  0.634094  0  1
9009   1  1    10  1  12  1  2.867401  1  1
9010   1  1    11  1  12  1  0.667603  0  2
9011   1  1    12  1  12  1  4.184708  2  0
9012   1  1    13  1  12  1  3.417801  1  1
9013   1  1    14  1  12  1  1.416794  2  2
9014   1  1    15  1  12  1    1.5672  1  0
9015   1  1    16  1  12  1  0.449799  1  1
9016   1  1    17  1  12  1  1.966797  0  2
9017   1  1    18  1  12  1  1.317398  0  0
9018   1  1    19  1  12  1  0.466904  1  1
9019   1  1    20  1  12  1  0.583405  2  2
9020   1  1    21  1  12  1  1.617401  0  1
9021   1  1    22  1  12  1  3.851105  1  1
9022   1  1    23  1  12  1  0.917007  2  2
9023   1  1    24  1  12  1  0.766693  0  0
9024   1  1    25  1  12  1  0.750504  1  1
9025   1  1    26  1  12  1  1.401093  2  2
9026   1  1    27  1  12  1  0.449707  1  0
9027   1  1    28  1  12  1  0.533188  1  1
9028   1  1    29  1  12  1  2.434006  2  2
9029   1  1    30  1  12  1  0.417099  0  0
9030   1  1    31  1  12  1  0.566803  1  1
9031   1  1    32  1  12  1   1.03331  2  2
9032   1  1    33  1  12  1  2.834595  0  0
9033   1  1    34  1  12  1  0.600205  1  1
9034   1  1    35  1  12  1  0.883896  2  2
9035   1  1    36  1  12  1  0.466797  0  1
9036   1  1    37  1  12  1  3.434204  1  1
9037   1  1    38  1  12  1  0.900208  0  2
9038   1  1    39  1  12  1  0.633301  1  0
9039   1  1    40  1  12  1   1.06691  2  1
9040   1  1    41  1  12  1   0.53331  2  2
9041   1  1    42  1  12  1  0.366608  0  0
9042   1  1    43  1  12  1  0.400192  1  1
9043   1  1    44  1  12  1  1.133606  1  2
9044   1  1    45  1  12  1  0.233505  0  0
9045   1  1    46  1  12  1  0.550201  1  1
9046   1  1    47  1  12  1  0.883804  2  2
9047   1  1    48  1  12  1  0.966995  0  0
9048   1  1    49  1  12  1  0.350098  1  1
9049   1  1    50  1  12  1  1.133209  2  2
9050   1  1    51  1  12  1  0.566803  0  0
9051   1  1    52  1  12  1  0.533493  1  1
9052   1  1    53  1  12  1  0.900024  2  2
9053   1  1    54  1  12  1  0.368805  0  1
9054   1  1    55  1  12  1   1.80069  1  1
9055   1  1    56  1  12  1  1.067322  2  2
9056   1  1    57  1  12  1  0.550201  0  1
9057   1  1    58  1  12  1  0.449799  1  1
9058   1  1    59  1  12  1  0.717194  2  2
9059   1  1    60  1  12  1  0.200378  1  0
9060   1  1    61  1  12  1  0.115997  1  1
9061   1  1    62  1  12  1  0.983795  2  2
9062   1  1    63  1  12  1  0.333496  0  0
9063   1  1    64  1  12  1  0.533478  1  1
9064   1  1    65  1  12  1  0.500214  2  2
9065   1  1    66  1  12  1  0.250305  0  0
9066   1  1    67  1  12  1  0.567017  1  1
9067   1  1    68  1  12  1   0.58371  2  2
9068   1  1    69  1  12  1  0.417084  1  1
9069   1  1    70  1  12  1  0.550018  1  1
9070   1  1    71  1  12  1  0.633179  2  2
9071   1  1    72  1  12  1  0.349793  0  1
9072   1  1    73  1  12  1  0.750183  1  1
9073   1  1    74  1  12  1  0.399719  2  2
9074   1  1    75  1  12  1  0.500092  0  0
9075   1  1    76  1  12  1  0.433197  1  1
9076   1  1    77  1  12  1  0.366791  2  2
9077   1  1    78  1  12  1  0.883087  0  0
9078   1  1    79  1  12  1  0.366791  1  1
9079   1  1    80  1  12  1  0.399994  2  2
9080   1  1    81  1  12  1  0.717102  1  0
9081   1  1    82  1  12  1  0.082794  1  1
9082   1  1    83  1  12  1  0.233704  2  2
9083   1  1    84  1  12  1  0.416992  0  0
9084   1  1    85  1  12  1  0.416901  1  1
9085   1  1    86  1  12  1  0.334198  2  2
9086   1  1    87  1  12  1   0.68338  0  0
9087   1  1    88  1  12  1  0.750214  1  1
9088   1  1    89  1  12  1  0.150085  2  2
9089   1  1    90  1  12  1  0.350403  0  0
9090   1  1    91  1  12  1      0.25  1  1
9091   1  1    92  1  12  1  0.199402  2  2
9092   1  1    93  1  12  1  0.649902  0  0
9093   1  1    94  1  12  1  0.217285  1  1
9094   1  1    95  1  12  1  0.266602  2  2
9095   1  1    96  1  12  1  0.616608  0  1
9096   1  1    97  1  12  1  0.283325  1  1
9097   1  1    98  1  12  1  0.199982  2  2
9098   1  1    99  1  12  1  0.533508  0  1
9099   1  1   100  1  12  1  0.433685  1  1
9100   1  1   101  1  12  1  0.149994  2  2
9101   1  1   102  1  12  1  0.833405  0  0
9102   1  1   103  1  12  1  0.633514  1  1
9103   1  1   104  1  12  1   0.18338  2  2
9104   1  1   105  1  12  1  0.382904  0  1
9105   1  1   106  1  12  1  0.349793  1  1
9106   1  1   107  1  12  1  0.166596  2  2
9107   1  1   108  1  12  1  0.633179  1  0
9108   1  1   109  1  12  1  1.767181  1  1
9109   1  1   110  1  12  1  0.566498  2  2
9110   1  1   111  1  12  1  0.783386  0  0
9111   1  1   112  1  12  1  0.216888  1  1
9112   1  1   113  1  12  1  0.417084  2  2
9113   1  1   114  1  12  1  0.383301  0  0
9114   1  1   115  1  12  1  0.283508  1  1
9115   1  1   116  1  12  1  0.410187  2  2
9116   1  1   117  1  12  1  0.600311  0  0
9117   1  1   118  1  12  1  0.233002  1  1
9118   1  1   119  1  12  1  0.150116  2  2
9119   1  1   120  1  12  1  0.366394  0  0
9120   1  1   121  1  12  1  0.116303  1  1
9121   1  1   122  1  12  1  0.216583  2  2
9122   1  1   123  1  12  1  0.283905  0  1
9123   1  1   124  1  12  1  0.366882  1  1
9124   1  1   125  1  12  1  0.166809  2  2
9125   1  1   126  1  12  1  0.316681  0  0
