6000   1  1     1  1  12   7  2.856003  0  2
6001   1  1     2  1  12   7  7.994301  1  0
6002   1  1     3  1  12   7    2.7593  2  1
6003   1  1     4  1  12   7  1.790001  2  2
6004   1  1     5  1  12   7  1.973801  1  0
6005   1  1     6  1  12   7    2.4925  1  1
6006   1  1     7  1  12   7  2.457497  0  2
6007   1  1     8  1  12   7  1.471298  2  0
6008   1  1     9  1  12   7  1.254601  1  1
6009   1  1    10  1  12   7  1.857506  0  2
6010   1  1    11  1  12   7  1.437393  0  0
6011   1  1    12  1  12   7  1.354401  2  1
6012   1  1    13  1  12   7  1.589508  1  2
6013   1  1    14  1  12   7  1.237595  0  0
6014   1  1    15  1  12   7  1.655014  1  1
6015   1  1    16  1  12   7  0.921387  2  2
6016   1  1    17  1  12   7  0.970688  0  0
6017   1  1    18  1  12   7  1.120804  2  1
6018   1  1    19  1  12   7  1.070496  1  2
6019   1  1    20  1  12   7  0.568008  0  0
6020   1  1    21  1  12   7  1.203201  1  1
6021   1  1    22  1  12   7    1.4879  2  2
6022   1  1    23  1  12   7  1.304413  0  0
6023   1  1    24  1  12   7  0.887009  1  1
6024   1  1    25  1  12   7  0.685303  2  2
6025   1  1    26  1  12   7     0.903  0  0
6026   1  1    27  1  12   7  0.869797  1  1
6027   1  1    28  1  12   7  0.501297  2  2
6028   1  1    29  1  12   7  0.719299  0  0
6029   1  1    30  1  12   7  0.752701  1  1
6030   1  1    31  1  12   7  0.301407  2  2
6031   1  1    32  1  12   7  0.886505  0  0
6032   1  1    33  1  12   7  0.552002  1  1
6033   1  1    34  1  12   7  0.451309  2  2
6034   1  1    35  1  12   7  0.770706  0  0
6035   1  1    36  1  12   7  0.484604  1  1
6036   1  1    37  1  12   7  0.485413  2  2
6037   1  1    38  1  12   7  0.736206  0  0
6038   1  1    39  1  12   7  0.418396  1  1
6039   1  1    40  1  12   7   0.31749  2  2
6040   1  1    41  1  12   7  0.870087  0  0
6041   1  1    42  1  12   7  0.384705  1  1
6042   1  1    43  1  12   7  0.384689  2  2
6043   1  1    44  1  12   7  0.719086  0  0
6044   1  1    45  1  12   7  0.350296  1  1
6045   1  1    46  1  12   7  0.451202  2  2
6046   1  1    47  1  12   7  0.852799  0  0
6047   1  1    48  1  12   7  0.384308  1  1
6048   1  1    49  1  12   7  0.250397  2  2
6049   1  1    50  1  12   7  0.535004  0  1
6050   1  1    51  1  12   7  1.721497  1  1
6051   1  1    52  1  12   7  0.635498  2  2
6052   1  1    53  1  12   7  0.684998  0  0
6053   1  1    54  1  12   7  0.619202  1  1
6054   1  1    55  1  12   7  0.534897  2  2
6055   1  1    56  1  12   7  1.103897  0  1
6056   1  1    57  1  12   7  2.341797  2  1
6057   1  1    58  1  12   7    1.2211  0  2
6058   1  1    59  1  12   7  1.086899  1  0
6059   1  1    60  1  12   7   0.91919  2  1
6060   1  1    61  1  12   7  2.541595  1  2
6061   1  1    62  1  12   7  0.133591  0  1
6062   1  1    63  1  12   7  1.053894  1  1
6063   1  1    64  1  12   7  0.885895  2  2
6064   1  1    65  1  12   7  0.904007  0  0
6065   1  1    66  1  12   7  0.668396  1  1
6066   1  1    67  1  12   7  0.618012  2  2
6067   1  1    68  1  12   7  1.069824  0  0
6068   1  1    69  1  12   7  0.618103  1  1
6069   1  1    70  1  12   7  0.669403  2  2
6070   1  1    71  1  12   7  0.836914  1  0
6071   1  1    72  1  12   7  1.137512  1  1
6072   1  1    73  1  12   7  0.651489  2  2
6073   1  1    74  1  12   7  0.818817  0  1
6074   1  1    75  1  12   7  2.273804  1  1
6075   1  1    76  1  12   7  0.485413  2  2
6076   1  1    77  1  12   7  1.322083  1  0
6077   1  1    78  1  12   7  0.534729  0  1
6078   1  1    79  1  12   7  1.370728  1  2
6079   1  1    80  1  12   7  1.053802  1  1
6080   1  1    81  1  12   7  0.635407  0  1
6081   1  1    82  1  12   7  1.020599  1  2
6082   1  1    83  1  12   7  0.768982  1  0
6083   1  1    84  1  12   7  0.600891  0  1
6084   1  1    85  1  12   7  1.070496  1  2
6085   1  1    86  1  12   7  1.321411  0  0
6086   1  1    87  1  12   7  0.619293  1  1
6087   1  1    88  1  12   7  0.602387  2  2
6088   1  1    89  1  12   7  1.421417  1  0
6089   1  1    90  1  12   7   0.70221  1  1
6090   1  1    91  1  12   7   0.91919  2  2
6091   1  1    92  1  12   7  1.086792  1  1
6092   1  1    93  1  12   7  0.635284  0  1
6093   1  1    94  1  12   7    1.1539  1  2
6094   1  1    95  1  12   7  0.719299  1  1
6095   1  1    96  1  12   7   0.63501  0  1
6096   1  1    97  1  12   7  1.454102  2  2
6097   1  1    98  1  12   7  0.903198  1  1
6098   1  1    99  1  12   7  0.635284  0  1
6099   1  1   100  1  12   7  1.689301  0  2
6100   1  1   101  1  12   7  0.735107  2  0
6101   1  1   102  1  12   7  0.802002  1  1
6102   1  1   103  1  12   7  0.803009  0  2
6103   1  1   104  1  12   7  1.121002  1  1
6104   1  1   105  1  12   7  0.669098  2  1
6105   1  1   106  1  12   7     0.819  1  2
6106   1  1   107  1  12   7  0.819092  0  0
6107   1  1   108  1  12   7  0.685211  1  1
6108   1  1   109  1  12   7  0.668793  2  2
6109   1  1   110  1  12   7  0.684998  1  1
6110   1  1   111  1  12   7  0.753296  0  1
6111   1  1   112  1  12   7  1.070709  1  2
6112   1  1   113  1  12   7  0.418579  2  0
6113   1  1   114  1  12   7  1.002808  1  1
6114   1  1   115  1  12   7  0.802185  0  2
6115   1  1   116  1  12   7  1.202393  1  1
6116   1  1   117  1  12   7  0.568207  2  1
6117   1  1   118  1  12   7  0.786102  1  2
6118   1  1   119  1  12   7   0.56839  1  0
6119   1  1   120  1  12   7  0.635193  1  1
6120   1  1   121  1  12   7  0.735077  0  2
6121   1  1   122  1  12   7   1.13681  1  1
6122   1  1   123  1  12   7  0.686005  0  1
6123   1  1   124  1  12   7  1.019806  1  2
6124   1  1   125  1  12   7  0.701996  1  0
6125   1  1   126  1  12   7  0.886322  1  1
6126   1  1   127  1  12   7  0.751984  0  2
6127   1  1   128  1  12   7  1.404602  1  1
6128   1  1   129  1  12   7  0.685028  0  1
6129   1  1   130  1  12   7  0.836212  1  2
6130   1  1   131  1  12   7   0.77002  1  0
6131   1  1   132  1  12   7  0.802795  0  1
6132   1  1   133  1  12   7  0.719299  1  2
6133   1  1   134  1  12   7  0.752106  1  0
6134   1  1   135  1  12   7  0.585297  2  1
6135   1  1   136  1  12   7  1.037109  1  2
6136   1  1   137  1  12   7  0.568604  0  1
6137   1  1   138  1  12   7  0.702087  1  1
6138   1  1   139  1  12   7  0.870026  2  2
6139   1  1   140  1  12   7   0.80307  1  0
6140   1  1   141  1  12   7  0.803101  0  1
6141   1  1   142  1  12   7  0.803284  2  2
6142   1  1   143  1  12   7  1.589294  0  0
6143   1  1   144  1  12   7  0.685394  1  1
6144   1  1   145  1  12   7  0.601807  2  2
6145   1  1   146  1  12   7  1.170898  1  0
6146   1  1   147  1  12   7  0.752411  1  1
6147   1  1   148  1  12   7  0.652222  2  2
6148   1  1   149  1  12   7  0.936798  1  0
6149   1  1   150  1  12   7  1.170197  1  1
6150   1  1   151  1  12   7  0.485291  2  2
6151   1  1   152  1  12   7  1.270294  0  0
6152   1  1   153  1  12   7  0.619019  1  1
6153   1  1   154  1  12   7  0.568604  2  2
6154   1  1   155  1  12   7   1.15448  1  0
6155   1  1   156  1  12   7  1.019318  1  1
6156   1  1   157  1  12   7  0.301788  2  2
6157   1  1   158  1  12   7  0.986694  0  1
6158   1  1   159  1  12   7  1.120911  0  1
6159   1  1   160  1  12   7  0.885681  2  2
6160   1  1   161  1  12   7  0.617981  1  1
6161   1  1   162  1  12   7  1.071106  0  1
6162   1  1   163  1  12   7  0.786102  0  2
6163   1  1   164  1  12   7  0.970581  1  0
6164   1  1   165  1  12   7  0.652008  2  1
6165   1  1   166  1  12   7  0.870209  1  2
6166   1  1   167  1  12   7  1.036072  0  0
6167   1  1   168  1  12   7  0.751801  1  1
6168   1  1   169  1  12   7  0.803314  2  2
6169   1  1   170  1  12   7  1.204102  0  1
6170   1  1   171  1  12   7  1.003784  0  1
6171   1  1   172  1  12   7  1.020691  2  2
6172   1  1   173  1  12   7  1.672302  1  0
6173   1  1   174  1  12   7  1.588379  1  1
6174   1  1   175  1  12   7    0.6521  1  2
6175   1  1   176  1  12   7  0.568481  1  0
6176   1  1   177  1  12   7  0.535278  1  1
6177   1  1   178  1  12   7  0.601807  1  2
6178   1  1   179  1  12   7  0.686279  1  0
6179   1  1   180  1  12   7  0.619324  1  1
6180   1  1   181  1  12   7  0.668213  2  2
6181   1  1   182  1  12   7  1.320557  0  1
6182   1  1   183  1  12   7  0.936585  1  1
6183   1  1   184  1  12   7  1.004028  2  2
6184   1  1   185  1  12   7  1.321655  0  0
6185   1  1   186  1  12   7  0.601929  1  1
6186   1  1   187  1  12   7  0.552002  1  2
6187   1  1   188  1  12   7  0.435181  2  1
6188   1  1   189  1  12   7  1.104065  1  1
6189   1  1   190  1  12   7  0.685425  0  2
6190   1  1   191  1  12   7  0.719055  2  0
6191   1  1   192  1  12   7  1.070007  0  1
6192   1  1   193  1  12   7  0.669434  1  2
6193   1  1   194  1  12   7  0.668335  1  0
6194   1  1   195  1  12   7  0.751831  2  1
6195   1  1   196  1  12   7  0.836975  1  2
6196   1  1   197  1  12   7  1.153503  0  0
6197   1  1   198  1  12   7   0.55188  1  1
6198   1  1   199  1  12   7  0.651306  2  2
6199   1  1   200  1  12   7  2.508484  0  0
6200   1  1   201  1  12   7   0.53418  1  1
6201   1  1   202  1  12   7  0.468445  2  2
6202   1  1   203  1  12   7  1.136902  1  1
6203   1  1   204  1  12   7  0.535095  0  1
6204   1  1   205  1  12   7  1.003662  1  2
6205   1  1   206  1  12   7  0.634888  1  0
6206   1  1   207  1  12   7  0.501282  1  1
6207   1  1   208  1  12   7  0.685364  2  2
6208   1  1   209  1  12   7  1.036621  0  0
6209   1  1   210  1  12   7  0.635315  1  1
6210   1  1   211  1  12   7  0.534973  2  2
6211   1  1   212  1  12   7   0.95282  0  0
6212   1  1   213  1  12   7  0.501221  1  1
6213   1  1   214  1  12   7  0.434204  2  2
6214   1  1   215  1  12   7  1.003113  0  0
6215   1  1   216  1  12   7  0.635498  1  1
6216   1  1   217  1  12   7  0.384277  2  2
6217   1  1   218  1  12   7   0.58551  0  1
6218   1  1   219  1  12   7  0.602295  1  1
6219   1  1   220  1  12   7   0.36731  2  2
6220   1  1   221  1  12   7  0.935974  0  0
6221   1  1   222  1  12   7  0.551086  0  1
6222   1  1   223  1  12   7   0.68512  1  2
6223   1  1   224  1  12   7  1.739197  0  0
6224   1  1   225  1  12   7  0.836182  1  1
6225   1  1   226  1  12   7  0.351502  2  2
6226   1  1   227  1  12   7  0.501709  0  1
6227   1  1   228  1  12   7  1.103699  1  1
6228   1  1   229  1  12   7  0.501587  2  2
6229   1  1   230  1  12   7  0.635071  0  1
6230   1  1   231  1  12   7  1.538391  1  1
6231   1  1   232  1  12   7  0.484497  2  2
6232   1  1   233  1  12   7  0.618103  0  0
6233   1  1   234  1  12   7  0.434021  1  1
6234   1  1   235  1  12   7  0.484192  1  2
6235   1  1   236  1  12   7  0.602234  1  0
