1,1,1,1,12,15,5.648499,1,1,52.0
1,1,2,1,12,15,3.194305,2,2,52.0
1,1,3,1,12,15,2.724792,0,0,52.0
1,1,4,1,12,15,1.620911,1,1,52.0
1,1,5,1,12,15,1.622299,2,2,52.0
1,1,6,1,12,15,1.304306,1,0,52.0
1,1,7,1,12,15,2.6931,0,1,52.0
1,1,8,1,12,15,1.906097,2,2,52.0
1,1,9,1,12,15,2.575104,0,0,52.0
1,1,10,1,12,15,3.145004,1,1,52.0
1,1,11,1,12,15,3.159897,2,2,52.0
1,1,12,1,12,15,2.308502,0,0,52.0
1,1,13,1,12,15,2.691406,1,1,52.0
1,1,14,1,12,15,2.30629,2,2,52.0
1,1,15,1,12,15,3.244598,0,0,52.0
1,1,16,1,12,15,1.606003,1,1,52.0
1,1,17,1,12,15,2.759399,2,2,52.0
1,1,18,1,12,15,2.158401,1,1,52.0
1,1,19,1,12,15,2.090912,0,1,52.0
1,1,20,1,12,15,2.207397,0,2,52.0
1,1,21,1,12,15,1.72049,0,0,52.0
1,1,22,1,12,15,1.587692,2,1,52.0
1,1,23,1,12,15,1.202789,1,2,52.0
1,1,24,1,12,15,1.605698,1,0,52.0
1,1,25,1,12,15,1.421799,1,1,52.0
1,1,26,1,12,15,1.923706,2,2,52.0
1,1,27,1,12,15,1.404205,0,1,52.0
1,1,28,1,12,15,2.074905,1,1,52.0
1,1,29,1,12,15,2.908005,0,2,52.0
1,1,30,1,12,15,2.876495,2,0,52.0
1,1,31,1,12,15,1.287689,1,1,52.0
1,1,32,1,12,15,3.462204,0,2,52.0
1,1,33,1,12,15,2.475494,0,1,52.0
1,1,34,1,12,15,0.987595,1,1,52.0
1,1,35,1,12,15,2.207504,0,2,52.0
1,1,36,1,12,15,2.358688,0,1,52.0
1,1,37,1,12,15,1.672913,0,1,52.0
1,1,38,1,12,15,0.952972,1,2,52.0
1,1,39,1,12,15,3.294403,1,0,52.0
1,1,40,1,12,15,1.486908,1,1,52.0
1,1,41,1,12,15,2.708588,0,2,52.0
1,1,42,1,12,15,1.873322,0,0,52.0
1,1,43,1,12,15,1.839783,2,1,52.0
1,1,44,1,12,15,2.626007,2,2,52.0
1,1,45,1,12,15,2.542786,0,0,52.0
1,1,46,1,12,15,1.755829,1,1,52.0
1,1,47,1,12,15,2.106384,2,2,52.0
1,1,48,1,12,15,2.3414,1,0,52.0
1,1,49,1,12,15,0.851196,1,1,52.0
1,1,50,1,12,15,3.662903,2,2,52.0
1,1,51,1,12,15,2.843201,0,1,52.0
1,1,52,1,12,15,2.057678,0,1,52.0
1,1,53,1,12,15,0.785492,1,2,52.0
1,1,54,1,12,15,1.807404,1,0,52.0
1,1,55,1,12,15,1.438202,1,1,52.0
1,1,56,1,12,15,1.437195,0,2,52.0
1,1,57,1,12,15,1.48941,0,1,52.0
1,1,58,1,12,15,1.387817,0,1,52.0
1,1,59,1,12,15,1.437805,2,2,52.0
1,1,60,1,12,15,2.710602,0,0,52.0
1,1,61,1,12,15,2.259216,1,1,52.0
1,1,62,1,12,15,1.839783,2,2,52.0
1,1,63,1,12,15,1.354218,1,0,52.0
1,1,64,1,12,15,1.371796,1,1,52.0
1,1,65,1,12,15,1.722595,2,2,52.0
1,1,66,1,12,15,1.539398,0,1,52.0
1,1,67,1,12,15,1.305084,1,1,52.0
1,1,68,1,12,15,2.610596,0,2,52.0
1,1,69,1,12,15,1.337494,0,0,52.0
1,1,70,1,12,15,1.472504,1,1,52.0
1,1,71,1,12,15,1.639496,2,2,52.0
1,1,72,1,12,15,1.956787,1,0,52.0
1,1,73,1,12,15,0.6521,1,1,52.0
1,1,74,1,12,15,1.336395,0,2,52.0
1,1,75,1,12,15,2.192017,0,0,52.0
1,1,76,1,12,15,0.836792,1,1,52.0
1,1,77,1,12,15,1.838989,2,2,52.0
1,1,78,1,12,15,1.471008,1,0,52.0
1,1,79,1,12,15,0.785828,1,1,52.0
1,1,80,1,12,15,2.340485,0,2,52.0
1,1,81,1,12,15,1.22229,2,0,52.0
1,1,82,1,12,15,1.038513,1,1,52.0
1,1,83,1,12,15,2.456604,0,2,52.0
1,1,84,1,12,15,0.785309,2,0,52.0
1,1,85,1,12,15,0.834992,1,1,52.0
1,1,86,1,12,15,1.723999,1,2,52.0
1,1,87,1,12,15,0.434692,1,1,52.0
1,1,88,1,12,15,1.73761,0,1,52.0
1,1,89,1,12,15,0.653473,1,2,52.0
1,1,90,1,12,15,0.751495,2,1,52.0
1,1,91,1,12,15,0.584808,1,1,52.0
1,1,92,1,12,15,3.094513,0,2,52.0
1,1,93,1,12,15,2.155975,2,0,52.0
1,1,94,1,12,15,1.186584,1,1,52.0
1,1,95,1,12,15,1.906403,2,2,52.0
1,1,96,1,12,15,1.152802,1,0,52.0
1,1,97,1,12,15,0.81781,1,1,52.0
1,1,98,1,12,15,1.574097,2,2,52.0
1,1,99,1,12,15,2.625885,1,0,52.0
1,1,100,1,12,15,0.4841,1,1,52.0
1,1,101,1,12,15,2.006805,0,2,52.0
1,1,102,1,12,15,1.755981,2,1,52.0
1,1,103,1,12,15,0.58429,1,1,52.0
1,1,104,1,12,15,1.671204,0,2,52.0
1,1,105,1,12,15,0.970215,2,1,52.0
1,1,106,1,12,15,2.124207,1,1,52.0
1,1,107,1,12,15,1.756775,0,2,52.0
1,1,108,1,12,15,2.342529,1,0,52.0
1,1,109,1,12,15,0.53421,1,1,52.0
1,1,110,1,12,15,1.471191,2,2,52.0
1,1,111,1,12,15,1.154388,0,0,52.0
1,1,112,1,12,15,1.255219,1,1,52.0
1,1,113,1,12,15,0.81839,2,2,52.0
1,1,114,1,12,15,2.15741,1,0,52.0
1,1,115,1,12,15,0.369202,1,1,52.0
1,1,116,1,12,15,1.270599,0,2,52.0
1,1,117,1,12,15,2.3927,2,0,52.0
1,1,118,1,12,15,0.935089,1,1,52.0
1,1,119,1,12,15,2.542297,2,2,52.0
1,1,120,1,12,15,1.035889,1,1,52.0
1,1,121,1,12,15,1.372742,0,1,52.0
1,1,122,1,12,15,1.389465,1,2,52.0
1,1,123,1,12,15,2.608398,1,0,52.0
1,1,124,1,12,15,0.719238,0,1,52.0
1,1,125,1,12,15,0.433716,2,2,52.0
1,1,126,1,12,15,0.802307,1,0,52.0
1,1,127,1,12,15,0.603088,2,1,52.0
1,1,128,1,12,15,0.669495,1,2,52.0
1,1,129,1,12,15,0.567261,2,1,52.0
1,1,130,1,12,15,0.499878,1,1,52.0
1,1,131,1,12,15,2.642029,0,2,52.0
1,1,132,1,12,15,1.504211,1,0,52.0
1,1,133,1,12,15,0.653748,1,1,52.0
